Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1546  1.3648    -6.9671 -2.3617
      1  -2.8084  1.2015    -5.9132 -2.3345
      2  -2.6759  1.2098    -5.8130 -2.3198
      3  -2.5148  0.9501    -3.4102 -2.3178
      4  -2.4152  0.7047    -2.5770 -2.3170
      5  -2.5223  0.9828    -3.7782 -2.3174
      6  -2.4164  0.7145    -2.5753 -2.3169
      7  -2.3619  0.5191    -2.5703 -2.3167
      8  -2.3339  0.3783    -2.5677 -2.3165
      9  -2.3191  0.2752    -2.5665 -2.3165
     10  -2.3113  0.2001    -2.5658 -2.3164
     11  -2.3072  0.1455    -2.5655 -2.3164
     12  -2.3050  0.1059    -2.5653 -2.3164
     13  -2.3039  0.0775    -2.5652 -2.3164
     14  -2.3032  0.0546    -2.5651 -2.3164
     15  -2.3029  0.0401    -2.5651 -2.3164
     16  -2.3028  0.0284    -2.5651 -2.3164
     17  -2.3027  0.0208    -2.5651 -2.3164
     18  -2.3032  0.0554    -2.5651 -2.3164
     19  -2.3064  0.1321    -2.5654 -2.3164
     20  -2.3046  0.0973    -2.5652 -2.3164
     21  -2.3140  0.2304    -2.5660 -2.3164
     22  -2.3787  0.5908    -2.5711 -2.3167
     23  -3.1357  1.7887    -7.9964 -2.3208
     24  -2.7808  1.4130    -6.8657 -2.3187
     25  -2.5628  1.0651    -4.6279 -2.3176
     26  -2.4403  0.7809    -2.5783 -2.3171
     27  -2.3746  0.5649    -2.5726 -2.3168
     28  -2.3407  0.4093    -2.5695 -2.3166
     29  -2.3230  0.2972    -2.5678 -2.3165
     30  -2.3138  0.2186    -2.5667 -2.3165
     31  -2.3088  0.1613    -2.5661 -2.3165
     32  -2.3067  0.1322    -2.5657 -2.3164
     33  -2.3050  0.0992    -2.5655 -2.3164
     34  -2.3039  0.0730    -2.5653 -2.3164
     35  -2.3034  0.0550    -2.5653 -2.3164
     36  -2.3030  0.0406    -2.5652 -2.3164
     37  -2.3029  0.0317    -2.5652 -2.3164
     38  -2.3028  0.0276    -2.5651 -2.3164
     39  -2.3027  0.0204    -2.5651 -2.3164
     40  -2.3027  0.0153    -2.5651 -2.3164
     41  -2.3030  0.0366    -2.5652 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0898  0.0642     0.0000  0.1886
      1   0.0942  0.0623     0.0001  0.1889
      2   0.0960  0.0619     0.0001  0.1892
      3   0.1084  0.0585     0.0001  0.1910
      4   0.1162  0.0545     0.0154  0.1918
      5   0.0947  0.0547     0.0001  0.1835
      6   0.0993  0.0522     0.0126  0.1843
      7   0.1040  0.0500     0.0228  0.1852
      8   0.1084  0.0484     0.0297  0.1862
      9   0.1121  0.0470     0.0352  0.1870
     10   0.1159  0.0458     0.0398  0.1879
     11   0.1195  0.0447     0.0441  0.1888
     12   0.1227  0.0437     0.0483  0.1895
     13   0.1258  0.0427     0.0520  0.1902
     14   0.1263  0.0424     0.0532  0.1903
     15   0.1291  0.0415     0.0568  0.1909
     16   0.1292  0.0414     0.0570  0.1909
     17   0.1317  0.0406     0.0602  0.1914
     18   0.1001  0.0375     0.0421  0.1670
     19   0.0734  0.0286     0.0292  0.1223
     20   0.0754  0.0285     0.0312  0.1239
     21   0.0563  0.0215     0.0216  0.0913
     22   0.0395  0.0168     0.0100  0.0655
     23   0.0176  0.0136     0.0000  0.0374
     24   0.0201  0.0127     0.0000  0.0384
     25   0.0216  0.0119     0.0001  0.0389
     26   0.0224  0.0113     0.0008  0.0392
     27   0.0232  0.0109     0.0026  0.0394
     28   0.0240  0.0106     0.0043  0.0398
     29   0.0247  0.0104     0.0062  0.0401
     30   0.0255  0.0102     0.0074  0.0405
     31   0.0262  0.0101     0.0079  0.0410
     32   0.0273  0.0102     0.0084  0.0422
     33   0.0281  0.0102     0.0090  0.0432
     34   0.0288  0.0101     0.0097  0.0439
     35   0.0294  0.0101     0.0104  0.0445
     36   0.0301  0.0100     0.0112  0.0452
     37   0.0310  0.0101     0.0123  0.0461
     38   0.0317  0.0103     0.0131  0.0469
     39   0.0323  0.0102     0.0141  0.0473
     40   0.0329  0.0102     0.0144  0.0477
     41   0.0268  0.0084     0.0099  0.0389

