trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  980 550.00  0.00 800.00 10.80  0
  1  676 380.00  0.00 800.00 17.20  0
  2  675 380.00  0.00 800.00 12.90  0
  3  746 420.00  0.00 800.00 10.80  0
  4  693 390.00  0.00 800.00 12.90  0
  5  746 420.00  0.00 800.00  8.60  0
  6  676 380.00  0.00 800.00 17.20  0
  7  604 340.00  0.00 800.00 17.20  0
  8  746 420.00  0.00 800.00 10.80  0
  9  924 520.00  0.00 800.00  6.44  0
 10  444 250.00  0.00 800.00 26.00  0
 11  497 280.00  0.00 800.00 21.50  0
 12  728 410.00  0.00 800.00 10.80  0
 13  906 510.00  0.00 800.00  6.44  0
 14  906 490.00  0.00 800.00  8.60  0
 15 1334 750.00  0.00 800.00  1.00  0
 16 1334 770.00  0.00 800.00  2.00  0
 17 1404 790.00  0.00 800.00  0.43  0
 18  123  70.00  0.00 800.00 156.00  1
 19 1314 740.00  0.00 800.00  0.43  0
 20  746 420.00  0.00 800.00 10.80  0
 21   89  50.00  0.00 800.00 520.00  1
 22  177 100.00  0.00 800.00 156.00  1
 23  641 360.00  0.00 800.00 21.50  1
 24 1417 790.00  0.00 800.00 52.00  0
 25 1418 790.00  0.00 800.00 104.00  0
 26 1418 790.00  0.00 800.00 156.00  0
 27  822 460.00  0.00 800.00 26.00  0
 28  838 470.00  0.00 800.00 17.20  0
 29  891 500.00  0.00 800.00 12.90  0
 30  890 500.00  0.00 800.00 10.80  0
 31  872 490.00  0.00 800.00 10.80  0
 32  872 470.00  0.00 800.00  8.60  0
 33  872 510.00  0.00 800.00  8.60  0
 34  854 480.00  0.00 800.00 10.80  0
 35  228 130.00  0.00 800.00 26.00  1
 36  836 470.00  0.00 800.00 10.80  0
 37  836 480.00  0.00 800.00  8.60  0
 38  836 450.00  0.00 800.00  8.60  0
 39  907 510.00  0.00 800.00  8.60  0
 40  851 480.00  0.00 800.00  4.30  1
 41  534 300.00  0.00 800.00 26.00  1
