Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7673  2.0683    -9.1288 -2.6715
      1  -4.1520  1.1756    -6.0516 -2.5036
      2  -5.0893  0.6790    -6.1405 -4.2875
      3  -4.6611  0.4798    -5.3333 -4.2454
      4  -4.3757  0.3981    -4.8771 -4.0813
      5  -4.2247  0.3792    -4.6836 -3.9752
      6  -4.2656  0.2668    -4.6846 -4.2399
      7  -4.2555  0.2052    -4.6546 -4.2406
      8  -4.2570  0.1598    -4.6508 -4.2429
      9  -4.2525  0.1312    -4.6291 -4.2431
     10  -4.2538  0.1121    -4.6281 -4.2445
     11  -4.2544  0.1015    -4.6274 -4.2453
     12  -4.2514  0.0920    -4.6051 -4.2453
     13  -4.2506  0.0879    -4.5979 -4.2453
     14  -4.3988  0.2418    -4.7782 -4.2376
     15  -4.4621  0.2055    -4.7841 -4.2816
     16  -4.4930  0.1656    -4.7860 -4.3445
     17  -4.5252  0.1850    -4.9147 -4.4701
     18  -4.5120  0.1483    -4.7892 -4.4629
     19  -4.5087  0.1226    -4.7867 -4.4686
     20  -4.5165  0.1002    -4.7873 -4.5181
     21  -4.5559  0.1653    -4.9912 -4.5212
     22  -4.5492  0.1405    -4.9780 -4.5213
     23  -4.5455  0.1249    -4.9692 -4.5214
     24  -4.5485  0.1155    -4.9713 -4.5239
     25  -4.5500  0.1099    -4.9721 -4.5252
     26  -4.5443  0.1015    -4.9562 -4.5250
     27  -4.5471  0.0995    -4.9609 -4.5265
     28  -4.5489  0.0986    -4.9637 -4.5274
     29  -4.5500  0.0981    -4.9656 -4.5279
     30  -4.5518  0.0985    -4.9691 -4.5284
     31  -4.5487  0.0950    -4.9607 -4.5282
     32  -4.5460  0.0918    -4.9521 -4.5281
     33  -4.6023  0.1304    -5.0234 -4.5330
     34  -4.6053  0.1311    -5.0247 -4.5335
     35  -4.6062  0.1313    -5.0250 -4.5337
     36  -4.5986  0.1283    -5.0213 -4.5328
     37  -4.5947  0.1266    -5.0191 -4.5325
     38  -4.5899  0.1243    -5.0162 -4.5320
     39  -4.5840  0.1211    -5.0120 -4.5314
     40  -4.6495  0.1383    -5.0378 -4.5402
     41  -4.6524  0.1383    -5.0383 -4.5408

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1037  0.0579     0.0090  0.1901
      1   0.1041  0.0576     0.0096  0.1901
      2   0.1035  0.0578     0.0091  0.1900
      3   0.1044  0.0575     0.0103  0.1901
      4   0.1042  0.0577     0.0098  0.1902
      5   0.1028  0.0579     0.0090  0.1898
      6   0.1128  0.0547     0.0178  0.1912
      7   0.1149  0.0533     0.0225  0.1914
      8   0.1162  0.0524     0.0257  0.1915
      9   0.1177  0.0515     0.0288  0.1917
     10   0.1185  0.0510     0.0306  0.1918
     11   0.1190  0.0506     0.0318  0.1918
     12   0.1203  0.0499     0.0342  0.1919
     13   0.1207  0.0496     0.0352  0.1920
     14   0.0380  0.0199     0.0088  0.0725
     15   0.0415  0.0214     0.0098  0.0785
     16   0.0448  0.0221     0.0117  0.0824
     17   0.0409  0.0200     0.0099  0.0744
     18   0.0430  0.0200     0.0118  0.0763
     19   0.0437  0.0198     0.0132  0.0768
     20   0.0457  0.0198     0.0148  0.0789
     21   0.0342  0.0146     0.0096  0.0576
     22   0.0350  0.0144     0.0107  0.0581
     23   0.0355  0.0143     0.0116  0.0585
     24   0.0363  0.0142     0.0129  0.0591
     25   0.0368  0.0141     0.0140  0.0595
     26   0.0376  0.0140     0.0145  0.0600
     27   0.0384  0.0140     0.0151  0.0607
     28   0.0391  0.0139     0.0156  0.0612
     29   0.0396  0.0139     0.0161  0.0615
     30   0.0403  0.0139     0.0167  0.0620
     31   0.0407  0.0138     0.0172  0.0623
     32   0.0410  0.0138     0.0177  0.0627
     33   0.0369  0.0122     0.0158  0.0556
     34   0.0374  0.0122     0.0162  0.0562
     35   0.0376  0.0122     0.0164  0.0564
     36   0.0382  0.0121     0.0169  0.0571
     37   0.0385  0.0121     0.0174  0.0574
     38   0.0389  0.0121     0.0179  0.0578
     39   0.0393  0.0121     0.0185  0.0583
     40   0.0392  0.0126     0.0179  0.0593
     41   0.0395  0.0126     0.0183  0.0595

