Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6814  1.5577    -8.8384 -4.4181
      1  -5.3557  0.8603    -6.6853 -4.2836
      2  -4.7838  0.5959    -5.6031 -4.1970
      3  -4.3690  0.5244    -4.9688 -3.9591
      4  -4.2008  0.5108    -4.7124 -3.6863
      5  -3.9079  0.8395    -4.7639 -2.7656
      6  -3.5668  1.0983    -5.7968 -2.4780
      7  -3.2887  1.2405    -6.4555 -2.3894
      8  -3.1333  0.9818    -4.4924 -2.3854
      9  -3.3080  0.9277    -4.5045 -2.4835
     10  -3.4055  0.8177    -4.4103 -2.6467
     11  -3.4562  0.6935    -4.3196 -2.8585
     12  -3.3349  0.6263    -4.0946 -2.7704
     13  -3.3818  0.5317    -4.0893 -2.9257
     14  -3.2719  0.5167    -3.9141 -2.8660
     15  -3.2907  0.4289    -3.9073 -2.9369
     16  -3.2165  0.3880    -3.7577 -2.9016
     17  -3.1390  0.3884    -3.6561 -2.8584
     18  -3.1559  0.3208    -3.6555 -2.9001
     19  -3.1245  0.2721    -3.6146 -2.8936
     20  -3.1443  0.2305    -3.6198 -2.9373
     21  -3.1213  0.1988    -3.5697 -2.9283
     22  -3.1380  0.1710    -3.5786 -2.9801
     23  -3.1244  0.1493    -3.5225 -2.9727
     24  -3.1379  0.1303    -3.5360 -3.0496
     25  -3.1457  0.1170    -3.5434 -3.1325
     26  -3.1350  0.1016    -3.4622 -3.1307
     27  -3.1341  0.0972    -3.4514 -3.1316
     28  -3.1210  0.0891    -3.4011 -3.0660
     29  -3.1282  0.0768    -3.4017 -3.1342
     30  -3.1314  0.0698    -3.4018 -3.1374
     31  -3.1325  0.0665    -3.4018 -3.1385
     32  -3.1290  0.0600    -3.3987 -3.1381
     33  -3.1302  0.0569    -3.3987 -3.1392
     34  -3.1139  0.0799    -3.3960 -3.0404
     35  -3.0766  0.1172    -3.3930 -2.9212
     36  -3.1002  0.0964    -3.3948 -2.9678
     37  -3.0842  0.1087    -3.3926 -2.9331
     38  -3.1125  0.0788    -3.3949 -3.0367
     39  -3.1198  0.0661    -3.3953 -3.1316
     40  -3.1240  0.0569    -3.3955 -3.1359
     41  -3.1259  0.0517    -3.3956 -3.1380

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0056  0.1897
      1   0.1002  0.0593     0.0050  0.1896
      2   0.1011  0.0590     0.0059  0.1898
      3   0.0983  0.0599     0.0040  0.1893
      4   0.0964  0.0598     0.0040  0.1888
      5   0.0431  0.0406     0.0001  0.1263
      6   0.0170  0.0146     0.0000  0.0422
      7   0.0116  0.0083     0.0000  0.0242
      8   0.0124  0.0080     0.0001  0.0246
      9   0.0133  0.0087     0.0001  0.0266
     10   0.0147  0.0093     0.0001  0.0290
     11   0.0162  0.0097     0.0005  0.0313
     12   0.0171  0.0100     0.0007  0.0329
     13   0.0186  0.0103     0.0012  0.0343
     14   0.0189  0.0106     0.0012  0.0353
     15   0.0202  0.0107     0.0018  0.0370
     16   0.0213  0.0112     0.0022  0.0391
     17   0.0212  0.0114     0.0020  0.0394
     18   0.0226  0.0114     0.0029  0.0405
     19   0.0240  0.0117     0.0038  0.0420
     20   0.0254  0.0118     0.0053  0.0439
     21   0.0267  0.0120     0.0070  0.0456
     22   0.0280  0.0121     0.0077  0.0469
     23   0.0292  0.0121     0.0083  0.0479
     24   0.0305  0.0122     0.0091  0.0493
     25   0.0316  0.0122     0.0100  0.0506
     26   0.0327  0.0123     0.0111  0.0519
     27   0.0329  0.0122     0.0115  0.0520
     28   0.0339  0.0125     0.0122  0.0534
     29   0.0350  0.0125     0.0139  0.0543
     30   0.0357  0.0125     0.0144  0.0548
     31   0.0360  0.0124     0.0148  0.0549
     32   0.0369  0.0124     0.0154  0.0559
     33   0.0373  0.0123     0.0157  0.0562
     34   0.0326  0.0105     0.0141  0.0479
     35   0.0288  0.0093     0.0110  0.0418
     36   0.0294  0.0092     0.0117  0.0423
     37   0.0296  0.0093     0.0120  0.0430
     38   0.0296  0.0092     0.0121  0.0427
     39   0.0304  0.0092     0.0134  0.0437
     40   0.0310  0.0092     0.0141  0.0445
     41   0.0315  0.0092     0.0144  0.0449

