trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  518 290.00  0.00 800.00 104.00  1
  1  845 470.00  0.00 800.00 520.00  0
  2  682 380.00  0.00 800.00 260.00  0
  3  716 400.00  0.00 800.00 104.00  0
  4  626 350.00  0.00 800.00 104.00  0
  5  751 420.00  0.00 800.00 52.00  0
  6  625 350.00  0.00 800.00 52.00  0
  7  696 390.00  0.00 800.00 26.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9  730 410.00  0.00 800.00 17.20  1
 10  641 360.00  0.00 800.00 21.50  1
 11  623 350.00  0.00 800.00 21.50  1
 12  840 470.00  0.00 800.00 26.00  0
 13  641 360.00  0.00 800.00 21.50  1
 14  750 420.00  0.00 800.00 26.00  0
 15  569 320.00  0.00 800.00 21.50  1
 16  768 430.00  0.00 800.00 26.00  0
 17  768 420.00  0.00 800.00 21.50  0
 18  622 350.00  0.00 800.00 17.20  1
 19  804 450.00  0.00 800.00 26.00  0
 20  587 330.00  0.00 800.00 21.50  1
 21  786 440.00  0.00 800.00 26.00  0
 22  605 340.00  0.00 800.00 21.50  1
 23  804 450.00  0.00 800.00 26.00  0
 24  623 350.00  0.00 800.00 21.50  1
 25  605 340.00  0.00 800.00 21.50  1
 26  786 440.00  0.00 800.00 26.00  0
 27  786 450.00  0.00 800.00 52.00  0
 28  786 430.00  0.00 800.00 21.50  0
 29  623 350.00  0.00 800.00 21.50  1
 30  623 370.00  0.00 800.00 17.20  1
 31  623 330.00  0.00 800.00 17.20  1
 32  786 440.00  0.00 800.00 26.00  0
 33  623 340.00  0.00 800.00 17.20  1
 34  623 330.00  0.00 800.00 26.00  0
 35  641 360.00  0.00 800.00 21.50  0
 36  659 370.00  0.00 800.00 21.50  1
 37  659 380.00  0.00 800.00 26.00  0
 38  659 370.00  0.00 800.00 26.00  1
 39  623 350.00  0.00 800.00 21.50  1
 40  605 340.00  0.00 800.00 21.50  1
 41  623 360.00  0.00 800.00 17.20  1
