Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5163  1.4174    -6.7809 -2.5334
      1  -3.4818  0.8837    -4.7497 -2.4289
      2  -2.8234  0.6925    -3.5461 -2.3594
      3  -2.5574  0.6588    -3.0751 -2.3314
      4  -2.4282  0.6484    -2.8205 -2.3185
      5  -2.7960  1.1403    -5.5144 -2.3394
      6  -2.8271  1.0552    -4.9731 -2.3835
      7  -3.0134  1.4928    -7.2858 -2.3334
      8  -2.7680  1.1481    -5.5085 -2.3310
      9  -2.6163  0.8862    -3.3701 -2.3286
     10  -2.5388  0.8538    -3.1094 -2.3217
     11  -2.7622  1.1303    -5.4143 -2.3336
     12  -2.6238  0.8435    -3.2991 -2.3323
     13  -2.5420  0.6408    -3.0019 -2.3308
     14  -2.4933  0.4868    -2.8519 -2.3297
     15  -2.5444  0.4753    -2.9050 -2.3437
     16  -2.5647  0.4084    -2.9130 -2.3636
     17  -2.5255  0.5806    -2.9360 -2.3312
     18  -2.4849  0.4466    -2.8480 -2.3299
     19  -2.5307  0.4388    -2.8545 -2.3420
     20  -2.5469  0.3753    -2.8548 -2.3560
     21  -2.5468  0.2988    -2.8533 -2.3658
     22  -2.5493  0.2396    -2.8523 -2.3777
     23  -2.5337  0.5501    -3.0004 -2.3335
     24  -2.4960  0.4239    -2.8836 -2.3320
     25  -2.4705  0.3340    -2.8473 -2.3306
     26  -2.4570  0.2628    -2.8420 -2.3300
     27  -2.5472  0.4418    -3.0074 -2.3440
     28  -2.5241  0.3440    -2.9526 -2.3430
     29  -2.5256  0.2838    -2.9481 -2.3472
     30  -2.5132  0.2339    -2.8852 -2.3459
     31  -2.5215  0.2034    -2.8915 -2.3516
     32  -2.5311  0.1807    -2.8998 -2.3593
     33  -2.4861  0.2089    -2.8502 -2.3378
     34  -2.4923  0.1871    -2.8505 -2.3405
     35  -2.5040  0.1724    -2.8516 -2.3457
     36  -2.5209  0.1605    -2.8536 -2.3552
     37  -2.4744  0.1862    -2.8471 -2.3353
     38  -2.4636  0.1699    -2.8418 -2.3335
     39  -2.4492  0.1597    -2.8362 -2.3309
     40  -2.4963  0.1642    -2.8462 -2.3440
     41  -2.5053  0.1536    -2.8469 -2.3486

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0595     0.0046  0.1896
      1   0.1012  0.0591     0.0056  0.1898
      2   0.1013  0.0592     0.0053  0.1898
      3   0.1026  0.0587     0.0063  0.1900
      4   0.1042  0.0577     0.0078  0.1900
      5   0.0491  0.0412     0.0001  0.1292
      6   0.0545  0.0448     0.0001  0.1414
      7   0.0274  0.0244     0.0000  0.0709
      8   0.0299  0.0240     0.0001  0.0727
      9   0.0333  0.0238     0.0001  0.0752
     10   0.0348  0.0241     0.0002  0.0771
     11   0.0237  0.0176     0.0001  0.0538
     12   0.0248  0.0173     0.0001  0.0543
     13   0.0267  0.0171     0.0014  0.0558
     14   0.0284  0.0170     0.0027  0.0575
     15   0.0298  0.0184     0.0028  0.0615
     16   0.0328  0.0195     0.0038  0.0664
     17   0.0231  0.0132     0.0016  0.0446
     18   0.0245  0.0131     0.0027  0.0458
     19   0.0250  0.0135     0.0027  0.0468
     20   0.0269  0.0139     0.0036  0.0491
     21   0.0284  0.0139     0.0051  0.0507
     22   0.0297  0.0139     0.0070  0.0520
     23   0.0177  0.0088     0.0012  0.0308
     24   0.0185  0.0087     0.0019  0.0315
     25   0.0194  0.0086     0.0026  0.0322
     26   0.0199  0.0085     0.0033  0.0325
     27   0.0150  0.0067     0.0012  0.0244
     28   0.0155  0.0066     0.0015  0.0248
     29   0.0162  0.0066     0.0019  0.0254
     30   0.0167  0.0066     0.0024  0.0258
     31   0.0174  0.0066     0.0029  0.0263
     32   0.0180  0.0066     0.0036  0.0267
     33   0.0164  0.0061     0.0026  0.0246
     34   0.0169  0.0060     0.0031  0.0251
     35   0.0174  0.0061     0.0038  0.0256
     36   0.0179  0.0061     0.0046  0.0261
     37   0.0163  0.0057     0.0029  0.0237
     38   0.0168  0.0057     0.0036  0.0242
     39   0.0173  0.0057     0.0045  0.0249
     40   0.0163  0.0054     0.0034  0.0228
     41   0.0167  0.0053     0.0041  0.0234

