Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3567  2.1872    -9.0704 -2.4677
      1  -5.0924  2.2230    -9.0224 -2.4233
      2  -4.7273  2.2203    -8.9343 -2.3906
      3  -4.3051  2.1410    -8.7794 -2.3696
      4  -3.9069  1.9827    -8.5252 -2.3573
      5  -3.4326  1.6356    -7.7372 -2.3480
      6  -3.1821  1.3582    -6.5984 -2.3441
      7  -2.8724  1.0807    -5.0005 -2.3356
      8  -2.6970  0.8745    -3.8331 -2.3305
      9  -2.5835  0.7053    -3.3673 -2.3271
     10  -2.5146  0.5492    -3.1566 -2.3255
     11  -2.4616  0.4374    -3.0518 -2.3236
     12  -2.4233  0.3493    -2.9486 -2.3221
     13  -2.3926  0.2818    -2.8422 -2.3208
     14  -2.3659  0.2317    -2.8053 -2.3194
     15  -2.3520  0.1846    -2.7805 -2.3188
     16  -2.3394  0.1491    -2.7471 -2.3182
     17  -2.3311  0.1210    -2.7141 -2.3178
     18  -2.3239  0.0989    -2.6659 -2.3175
     19  -2.3182  0.0810    -2.5990 -2.3172
     20  -2.3122  0.0643    -2.5741 -2.3169
     21  -2.3106  0.0546    -2.5727 -2.3168
     22  -2.3071  0.0420    -2.5694 -2.3166
     23  -2.3067  0.0372    -2.5690 -2.3166
     24  -2.3047  0.0275    -2.5671 -2.3165
     25  -2.3040  0.0222    -2.5664 -2.3165
     26  -2.3033  0.0162    -2.5658 -2.3164
     27  -2.3031  0.0128    -2.5655 -2.3164
     28  -2.3030  0.0121    -2.5655 -2.3164
     29  -2.3029  0.0095    -2.5654 -2.3164
     30  -2.3027  0.0068    -2.5652 -2.3164
     31  -2.3027  0.0096    -2.5652 -2.3164
     32  -2.3027  0.0074    -2.5652 -2.3164
     33  -2.3026  0.0058    -2.5651 -2.3164
     34  -2.3026  0.0049    -2.5651 -2.3164
     35  -2.3026  0.0040    -2.5651 -2.3164
     36  -2.3026  0.0037    -2.5651 -2.3164
     37  -2.3026  0.0029    -2.5651 -2.3164
     38  -2.3026  0.0026    -2.5651 -2.3164
     39  -2.3026  0.0037    -2.5651 -2.3164
     40  -2.3026  0.0029    -2.5651 -2.3164
     41  -2.3026  0.0025    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0017  0.0049     0.0000  0.0070
      1   0.0028  0.0062     0.0000  0.0119
      2   0.0044  0.0073     0.0000  0.0154
      3   0.0062  0.0080     0.0000  0.0187
      4   0.0079  0.0083     0.0000  0.0204
      5   0.0094  0.0085     0.0000  0.0227
      6   0.0104  0.0083     0.0000  0.0238
      7   0.0119  0.0091     0.0001  0.0265
      8   0.0135  0.0096     0.0001  0.0289
      9   0.0149  0.0101     0.0005  0.0314
     10   0.0160  0.0103     0.0008  0.0326
     11   0.0173  0.0106     0.0011  0.0341
     12   0.0186  0.0109     0.0015  0.0360
     13   0.0201  0.0112     0.0019  0.0383
     14   0.0216  0.0117     0.0025  0.0405
     15   0.0228  0.0119     0.0033  0.0416
     16   0.0241  0.0121     0.0044  0.0438
     17   0.0253  0.0123     0.0059  0.0453
     18   0.0265  0.0125     0.0072  0.0467
     19   0.0277  0.0126     0.0078  0.0479
     20   0.0291  0.0130     0.0083  0.0501
     21   0.0299  0.0130     0.0088  0.0510
     22   0.0312  0.0134     0.0095  0.0530
     23   0.0316  0.0133     0.0099  0.0533
     24   0.0330  0.0137     0.0107  0.0551
     25   0.0340  0.0138     0.0118  0.0564
     26   0.0354  0.0143     0.0129  0.0589
     27   0.0364  0.0143     0.0141  0.0599
     28   0.0374  0.0144     0.0146  0.0609
     29   0.0384  0.0145     0.0151  0.0618
     30   0.0384  0.0145     0.0151  0.0617
     31   0.0297  0.0103     0.0109  0.0456
     32   0.0304  0.0104     0.0118  0.0462
     33   0.0313  0.0105     0.0128  0.0472
     34   0.0319  0.0106     0.0139  0.0477
     35   0.0326  0.0106     0.0143  0.0482
     36   0.0334  0.0108     0.0146  0.0497
     37   0.0340  0.0108     0.0150  0.0505
     38   0.0347  0.0108     0.0154  0.0512
     39   0.0286  0.0086     0.0123  0.0407
     40   0.0291  0.0086     0.0133  0.0410
     41   0.0295  0.0085     0.0140  0.0412

