trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  330 190.00  0.00 800.00  6.44  1
  1  682 380.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  1
  4  785 440.00  0.00 800.00 21.50  0
  5  732 410.00  0.00 800.00 26.00  0
  6  677 380.00  0.00 800.00 21.50  0
  7  766 430.00  0.00 800.00 17.20  1
  8  748 420.00  0.00 800.00 17.20  1
  9  659 370.00  0.00 800.00 21.50  0
 10 1420 790.00  0.00 800.00 260.00  0
 11  550 310.00  0.00 800.00 17.20  1
 12  677 380.00  0.00 800.00 21.50  1
 13  659 370.00  0.00 800.00 21.50  1
 14  822 460.00  0.00 800.00 26.00  0
 15  641 360.00  0.00 800.00 21.50  0
 16  568 320.00  0.00 800.00 17.20  1
 17  695 390.00  0.00 800.00 21.50  0
 18  713 400.00  0.00 800.00 21.50  0
 19  731 410.00  0.00 800.00 21.50  0
 20  749 420.00  0.00 800.00 21.50  0
 21  749 400.00  0.00 800.00 17.20  0
 22  568 320.00  0.00 800.00 17.20  1
 23  568 320.00  0.00 800.00 12.90  1
 24  675 380.00  0.00 800.00 12.90  1
 25  749 420.00  0.00 800.00 21.50  0
 26  749 410.00  0.00 800.00 26.00  0
 27  693 390.00  0.00 800.00 12.90  1
 28  820 460.00  0.00 800.00 17.20  0
 29  604 340.00  0.00 800.00 17.20  1
 30  820 440.00  0.00 800.00 12.90  0
 31  604 330.00  0.00 800.00 21.50  1
 32  749 420.00  0.00 800.00 21.50  0
 33  711 400.00  0.00 800.00 12.90  0
 34  675 380.00  0.00 800.00 12.90  1
 35  586 330.00  0.00 800.00 17.20  1
 36  586 340.00  0.00 800.00 21.50  1
 37  586 340.00  0.00 800.00 21.50  1
 38  767 430.00  0.00 800.00 21.50  0
 39  693 390.00  0.00 800.00 12.90  1
 40  693 410.00  0.00 800.00 17.20  0
 41  693 400.00  0.00 800.00 10.80  1
