Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7579  2.0718    -9.1276 -2.6630
      1  -3.8745  1.0514    -5.5264 -2.4704
      2  -3.0614  0.6888    -3.9433 -2.3865
      3  -3.4594  0.5474    -4.0919 -3.1144
      4  -3.1983  0.5824    -3.6791 -2.8943
      5  -3.1330  0.4443    -3.4070 -2.8898
      6  -3.0150  0.7976    -3.6189 -2.5134
      7  -3.1958  0.8698    -4.1309 -2.6885
      8  -3.2269  0.7525    -3.8040 -2.8873
      9  -3.2811  1.1489    -6.2959 -2.6355
     10  -3.1340  0.8710    -4.0604 -2.6355
     11  -3.0895  0.6852    -3.6458 -2.7339
     12  -3.1619  0.6580    -3.6831 -2.8671
     13  -3.1833  0.5672    -3.6674 -2.9123
     14  -3.1357  0.4318    -3.5177 -2.9124
     15  -3.0980  0.6634    -3.6104 -2.8239
     16  -3.0733  0.5202    -3.5263 -2.8663
     17  -3.0083  0.5182    -3.4035 -2.8560
     18  -2.9515  0.4608    -3.3795 -2.8168
     19  -2.9101  0.3816    -3.3424 -2.8055
     20  -2.8835  0.3030    -3.2907 -2.8128
     21  -2.8602  0.3090    -3.1381 -2.7203
     22  -2.8625  0.2382    -3.1312 -2.8368
     23  -2.8615  0.1815    -3.1305 -2.8581
     24  -2.8636  0.1421    -3.1303 -2.8625
     25  -2.8576  0.1112    -3.1251 -2.8627
     26  -2.8550  0.0881    -3.1229 -2.8631
     27  -2.8573  0.0710    -3.1229 -2.8656
     28  -2.8550  0.0573    -3.1206 -2.8657
     29  -2.8564  0.0473    -3.1207 -2.8672
     30  -2.8526  0.0549    -3.1191 -2.8648
     31  -2.8549  0.0450    -3.1194 -2.8669
     32  -2.8542  0.0373    -3.1187 -2.8670
     33  -2.8451  0.0783    -3.1185 -2.8577
     34  -2.8490  0.0625    -3.1186 -2.8616
     35  -2.8517  0.0500    -3.1187 -2.8644
     36  -2.8542  0.0418    -3.1190 -2.8666
     37  -2.8557  0.0367    -3.1193 -2.8678
     38  -2.8550  0.0304    -3.1187 -2.8678
     39  -2.8555  0.0257    -3.1187 -2.8683
     40  -2.8547  0.0236    -3.1182 -2.8681
     41  -2.8550  0.0201    -3.1181 -2.8684

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0588     0.0067  0.1899
      2   0.1025  0.0585     0.0076  0.1900
      3   0.1020  0.0589     0.0066  0.1899
      4   0.0975  0.0601     0.0043  0.1893
      5   0.1071  0.0580     0.0093  0.1908
      6   0.0473  0.0379     0.0002  0.1204
      7   0.0464  0.0371     0.0001  0.1162
      8   0.0547  0.0396     0.0002  0.1276
      9   0.0272  0.0222     0.0000  0.0665
     10   0.0289  0.0218     0.0001  0.0674
     11   0.0319  0.0218     0.0009  0.0697
     12   0.0330  0.0221     0.0010  0.0711
     13   0.0364  0.0231     0.0019  0.0755
     14   0.0391  0.0227     0.0041  0.0776
     15   0.0262  0.0162     0.0009  0.0530
     16   0.0282  0.0160     0.0022  0.0543
     17   0.0284  0.0164     0.0023  0.0551
     18   0.0304  0.0172     0.0031  0.0591
     19   0.0329  0.0177     0.0045  0.0620
     20   0.0351  0.0179     0.0065  0.0647
     21   0.0346  0.0181     0.0056  0.0644
     22   0.0366  0.0178     0.0078  0.0659
     23   0.0375  0.0175     0.0090  0.0664
     24   0.0389  0.0174     0.0106  0.0674
     25   0.0405  0.0173     0.0123  0.0687
     26   0.0415  0.0172     0.0140  0.0694
     27   0.0427  0.0171     0.0151  0.0706
     28   0.0441  0.0171     0.0161  0.0720
     29   0.0452  0.0170     0.0174  0.0731
     30   0.0416  0.0155     0.0156  0.0666
     31   0.0432  0.0157     0.0168  0.0683
     32   0.0442  0.0157     0.0179  0.0690
     33   0.0339  0.0121     0.0121  0.0525
     34   0.0349  0.0120     0.0140  0.0532
     35   0.0357  0.0119     0.0147  0.0538
     36   0.0367  0.0121     0.0152  0.0547
     37   0.0376  0.0122     0.0157  0.0559
     38   0.0383  0.0122     0.0164  0.0568
     39   0.0390  0.0121     0.0171  0.0575
     40   0.0395  0.0122     0.0175  0.0584
     41   0.0399  0.0122     0.0181  0.0587

