trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1104 620.00  0.00 800.00  6.44  0
  1  587 330.00  0.00 800.00 21.50  0
  2  675 380.00  0.00 800.00 12.90  0
  3  746 420.00  0.00 800.00 10.80  0
  4  693 390.00  0.00 800.00 12.90  0
  5  693 390.00  0.00 800.00 17.20  0
  6  746 420.00  0.00 800.00 10.80  0
  7  675 380.00  0.00 800.00 12.90  0
  8   71  40.00  0.00 800.00 520.00  1
  9  729 410.00  0.00 800.00 12.90  0
 10  604 340.00  0.00 800.00 17.20  0
 11  693 390.00  0.00 800.00 12.90  0
 12  924 520.00  0.00 800.00  6.44  0
 13  176 100.00  0.00 800.00 104.00  0
 14  817 460.00  0.00 800.00  8.60  0
 15  444 250.00  0.00 800.00 26.00  0
 16  444 230.00  0.00 800.00 21.50  0
 17   89  50.00  0.00 800.00 520.00  1
 18  125  70.00  0.00 800.00 520.00  1
 19  967 540.00  0.00 800.00 52.00  0
 20  553 310.00  0.00 800.00 52.00  0
 21  659 370.00  0.00 800.00 21.50  0
 22  836 470.00  0.00 800.00 10.80  0
 23  213 120.00  0.00 800.00 156.00  0
 24  569 320.00  0.00 800.00 21.50  0
 25  516 290.00  0.00 800.00 26.00  0
 26  800 450.00  0.00 800.00 10.80  0
 27  337 190.00  0.00 800.00 52.00  0
 28  143  80.00  0.00 800.00 520.00  1
 29  676 380.00  0.00 800.00 17.20  0
 30  534 300.00  0.00 800.00 26.00  0
 31  958 540.00  0.00 800.00  3.00  0
 32  409 230.00  0.00 800.00 52.00  0
 33  570 320.00  0.00 800.00 26.00  0
 34  228 130.00  0.00 800.00 26.00  0
 35  356 200.00  0.00 800.00 104.00  0
 36  837 470.00  0.00 800.00 12.90  0
 37  819 460.00  0.00 800.00 12.90  0
 38  872 490.00  0.00 800.00 10.80  0
 39  641 360.00  0.00 800.00 21.50  0
 40  267 150.00  0.00 800.00 156.00  0
 41  302 170.00  0.00 800.00 104.00  0
