trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  692 390.00  0.00 800.00 10.80  0
  1  742 420.00  0.00 800.00  3.00  0
  2  687 390.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  597 340.00  0.00 800.00  3.00  1
  5 1398 780.00  0.00 800.00 26.00  0
  6 1417 790.00  0.00 800.00 52.00  0
  7  760 430.00  0.00 800.00  3.00  1
  8 1419 790.00  0.00 800.00 156.00  0
  9 1418 790.00  0.00 800.00 104.00  0
 10  833 470.00  0.00 800.00  4.30  1
 11 1421 790.00  0.00 800.00 520.00  0
 12  817 460.00  0.00 800.00  8.60  1
 13 1421 790.00  0.00 800.00 260.00  0
 14 1420 790.00  0.00 800.00 260.00  0
 15  801 450.00  0.00 800.00 12.90  0
 16  781 440.00  0.00 800.00  8.60  1
 17 1421 790.00  0.00 800.00 520.00  0
 18  765 430.00  0.00 800.00 12.90  0
 19  673 380.00  0.00 800.00  8.60  0
 20  726 410.00  0.00 800.00  6.44  1
 21  690 390.00  0.00 800.00  6.44  1
 22  764 430.00  0.00 800.00 10.80  0
 23  582 330.00  0.00 800.00  6.44  1
 24  800 450.00  0.00 800.00 10.80  0
 25  600 340.00  0.00 800.00  6.44  1
 26  907 510.00  0.00 800.00  8.60  1
 27  872 490.00  0.00 800.00 10.80  1
 28  819 460.00  0.00 800.00 12.90  1
 29 1421 790.00  0.00 800.00 520.00  0
 30  819 470.00  0.00 800.00 10.80  0
 31  801 450.00  0.00 800.00 12.90  0
 32  764 430.00  0.00 800.00 10.80  0
 33  692 390.00  0.00 800.00 10.80  1
 34  873 490.00  0.00 800.00 12.90  0
 35  584 330.00  0.00 800.00 10.80  1
 36  873 500.00  0.00 800.00 10.80  0
 37  512 290.00  0.00 800.00 10.80  0
 38  637 360.00  0.00 800.00  8.60  1
 39  854 480.00  0.00 800.00 10.80  1
 40  765 430.00  0.00 800.00 12.90  1
 41 1421 790.00  0.00 800.00 520.00  0
