Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3549  1.3404    -3.1338 -0.1384
      1  -0.7936  1.2160    -2.0164 -0.0797
      2  -0.4978  1.1328    -1.1971 -0.0508
      3  -0.8083  1.2676    -2.6317 -0.3191
      4  -1.8825  2.2945    -7.8279 -0.3498
      5  -1.4249  1.8541    -6.6561 -0.3405
      6  -1.1332  1.4343    -4.3832 -0.3357
      7  -2.0140  2.0979    -7.5810 -0.4305
      8  -1.6455  1.6962    -6.1997 -0.4269
      9  -1.4141  1.3375    -3.9416 -0.4251
     10  -2.1298  1.7482    -6.7142 -0.6340
     11  -1.9018  1.4276    -4.9575 -0.6460
     12  -2.6422  1.7286    -6.9389 -0.9304
     13  -2.4421  1.4520    -5.5400 -0.9753
     14  -2.3214  1.2427    -4.6722 -1.0025
     15  -2.0077  1.0384    -3.6041 -0.9034
     16  -2.4040  1.1105    -4.2334 -1.2519
     17  -2.3416  0.9573    -3.9230 -1.2754
     18  -2.1106  0.8337    -3.3553 -1.1618
     19  -1.8949  0.8004    -2.9967 -1.0230
     20  -2.0902  0.7800    -3.1497 -1.2833
     21  -2.2257  0.7335    -3.2766 -1.4717
     22  -2.0954  0.6707    -3.0370 -1.3969
     23  -2.1715  0.6088    -3.0851 -1.5491
     24  -2.0776  0.5523    -2.8947 -1.4766
     25  -2.1460  0.5069    -2.9595 -1.6115
     26  -2.3110  0.5669    -3.1425 -1.7444
     27  -2.4762  0.6385    -3.3585 -1.8941
     28  -2.6326  0.7024    -3.5641 -2.0188
     29  -2.6053  0.5853    -3.4938 -2.0322
     30  -2.5044  0.5512    -3.3357 -1.9576
     31  -2.4225  0.5110    -3.1681 -1.9129
     32  -2.3410  0.4903    -3.0848 -1.8708
     33  -2.4220  0.4853    -3.1406 -1.9415
     34  -2.3678  0.4415    -3.0798 -1.9140
     35  -2.4220  0.4186    -3.1168 -1.9816
     36  -2.3704  0.3897    -3.0540 -1.9449
     37  -2.2848  0.4230    -2.9173 -1.8785
     38  -2.3324  0.3997    -2.9823 -1.9250
     39  -2.4184  0.4332    -3.0808 -2.0153
     40  -2.4955  0.4591    -3.1374 -2.1231
     41  -2.4849  0.3897    -3.1299 -2.1247

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0964  0.0612     0.0001  0.1892
      1   0.0980  0.0607     0.0001  0.1894
      2   0.1008  0.0599     0.0003  0.1899
      3   0.0940  0.0619     0.0001  0.1890
      4   0.0251  0.0297     0.0000  0.0822
      5   0.0292  0.0302     0.0000  0.0869
      6   0.0320  0.0302     0.0001  0.0894
      7   0.0107  0.0104     0.0000  0.0275
      8   0.0122  0.0103     0.0000  0.0291
      9   0.0132  0.0101     0.0001  0.0299
     10   0.0076  0.0052     0.0000  0.0136
     11   0.0083  0.0049     0.0000  0.0138
     12   0.0061  0.0035     0.0000  0.0085
     13   0.0068  0.0030     0.0000  0.0091
     14   0.0071  0.0026     0.0001  0.0094
     15   0.0074  0.0028     0.0001  0.0107
     16   0.0070  0.0024     0.0001  0.0080
     17   0.0072  0.0022     0.0002  0.0082
     18   0.0074  0.0023     0.0003  0.0095
     19   0.0074  0.0023     0.0003  0.0096
     20   0.0074  0.0023     0.0003  0.0097
     21   0.0075  0.0024     0.0003  0.0101
     22   0.0076  0.0025     0.0003  0.0108
     23   0.0078  0.0026     0.0004  0.0113
     24   0.0080  0.0028     0.0004  0.0119
     25   0.0082  0.0030     0.0005  0.0123
     26   0.0076  0.0023     0.0004  0.0105
     27   0.0072  0.0019     0.0003  0.0071
     28   0.0070  0.0017     0.0002  0.0068
     29   0.0071  0.0015     0.0003  0.0068
     30   0.0071  0.0016     0.0004  0.0069
     31   0.0072  0.0016     0.0004  0.0069
     32   0.0073  0.0017     0.0004  0.0070
     33   0.0073  0.0017     0.0004  0.0070
     34   0.0074  0.0018     0.0004  0.0080
     35   0.0074  0.0019     0.0004  0.0088
     36   0.0075  0.0020     0.0004  0.0097
     37   0.0073  0.0016     0.0004  0.0070
     38   0.0074  0.0017     0.0004  0.0079
     39   0.0072  0.0015     0.0004  0.0069
     40   0.0071  0.0014     0.0004  0.0068
     41   0.0072  0.0013     0.0004  0.0068

