Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7604  2.0710    -9.1280 -2.6649
      1  -7.3814  1.1736    -6.4753 -5.7567
      2  -8.2013  0.7541    -3.6894 -7.3256
      3  -7.7008  0.5671    -8.6470 -7.2591
      4  -7.4190  0.4593    -8.0712 -7.0853
      5  -7.2358  0.4282    -7.7709 -6.9244
      6  -6.9091  0.7018    -7.6580 -5.9157
      7  -6.4059  0.9578    -7.5484 -4.5912
      8  -6.6299  0.7627    -7.5480 -5.6178
      9  -6.2211  0.9978    -7.6020 -4.2705
     10  -6.2655  0.8399    -7.3879 -4.9341
     11  -6.3816  0.6794    -7.3314 -5.5694
     12  -6.4715  0.5742    -7.3321 -5.9006
     13  -6.5566  0.5044    -7.3750 -6.0945
     14  -6.7013  0.5300    -7.5432 -6.2373
     15  -6.6526  0.4417    -7.3693 -6.2390
     16  -6.7315  0.4098    -7.4393 -6.4060
     17  -6.6983  0.3459    -7.2740 -6.4023
     18  -6.7374  0.3097    -7.2961 -6.4726
     19  -6.7829  0.2874    -7.3502 -6.5147
     20  -6.9028  0.3506    -7.5396 -6.6105
     21  -6.8712  0.2974    -7.4674 -6.6018
     22  -6.8441  0.2596    -7.3797 -6.5904
     23  -6.8771  0.2423    -7.4085 -6.7085
     24  -6.8511  0.2173    -7.2950 -6.6831
     25  -6.9051  0.2132    -7.3886 -6.7390
     26  -6.9466  0.2038    -7.4341 -6.7586
     27  -6.9698  0.1916    -7.4497 -6.7760
     28  -6.9714  0.1842    -7.4461 -6.7791
     29  -6.9958  0.1748    -7.4646 -6.8072
     30  -6.9794  0.1570    -7.4139 -6.7997
     31  -6.9687  0.1460    -7.3593 -6.7948
     32  -6.9855  0.1354    -7.3803 -6.8248
     33  -6.9967  0.1268    -7.3923 -6.8609
     34  -7.0526  0.1619    -7.5095 -6.9912
     35  -7.0366  0.1447    -7.4873 -6.9691
     36  -7.0468  0.1425    -7.4949 -7.0036
     37  -7.0325  0.1283    -7.4710 -7.0021
     38  -7.0142  0.1215    -7.4323 -6.9454
     39  -7.0640  0.1580    -7.5139 -7.0041
     40  -7.0414  0.1501    -7.4949 -6.9742
     41  -7.0307  0.1380    -7.4768 -6.9619

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0582     0.0083  0.1899
      1   0.1030  0.0582     0.0085  0.1900
      2   0.1041  0.0577     0.0101  0.1901
      3   0.1025  0.0583     0.0090  0.1900
      4   0.1038  0.0580     0.0089  0.1901
      5   0.1029  0.0587     0.0078  0.1901
      6   0.0469  0.0395     0.0004  0.1245
      7   0.0177  0.0146     0.0000  0.0426
      8   0.0211  0.0155     0.0001  0.0473
      9   0.0117  0.0087     0.0000  0.0250
     10   0.0126  0.0084     0.0001  0.0255
     11   0.0140  0.0085     0.0001  0.0266
     12   0.0153  0.0086     0.0005  0.0276
     13   0.0165  0.0088     0.0009  0.0296
     14   0.0157  0.0084     0.0007  0.0275
     15   0.0168  0.0085     0.0012  0.0292
     16   0.0176  0.0088     0.0015  0.0308
     17   0.0187  0.0088     0.0021  0.0319
     18   0.0197  0.0090     0.0027  0.0330
     19   0.0205  0.0092     0.0033  0.0339
     20   0.0174  0.0078     0.0019  0.0278
     21   0.0183  0.0078     0.0025  0.0292
     22   0.0191  0.0078     0.0034  0.0303
     23   0.0199  0.0079     0.0041  0.0315
     24   0.0207  0.0080     0.0054  0.0323
     25   0.0209  0.0081     0.0056  0.0327
     26   0.0215  0.0083     0.0062  0.0334
     27   0.0223  0.0085     0.0071  0.0341
     28   0.0226  0.0084     0.0073  0.0343
     29   0.0233  0.0086     0.0075  0.0355
     30   0.0242  0.0086     0.0080  0.0366
     31   0.0248  0.0086     0.0084  0.0375
     32   0.0256  0.0087     0.0088  0.0386
     33   0.0264  0.0088     0.0092  0.0393
     34   0.0219  0.0074     0.0075  0.0323
     35   0.0226  0.0074     0.0079  0.0329
     36   0.0232  0.0075     0.0081  0.0334
     37   0.0238  0.0075     0.0085  0.0339
     38   0.0237  0.0074     0.0084  0.0337
     39   0.0201  0.0064     0.0073  0.0276
     40   0.0199  0.0064     0.0073  0.0275
     41   0.0204  0.0063     0.0075  0.0278

