trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1082 610.00  0.00 800.00  1.00  1
  1  700 390.00  0.00 800.00 260.00  1
  2 1025 570.00  0.00 800.00 520.00  1
  3 1259 700.00  0.00 800.00 520.00  0
  4 1169 650.00  0.00 800.00 520.00  0
  5 1097 610.00  0.00 800.00 520.00  0
  6 1007 560.00  0.00 800.00 520.00  0
  7  881 490.00  0.00 800.00 520.00  0
  8  683 380.00  0.00 800.00 520.00  1
  9  719 400.00  0.00 800.00 520.00  0
 10    4  10.00  0.00 800.00  3.00  1
 11  664 370.00  0.00 800.00 260.00  1
 12  539 300.00  0.00 800.00 520.00  1
 13  647 360.00  0.00 800.00 520.00  1
 14  863 480.00  0.00 800.00 520.00  1
 15 1079 600.00  0.00 800.00 520.00  0
 16  791 440.00  0.00 800.00 520.00  1
 17 1097 610.00  0.00 800.00 520.00  0
 18  719 400.00  0.00 800.00 520.00  1
 19  791 440.00  0.00 800.00 520.00  1
 20 1007 560.00  0.00 800.00 520.00  1
 21 1151 640.00  0.00 800.00 520.00  0
 22 1115 620.00  0.00 800.00 520.00  0
 23  809 450.00  0.00 800.00 520.00  1
 24 1079 600.00  0.00 800.00 520.00  0
 25  917 510.00  0.00 800.00 520.00  1
 26  899 500.00  0.00 800.00 520.00  1
 27  845 470.00  0.00 800.00 520.00  1
 28  845 450.00  0.00 800.00 260.00  1
 29  881 490.00  0.00 800.00 520.00  1
 30 1115 620.00  0.00 800.00 520.00  0
 31 1133 630.00  0.00 800.00 520.00  0
 32  863 480.00  0.00 800.00 520.00  1
 33  845 470.00  0.00 800.00 520.00  1
 34 1115 620.00  0.00 800.00 520.00  1
 35 1133 630.00  0.00 800.00 520.00  0
 36 1133 610.00  0.00 800.00 260.00  1
 37 1115 620.00  0.00 800.00 520.00  0
 38 1115 640.00  0.00 800.00 260.00  0
 39 1133 630.00  0.00 800.00 520.00  1
 40 1133 640.00  0.00 800.00 260.00  0
 41 1169 650.00  0.00 800.00 520.00  0
