Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1016  1.5551    -7.5074 -2.3387
      1  -2.9772  1.6000    -7.5341 -2.3215
      2  -2.7009  1.2856    -6.2526 -2.3187
      3  -2.5204  0.9745    -3.6791 -2.3175
      4  -2.4164  0.7133    -2.5757 -2.3170
      5  -2.3612  0.5162    -2.5703 -2.3167
      6  -2.8164  1.4507    -7.0177 -2.3192
      7  -2.5825  1.0913    -4.8896 -2.3180
      8  -2.4522  0.8040    -2.7380 -2.3173
      9  -2.3828  0.5914    -2.5748 -2.3169
     10  -2.3454  0.4348    -2.5701 -2.3167
     11  -2.3257  0.3211    -2.5676 -2.3165
     12  -2.3189  0.2675    -2.5671 -2.3165
     13  -2.3113  0.1971    -2.5661 -2.3165
     14  -2.3070  0.1403    -2.5656 -2.3164
     15  -2.3050  0.1033    -2.5653 -2.3164
     16  -2.3153  0.2377    -2.5665 -2.3165
     17  -2.3094  0.1725    -2.5660 -2.3164
     18  -2.3442  0.4228    -2.5708 -2.3167
     19  -2.3252  0.3111    -2.5684 -2.3166
     20  -2.3148  0.2262    -2.5670 -2.3165
     21  -2.3092  0.1670    -2.5661 -2.3165
     22  -2.3061  0.1197    -2.5658 -2.3164
     23  -2.3045  0.0873    -2.5655 -2.3164
     24  -2.3054  0.1011    -2.5658 -2.3164
     25  -2.3049  0.0998    -2.5654 -2.3164
     26  -2.3038  0.0714    -2.5653 -2.3164
     27  -2.3037  0.0707    -2.5652 -2.3164
     28  -2.3035  0.0631    -2.5652 -2.3164
     29  -2.3077  0.1515    -2.5656 -2.3164
     30  -2.3347  0.3795    -2.5682 -2.3166
     31  -2.5732  1.0791    -4.7967 -2.3177
     32  -2.4461  0.7922    -2.6262 -2.3172
     33  -2.3778  0.5718    -2.5738 -2.3169
     34  -2.3428  0.4149    -2.5706 -2.3167
     35  -2.6033  1.1177    -5.1337 -2.3183
     36  -2.4669  0.8255    -2.8144 -2.3176
     37  -2.3932  0.6003    -2.6607 -2.3173
     38  -2.3549  0.4422    -2.5778 -2.3171
     39  -2.3342  0.3286    -2.5749 -2.3169
     40  -2.3223  0.2427    -2.5730 -2.3168
     41  -2.3155  0.1802    -2.5715 -2.3167

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0828  0.0655     0.0000  0.1873
      1   0.0861  0.0661     0.0000  0.1882
      2   0.1017  0.0626     0.0000  0.1905
      3   0.1120  0.0578     0.0001  0.1915
      4   0.1183  0.0537     0.0181  0.1921
      5   0.1230  0.0506     0.0322  0.1925
      6   0.0563  0.0416     0.0000  0.1303
      7   0.0609  0.0400     0.0001  0.1327
      8   0.0647  0.0385     0.0037  0.1347
      9   0.0683  0.0375     0.0134  0.1369
     10   0.0716  0.0368     0.0183  0.1394
     11   0.0750  0.0365     0.0224  0.1423
     12   0.0794  0.0374     0.0249  0.1483
     13   0.0825  0.0371     0.0283  0.1508
     14   0.0838  0.0367     0.0301  0.1515
     15   0.0865  0.0366     0.0326  0.1540
     16   0.0605  0.0254     0.0218  0.1033
     17   0.0622  0.0251     0.0235  0.1049
     18   0.0438  0.0181     0.0139  0.0726
     19   0.0452  0.0178     0.0156  0.0736
     20   0.0463  0.0175     0.0172  0.0743
     21   0.0476  0.0173     0.0189  0.0752
     22   0.0483  0.0171     0.0204  0.0756
     23   0.0494  0.0170     0.0215  0.0765
     24   0.0476  0.0164     0.0208  0.0738
     25   0.0476  0.0164     0.0208  0.0738
     26   0.0482  0.0162     0.0214  0.0742
     27   0.0482  0.0162     0.0214  0.0742
     28   0.0492  0.0165     0.0218  0.0754
     29   0.0388  0.0131     0.0156  0.0589
     30   0.0298  0.0109     0.0092  0.0456
     31   0.0194  0.0098     0.0001  0.0324
     32   0.0202  0.0092     0.0006  0.0326
     33   0.0207  0.0088     0.0024  0.0327
     34   0.0213  0.0084     0.0040  0.0329
     35   0.0129  0.0071     0.0001  0.0211
     36   0.0136  0.0067     0.0001  0.0215
     37   0.0139  0.0064     0.0007  0.0216
     38   0.0144  0.0062     0.0011  0.0222
     39   0.0149  0.0061     0.0014  0.0227
     40   0.0154  0.0060     0.0018  0.0232
     41   0.0158  0.0059     0.0021  0.0236

