trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1402 780.00  0.00 800.00 260.00  0
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  663 370.00  0.00 800.00 156.00  0
  4  626 350.00  0.00 800.00 104.00  0
  5  626 360.00  0.00 800.00 52.00  1
  6  626 370.00  0.00 800.00 52.00  1
  7  626 360.00  0.00 800.00 156.00  1
  8  879 490.00  0.00 800.00 156.00  1
  9    0  10.00  0.00 800.00  0.43  1
 10    0  10.00  0.00 800.00  0.71  1
 11    0  30.00  0.00 800.00  0.71  1
 12    0  10.00  0.00 800.00  0.71  1
 13  808 450.00  0.00 800.00 260.00  0
 14  807 450.00  0.00 800.00 156.00  0
 15  626 350.00  0.00 800.00 104.00  1
 16  879 490.00  0.00 800.00 156.00  0
 17  861 480.00  0.00 800.00 156.00  1
 18  554 310.00  0.00 800.00 104.00  1
 19  862 480.00  0.00 800.00 260.00  0
 20  969 540.00  0.00 800.00 156.00  0
 21  572 320.00  0.00 800.00 104.00  0
 22  500 280.00  0.00 800.00 104.00  0
 23    0  10.00  0.00 800.00  0.43  1
 24  500 270.00  0.00 800.00 156.00  1
 25  518 290.00  0.00 800.00 104.00  0
 26    0  10.00  0.00 800.00  0.43  1
 27  878 490.00  0.00 800.00 104.00  1
 28  752 420.00  0.00 800.00 104.00  1
 29    0  10.00  0.00 800.00  0.43  1
 30  860 480.00  0.00 800.00 104.00  1
 31  807 450.00  0.00 800.00 156.00  1
 32    0  10.00  0.00 800.00  0.43  1
 33  807 460.00  0.00 800.00 260.00  0
 34  627 350.00  0.00 800.00 156.00  1
 35  771 430.00  0.00 800.00 156.00  1
 36  825 460.00  0.00 800.00 156.00  1
 37  771 450.00  0.00 800.00 104.00  0
 38    0  10.00  0.00 800.00  0.43  1
 39  789 440.00  0.00 800.00 156.00  1
 40  825 460.00  0.00 800.00 156.00  1
 41  807 450.00  0.00 800.00 156.00  1
