Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0156  1.1225    -5.7979 -2.4845
      2  -4.8140  0.7181    -5.8718 -3.9955
      3  -5.3746  0.5337    -6.0993 -4.9436
      4  -5.1798  0.3878    -5.6379 -4.8619
      5  -5.0268  0.3594    -5.4747 -4.7727
      6  -5.0819  0.2518    -5.4845 -5.0666
      7  -5.0595  0.1894    -5.3354 -5.0668
      8  -5.0556  0.1495    -5.3323 -5.0676
      9  -5.0606  0.1072    -5.3322 -5.0706
     10  -4.8421  0.8216    -6.0874 -3.9402
     11  -4.8436  0.6470    -5.5882 -4.2491
     12  -4.8592  0.5178    -5.5164 -4.4195
     13  -4.8919  0.4285    -5.4955 -4.5556
     14  -4.8211  0.3901    -5.3299 -4.5327
     15  -4.7534  0.3752    -5.2776 -4.4886
     16  -4.7787  0.3084    -5.2777 -4.5474
     17  -4.8020  0.2590    -5.2820 -4.5910
     18  -4.7792  0.2176    -5.2314 -4.5850
     19  -4.7815  0.1868    -5.2276 -4.5974
     20  -4.7999  0.1624    -5.2389 -4.6577
     21  -4.7837  0.1405    -5.1687 -4.6450
     22  -4.7845  0.1302    -5.1665 -4.6526
     23  -4.7853  0.1238    -5.1648 -4.6592
     24  -4.7601  0.1212    -5.0606 -4.6080
     25  -4.7612  0.1169    -5.0605 -4.6118
     26  -4.7623  0.1137    -5.0604 -4.6158
     27  -4.7787  0.0965    -5.0619 -4.6919
     28  -4.7794  0.0944    -5.0617 -4.6993
     29  -4.7798  0.0930    -5.0616 -4.7043
     30  -4.7804  0.0915    -5.0615 -4.7111
     31  -4.7677  0.0915    -5.0554 -4.6570
     32  -4.7559  0.0978    -5.0523 -4.6194
     33  -4.7714  0.0780    -5.0533 -4.7002
     34  -4.7630  0.0856    -5.0516 -4.6516
     35  -4.7639  0.0843    -5.0516 -4.6561
     36  -4.7605  0.0868    -5.0509 -4.6425
     37  -4.7612  0.0858    -5.0509 -4.6456
     38  -4.7617  0.0851    -5.0509 -4.6481
     39  -4.7550  0.0922    -5.0502 -4.6232
     40  -4.7516  0.0955    -5.0498 -4.6137
     41  -4.7522  0.0949    -5.0499 -4.6152

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1011  0.0588     0.0064  0.1897
      3   0.0994  0.0594     0.0051  0.1894
      4   0.1034  0.0580     0.0083  0.1900
      5   0.1014  0.0581     0.0080  0.1896
      6   0.1126  0.0552     0.0160  0.1913
      7   0.1195  0.0526     0.0235  0.1922
      8   0.1217  0.0512     0.0288  0.1924
      9   0.1232  0.0499     0.0334  0.1925
     10   0.0171  0.0125     0.0000  0.0373
     11   0.0189  0.0123     0.0001  0.0388
     12   0.0206  0.0122     0.0007  0.0401
     13   0.0223  0.0124     0.0016  0.0417
     14   0.0233  0.0126     0.0021  0.0434
     15   0.0236  0.0128     0.0022  0.0442
     16   0.0253  0.0130     0.0036  0.0462
     17   0.0269  0.0132     0.0052  0.0479
     18   0.0285  0.0133     0.0071  0.0498
     19   0.0290  0.0132     0.0077  0.0502
     20   0.0305  0.0134     0.0084  0.0522
     21   0.0320  0.0136     0.0092  0.0538
     22   0.0322  0.0135     0.0096  0.0539
     23   0.0324  0.0134     0.0100  0.0540
     24   0.0326  0.0135     0.0101  0.0542
     25   0.0328  0.0134     0.0105  0.0543
     26   0.0330  0.0133     0.0109  0.0544
     27   0.0345  0.0137     0.0120  0.0564
     28   0.0347  0.0136     0.0124  0.0566
     29   0.0348  0.0136     0.0128  0.0566
     30   0.0350  0.0135     0.0133  0.0568
     31   0.0358  0.0138     0.0140  0.0583
     32   0.0365  0.0141     0.0143  0.0595
     33   0.0381  0.0144     0.0149  0.0613
     34   0.0387  0.0147     0.0152  0.0625
     35   0.0389  0.0147     0.0153  0.0626
     36   0.0400  0.0149     0.0159  0.0644
     37   0.0402  0.0148     0.0161  0.0645
     38   0.0403  0.0148     0.0162  0.0646
     39   0.0412  0.0152     0.0166  0.0663
     40   0.0422  0.0154     0.0172  0.0676
     41   0.0423  0.0154     0.0174  0.0676

