Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6134  2.7294    -9.0004 -0.4865
      1  -2.4233  1.5176    -4.8190 -0.2631
      2  -3.7051  0.8518    -4.9492 -2.6978
      3  -4.3604  0.6141    -5.0699 -3.8822
      4  -4.6553  0.5827    -5.2874 -4.3298
      5  -4.8349  0.6256    -5.7101 -4.5623
      6  -5.4120  1.2061    -8.2552 -4.5849
      7  -6.2571  1.5369    -9.0116 -4.5390
      8  -7.0447  1.6079    -8.1533 -4.5110
      9  -7.5322  1.5172    -5.4664 -5.1192
     10  -7.6673  1.2894    -5.2991 -5.9644
     11  -7.9609  1.1465    -4.1199 -6.5424
     12  -8.0228  0.9993    -4.0614 -6.6730
     13  -8.2121  0.8840    -3.3637 -7.0288
     14  -8.3356  0.7859    -2.9536 -7.2611
     15  -8.4331  0.7056    -2.6357 -7.4472
     16  -8.4974  0.6401    -2.4405 -7.5748
     17  -8.5504  0.5884    -2.2781 -7.6785
     18  -8.5881  0.5492    -2.1651 -7.7436
     19  -8.6168  0.5202    -2.0788 -7.8024
     20  -8.6256  0.5063    -2.0564 -7.8231
     21  -8.5751  0.5736    -2.1940 -7.7162
     22  -8.4467  0.6638    -2.7319 -7.5335
     23  -8.3739  0.6673    -3.1838 -7.4594
     24  -8.2726  0.6815    -3.9275 -7.3859
     25  -8.2084  0.6846    -4.4732 -7.3220
     26  -8.1338  0.6896    -5.2110 -7.2496
     27  -8.0572  0.6883    -6.1502 -7.1967
     28  -7.9738  0.6840    -7.4304 -7.1529
     29  -7.8650  0.6585    -9.1879 -7.1180
     30  -7.7658  0.6250    -9.0964 -7.0689
     31  -7.6852  0.6018    -9.0016 -7.0123
     32  -7.6023  0.5761    -8.8863 -6.9622
     33  -7.5269  0.5456    -8.7485 -6.9268
     34  -7.4658  0.5117    -8.6089 -6.9056
     35  -7.4084  0.4779    -8.4471 -6.8869
     36  -7.3579  0.4451    -8.3150 -6.8721
     37  -7.3132  0.4063    -8.1437 -6.8627
     38  -7.1457  0.4340    -8.0179 -6.6360
     39  -6.9775  0.4438    -7.8261 -6.4699
     40  -6.8411  0.4988    -7.6854 -6.3541
     41  -6.7323  0.4911    -7.5443 -6.2809

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1021  0.0586     0.0073  0.1899
      2   0.1018  0.0588     0.0065  0.1899
      3   0.1009  0.0592     0.0054  0.1897
      4   0.1004  0.0597     0.0046  0.1898
      5   0.0983  0.0605     0.0037  0.1895
      6   0.0311  0.0315     0.0001  0.0934
      7   0.0107  0.0083     0.0001  0.0242
      8   0.0075  0.0041     0.0000  0.0124
      9   0.0072  0.0035     0.0001  0.0115
     10   0.0076  0.0032     0.0001  0.0116
     11   0.0077  0.0031     0.0002  0.0117
     12   0.0079  0.0029     0.0003  0.0118
     13   0.0080  0.0030     0.0004  0.0120
     14   0.0082  0.0031     0.0004  0.0123
     15   0.0084  0.0032     0.0005  0.0126
     16   0.0086  0.0034     0.0005  0.0129
     17   0.0089  0.0035     0.0005  0.0131
     18   0.0091  0.0037     0.0006  0.0133
     19   0.0094  0.0038     0.0006  0.0135
     20   0.0097  0.0039     0.0006  0.0136
     21   0.0077  0.0022     0.0005  0.0104
     22   0.0073  0.0017     0.0004  0.0073
     23   0.0074  0.0019     0.0004  0.0087
     24   0.0075  0.0021     0.0004  0.0097
     25   0.0077  0.0022     0.0004  0.0105
     26   0.0078  0.0024     0.0005  0.0111
     27   0.0080  0.0027     0.0005  0.0117
     28   0.0082  0.0029     0.0005  0.0122
     29   0.0085  0.0032     0.0005  0.0127
     30   0.0089  0.0035     0.0005  0.0130
     31   0.0092  0.0037     0.0006  0.0133
     32   0.0096  0.0039     0.0006  0.0135
     33   0.0099  0.0041     0.0006  0.0138
     34   0.0104  0.0043     0.0007  0.0147
     35   0.0108  0.0044     0.0008  0.0160
     36   0.0113  0.0045     0.0008  0.0169
     37   0.0117  0.0046     0.0009  0.0176
     38   0.0093  0.0036     0.0006  0.0132
     39   0.0080  0.0025     0.0005  0.0116
     40   0.0072  0.0014     0.0004  0.0069
     41   0.0071  0.0013     0.0004  0.0068

