Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0158  1.1228    -5.7981 -2.4845
      2  -4.8292  0.7121    -5.8736 -4.0126
      3  -4.2663  0.5056    -4.9038 -3.9016
      4  -3.9843  0.5347    -4.4996 -3.5636
      5  -3.7789  0.9970    -5.6402 -2.6950
      6  -3.5674  1.3166    -7.1118 -2.4570
      7  -3.3895  1.0513    -5.2815 -2.4505
      8  -3.5069  0.9206    -4.7802 -2.6277
      9  -3.6022  0.7983    -4.6150 -2.8938
     10  -3.4789  1.0573    -5.7380 -2.6158
     11  -3.3660  0.8321    -4.4150 -2.6154
     12  -3.3900  0.6986    -4.2661 -2.7613
     13  -3.4171  0.5896    -4.2220 -2.9085
     14  -3.3438  0.4915    -4.0257 -2.8961
     15  -3.3633  0.4155    -4.0121 -2.9806
     16  -3.3073  0.3576    -3.9082 -2.9574
     17  -3.2132  0.3539    -3.7781 -2.8884
     18  -3.2365  0.3037    -3.7848 -2.9510
     19  -3.1872  0.2699    -3.6691 -2.9264
     20  -3.1580  0.2377    -3.6440 -2.9170
     21  -3.1787  0.2084    -3.6479 -2.9766
     22  -3.1470  0.1859    -3.6144 -2.9556
     23  -3.1636  0.1656    -3.6205 -3.0266
     24  -3.1601  0.1549    -3.6139 -3.0293
     25  -3.1567  0.1470    -3.6068 -3.0317
     26  -3.1283  0.1314    -3.5313 -2.9901
     27  -3.1399  0.1181    -3.5424 -3.0675
     28  -3.1295  0.1066    -3.4662 -3.0541
     29  -3.1327  0.1007    -3.4681 -3.0909
     30  -3.1535  0.1027    -3.5567 -3.1386
     31  -3.1414  0.0880    -3.4758 -3.1376
     32  -3.1409  0.0863    -3.4686 -3.1377
     33  -3.1344  0.0763    -3.4054 -3.1372
     34  -3.1380  0.0706    -3.4060 -3.1404
     35  -3.1314  0.0596    -3.3998 -3.1395
     36  -3.1341  0.0540    -3.4002 -3.1418
     37  -3.1497  0.0794    -3.5011 -3.1437
     38  -3.1492  0.0784    -3.4969 -3.1437
     39  -3.1487  0.0772    -3.4911 -3.1437
     40  -3.1408  0.0637    -3.4060 -3.1432
     41  -3.1627  0.0941    -3.5695 -3.1451

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1016  0.0589     0.0064  0.1898
      3   0.1015  0.0593     0.0057  0.1899
      4   0.0960  0.0612     0.0030  0.1893
      5   0.0305  0.0304     0.0001  0.0897
      6   0.0131  0.0114     0.0000  0.0320
      7   0.0142  0.0112     0.0001  0.0328
      8   0.0164  0.0124     0.0001  0.0374
      9   0.0187  0.0134     0.0001  0.0411
     10   0.0128  0.0093     0.0000  0.0272
     11   0.0135  0.0090     0.0001  0.0274
     12   0.0149  0.0094     0.0004  0.0298
     13   0.0162  0.0097     0.0007  0.0316
     14   0.0175  0.0100     0.0011  0.0331
     15   0.0186  0.0101     0.0015  0.0340
     16   0.0200  0.0103     0.0020  0.0358
     17   0.0198  0.0104     0.0019  0.0360
     18   0.0210  0.0106     0.0025  0.0376
     19   0.0223  0.0110     0.0031  0.0396
     20   0.0235  0.0113     0.0039  0.0409
     21   0.0248  0.0113     0.0054  0.0422
     22   0.0260  0.0117     0.0067  0.0445
     23   0.0273  0.0118     0.0076  0.0458
     24   0.0277  0.0117     0.0079  0.0461
     25   0.0281  0.0116     0.0083  0.0464
     26   0.0292  0.0121     0.0086  0.0479
     27   0.0303  0.0121     0.0094  0.0492
     28   0.0315  0.0123     0.0102  0.0509
     29   0.0320  0.0122     0.0109  0.0512
     30   0.0314  0.0119     0.0107  0.0499
     31   0.0326  0.0121     0.0118  0.0516
     32   0.0327  0.0120     0.0121  0.0517
     33   0.0337  0.0121     0.0135  0.0528
     34   0.0346  0.0121     0.0143  0.0536
     35   0.0357  0.0124     0.0147  0.0548
     36   0.0366  0.0124     0.0153  0.0555
     37   0.0315  0.0103     0.0134  0.0469
     38   0.0316  0.0102     0.0138  0.0469
     39   0.0317  0.0102     0.0140  0.0470
     40   0.0326  0.0103     0.0144  0.0478
     41   0.0290  0.0090     0.0121  0.0414

