trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   90  60.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  1
  3  716 400.00  0.00 800.00 104.00  0
  4  769 430.00  0.00 800.00 52.00  0
  5  643 360.00  0.00 800.00 52.00  0
  6  750 420.00  0.00 800.00 26.00  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  659 370.00  0.00 800.00 21.50  1
  9  659 370.00  0.00 800.00 26.00  1
 10  660 370.00  0.00 800.00 26.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  551 310.00  0.00 800.00 21.50  1
 13  587 330.00  0.00 800.00 21.50  1
 14  715 400.00  0.00 800.00 52.00  0
 15  551 310.00  0.00 800.00 21.50  1
 16  894 500.00  0.00 800.00 26.00  0
 17  714 400.00  0.00 800.00 26.00  0
 18  569 320.00  0.00 800.00 21.50  1
 19  786 440.00  0.00 800.00 26.00  0
 20  822 460.00  0.00 800.00 26.00  0
 21  587 330.00  0.00 800.00 21.50  1
 22  768 430.00  0.00 800.00 26.00  0
 23  605 340.00  0.00 800.00 21.50  1
 24  768 430.00  0.00 800.00 52.00  0
 25  768 410.00  0.00 800.00 52.00  0
 26  768 440.00  0.00 800.00 21.50  0
 27  605 340.00  0.00 800.00 21.50  1
 28  786 440.00  0.00 800.00 26.00  0
 29  605 320.00  0.00 800.00 17.20  1
 30  786 420.00  0.00 800.00 21.50  1
 31  768 430.00  0.00 800.00 26.00  0
 32  768 450.00  0.00 800.00 52.00  0
 33  786 440.00  0.00 800.00 26.00  0
 34  605 340.00  0.00 800.00 21.50  1
 35  786 450.00  0.00 800.00 21.50  0
 36  694 390.00  0.00 800.00 17.20  1
 37  786 460.00  0.00 800.00 21.50  1
 38  786 460.00  0.00 800.00 52.00  0
 39  786 440.00  0.00 800.00 52.00  0
 40  768 430.00  0.00 800.00 26.00  0
 41  786 460.00  0.00 800.00 21.50  1
