Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7661  2.0683    -9.1286 -2.6724
      1  -4.0229  1.1196    -5.7983 -2.4902
      2  -4.9625  0.6595    -5.8867 -4.2674
      3  -4.5352  0.4790    -5.1823 -4.1597
      4  -4.3659  0.4022    -4.8311 -4.0545
      5  -4.2180  0.3861    -4.6794 -3.9451
      6  -4.2633  0.2694    -4.6811 -4.2389
      7  -4.2643  0.2043    -4.6734 -4.2431
      8  -4.2554  0.1579    -4.6379 -4.2434
      9  -4.1656  0.8242    -5.2793 -3.4554
     10  -4.1531  0.6508    -4.8137 -3.7000
     11  -4.1519  0.5177    -4.7510 -3.8015
     12  -4.0654  0.4920    -4.5963 -3.7445
     13  -4.0034  0.4290    -4.4851 -3.7250
     14  -4.0173  0.3430    -4.4815 -3.8064
     15  -4.0040  0.7685    -4.8200 -3.4582
     16  -3.9435  0.5938    -4.5524 -3.4771
     17  -3.9437  0.4762    -4.5007 -3.5949
     18  -3.9536  0.3915    -4.4928 -3.6954
     19  -3.9213  0.3256    -4.4473 -3.6938
     20  -3.8339  0.4767    -4.4211 -3.4656
     21  -3.8135  0.8717    -5.0155 -3.1536
     22  -3.7383  0.6862    -4.4720 -3.1659
     23  -3.6966  0.5528    -4.3998 -3.1728
     24  -3.7099  0.4642    -4.3821 -3.2472
     25  -3.6190  0.6943    -4.4084 -3.0042
     26  -3.5780  0.5656    -4.3144 -3.0108
     27  -3.4830  0.7604    -4.3091 -2.8405
     28  -3.4329  0.6170    -4.2039 -2.8465
     29  -3.4059  0.5214    -4.1770 -2.8499
     30  -3.2871  0.5891    -4.0775 -2.6786
     31  -3.1810  0.6381    -3.9452 -2.5950
     32  -3.1500  0.5302    -3.9197 -2.5948
     33  -3.2321  0.5059    -3.9528 -2.6803
     34  -3.1348  0.5288    -3.8869 -2.6071
     35  -3.2060  0.5031    -3.9218 -2.6846
     36  -3.2587  0.4658    -3.9419 -2.7824
     37  -3.3190  0.4416    -3.9780 -2.8805
     38  -3.3750  0.4187    -4.0494 -2.9379
     39  -3.3249  0.3950    -3.9528 -2.9085
     40  -3.2515  0.4149    -3.9075 -2.8613
     41  -3.2997  0.3925    -3.9300 -2.9032

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0073  0.1899
      1   0.1022  0.0585     0.0074  0.1899
      2   0.1012  0.0590     0.0061  0.1898
      3   0.1015  0.0587     0.0068  0.1897
      4   0.1040  0.0580     0.0086  0.1902
      5   0.1017  0.0584     0.0078  0.1897
      6   0.1124  0.0550     0.0165  0.1912
      7   0.1147  0.0535     0.0220  0.1914
      8   0.1172  0.0520     0.0268  0.1917
      9   0.0218  0.0161     0.0001  0.0490
     10   0.0242  0.0161     0.0001  0.0514
     11   0.0264  0.0161     0.0014  0.0533
     12   0.0275  0.0167     0.0018  0.0552
     13   0.0296  0.0174     0.0027  0.0590
     14   0.0319  0.0175     0.0048  0.0612
     15   0.0161  0.0098     0.0001  0.0308
     16   0.0166  0.0094     0.0005  0.0311
     17   0.0178  0.0094     0.0011  0.0321
     18   0.0189  0.0094     0.0017  0.0330
     19   0.0200  0.0094     0.0024  0.0338
     20   0.0153  0.0074     0.0009  0.0258
     21   0.0097  0.0054     0.0001  0.0167
     22   0.0101  0.0051     0.0002  0.0169
     23   0.0104  0.0049     0.0004  0.0170
     24   0.0109  0.0050     0.0006  0.0177
     25   0.0083  0.0036     0.0002  0.0127
     26   0.0084  0.0034     0.0004  0.0127
     27   0.0073  0.0026     0.0001  0.0099
     28   0.0074  0.0023     0.0003  0.0100
     29   0.0075  0.0022     0.0004  0.0100
     30   0.0072  0.0018     0.0003  0.0070
     31   0.0070  0.0016     0.0003  0.0068
     32   0.0071  0.0014     0.0004  0.0068
     33   0.0072  0.0015     0.0004  0.0069
     34   0.0071  0.0014     0.0004  0.0068
     35   0.0071  0.0014     0.0004  0.0069
     36   0.0072  0.0015     0.0004  0.0069
     37   0.0072  0.0016     0.0004  0.0069
     38   0.0073  0.0016     0.0004  0.0070
     39   0.0073  0.0017     0.0004  0.0079
     40   0.0072  0.0016     0.0004  0.0070
     41   0.0073  0.0017     0.0004  0.0072

