Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1473  1.6164    -7.6689 -2.3357
      1  -3.3289  1.6158    -7.7972 -2.4706
      2  -4.1737  1.9448    -8.6218 -2.5970
      3  -3.6904  1.6462    -8.0549 -2.5896
      4  -3.3471  1.4105    -7.3415 -2.5808
      5  -3.1074  1.1637    -6.1165 -2.5652
      6  -3.1398  1.0592    -5.5339 -2.6385
      7  -3.0008  0.8530    -3.7253 -2.6308
      8  -2.9770  0.6954    -3.4021 -2.7425
      9  -2.9110  0.5399    -3.2506 -2.7346
     10  -2.8988  0.4179    -3.2069 -2.8591
     11  -2.8758  0.3028    -3.1299 -2.8594
     12  -2.8636  0.2204    -3.1266 -2.8597
     13  -2.9433  0.4610    -3.3606 -2.8614
     14  -2.9103  0.3496    -3.3273 -2.8615
     15  -2.8850  0.2689    -3.2655 -2.8613
     16  -2.9285  0.3300    -3.3520 -2.8661
     17  -3.0282  0.4330    -3.3899 -2.8749
     18  -2.9577  0.4479    -3.3684 -2.8652
     19  -2.9647  0.3854    -3.3729 -2.8702
     20  -2.9158  0.3388    -3.3292 -2.8669
     21  -2.8877  0.2722    -3.2442 -2.8661
     22  -2.8722  0.2091    -3.1303 -2.8660
     23  -2.8639  0.1573    -3.1252 -2.8661
     24  -2.8694  0.1566    -3.1295 -2.8677
     25  -2.8623  0.1185    -3.1240 -2.8676
     26  -2.8597  0.0887    -3.1225 -2.8677
     27  -2.8585  0.0682    -3.1218 -2.8678
     28  -2.8654  0.0899    -3.1280 -2.8684
     29  -2.8600  0.0681    -3.1229 -2.8682
     30  -2.8625  0.0668    -3.1250 -2.8688
     31  -2.8612  0.0551    -3.1239 -2.8688
     32  -2.8577  0.0401    -3.1204 -2.8687
     33  -2.8587  0.0394    -3.1212 -2.8690
     34  -2.8569  0.0293    -3.1195 -2.8689
     35  -2.8602  0.0433    -3.1226 -2.8691
     36  -2.8680  0.0643    -3.1305 -2.8695
     37  -2.8609  0.0452    -3.1233 -2.8692
     38  -2.8580  0.0328    -3.1205 -2.8690
     39  -2.8566  0.0243    -3.1192 -2.8690
     40  -2.8591  0.0364    -3.1215 -2.8691
     41  -2.8608  0.0414    -3.1232 -2.8692

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0815  0.0669     0.0000  0.1877
      1   0.0750  0.0670     0.0000  0.1868
      2   0.0216  0.0312     0.0000  0.0857
      3   0.0279  0.0334     0.0000  0.0950
      4   0.0358  0.0357     0.0000  0.1055
      5   0.0432  0.0370     0.0000  0.1138
      6   0.0456  0.0374     0.0001  0.1164
      7   0.0525  0.0381     0.0001  0.1238
      8   0.0589  0.0390     0.0024  0.1311
      9   0.0649  0.0390     0.0078  0.1366
     10   0.0700  0.0387     0.0126  0.1410
     11   0.0719  0.0380     0.0164  0.1420
     12   0.0732  0.0375     0.0191  0.1427
     13   0.0438  0.0229     0.0080  0.0821
     14   0.0461  0.0226     0.0107  0.0840
     15   0.0483  0.0226     0.0135  0.0864
     16   0.0432  0.0199     0.0111  0.0756
     17   0.0380  0.0185     0.0081  0.0681
     18   0.0355  0.0164     0.0076  0.0612
     19   0.0371  0.0165     0.0090  0.0630
     20   0.0386  0.0166     0.0101  0.0650
     21   0.0406  0.0167     0.0122  0.0671
     22   0.0424  0.0166     0.0144  0.0684
     23   0.0437  0.0164     0.0157  0.0694
     24   0.0439  0.0164     0.0160  0.0698
     25   0.0454  0.0164     0.0175  0.0714
     26   0.0460  0.0162     0.0187  0.0718
     27   0.0464  0.0160     0.0196  0.0721
     28   0.0434  0.0149     0.0176  0.0669
     29   0.0446  0.0149     0.0191  0.0679
     30   0.0455  0.0151     0.0201  0.0690
     31   0.0459  0.0150     0.0209  0.0693
     32   0.0471  0.0150     0.0217  0.0708
     33   0.0483  0.0153     0.0223  0.0726
     34   0.0492  0.0152     0.0231  0.0734
     35   0.0464  0.0143     0.0218  0.0685
     36   0.0439  0.0135     0.0208  0.0648
     37   0.0450  0.0135     0.0215  0.0660
     38   0.0459  0.0135     0.0222  0.0668
     39   0.0467  0.0135     0.0228  0.0675
     40   0.0445  0.0128     0.0218  0.0640
     41   0.0452  0.0130     0.0221  0.0651

