Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5339  1.6372    -9.2064 -4.1365
      1  -5.2061  0.9249    -6.6681 -4.0042
      2  -4.5110  0.6083    -5.3347 -3.8656
      3  -4.1001  0.5168    -4.7072 -3.7112
      4  -4.2962  0.4730    -4.8049 -4.0507
      5  -4.2558  0.3510    -4.7042 -4.0618
      6  -4.2407  0.2712    -4.6673 -4.0710
      7  -4.2486  0.2050    -4.6625 -4.1408
      8  -4.2505  0.1657    -4.6590 -4.1813
      9  -4.2516  0.1416    -4.6569 -4.2140
     10  -4.2518  0.1278    -4.6553 -4.2300
     11  -4.2522  0.1194    -4.6542 -4.2374
     12  -4.2523  0.1148    -4.6533 -4.2379
     13  -4.2536  0.1105    -4.6529 -4.2395
     14  -4.2498  0.1022    -4.6326 -4.2394
     15  -4.2500  0.1011    -4.6323 -4.2397
     16  -4.2502  0.1002    -4.6320 -4.2400
     17  -4.2470  0.0950    -4.6097 -4.2398
     18  -4.2481  0.0933    -4.6102 -4.2410
     19  -4.2487  0.0924    -4.6103 -4.2416
     20  -4.2495  0.0911    -4.6107 -4.2425
     21  -4.4456  0.1465    -4.7839 -4.2827
     22  -4.3496  0.1520    -4.7639 -4.2550
     23  -4.3408  0.1460    -4.7582 -4.2540
     24  -4.4581  0.1558    -4.8291 -4.2868
     25  -4.4899  0.1401    -4.8757 -4.3217
     26  -4.5325  0.1383    -4.9724 -4.4319
     27  -4.5160  0.1206    -4.9089 -4.4107
     28  -4.5250  0.1119    -4.9191 -4.5009
     29  -4.5210  0.1049    -4.8940 -4.4970
     30  -4.5183  0.1003    -4.8722 -4.4945
     31  -4.5249  0.0935    -4.8842 -4.5179
     32  -4.5703  0.1276    -5.0079 -4.5253
     33  -4.5624  0.1201    -4.9972 -4.5248
     34  -4.5558  0.1139    -4.9865 -4.5243
     35  -4.5581  0.1130    -4.9885 -4.5257
     36  -4.5535  0.1085    -4.9798 -4.5253
     37  -4.5555  0.1081    -4.9821 -4.5264
     38  -4.6076  0.1356    -5.0275 -4.5323
     39  -4.6638  0.1419    -5.0427 -4.5422
     40  -4.7096  0.1307    -5.0488 -4.5591
     41  -4.7370  0.1151    -5.0513 -4.5823

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0589     0.0060  0.1897
      1   0.1006  0.0590     0.0058  0.1896
      2   0.1006  0.0589     0.0060  0.1896
      3   0.0981  0.0591     0.0048  0.1890
      4   0.0992  0.0593     0.0048  0.1894
      5   0.1051  0.0569     0.0110  0.1901
      6   0.1077  0.0555     0.0157  0.1904
      7   0.1110  0.0539     0.0214  0.1907
      8   0.1128  0.0529     0.0246  0.1909
      9   0.1141  0.0522     0.0271  0.1911
     10   0.1147  0.0518     0.0284  0.1911
     11   0.1154  0.0514     0.0296  0.1912
     12   0.1157  0.0512     0.0303  0.1912
     13   0.1166  0.0508     0.0315  0.1913
     14   0.1178  0.0501     0.0339  0.1914
     15   0.1180  0.0499     0.0344  0.1915
     16   0.1183  0.0498     0.0349  0.1915
     17   0.1194  0.0492     0.0367  0.1916
     18   0.1200  0.0489     0.0376  0.1917
     19   0.1204  0.0487     0.0382  0.1917
     20   0.1208  0.0485     0.0389  0.1918
     21   0.0455  0.0216     0.0151  0.0833
     22   0.0400  0.0167     0.0145  0.0678
     23   0.0409  0.0166     0.0153  0.0685
     24   0.0288  0.0112     0.0092  0.0464
     25   0.0298  0.0117     0.0095  0.0479
     26   0.0283  0.0113     0.0087  0.0461
     27   0.0295  0.0114     0.0096  0.0472
     28   0.0305  0.0116     0.0101  0.0482
     29   0.0309  0.0115     0.0108  0.0484
     30   0.0312  0.0114     0.0114  0.0487
     31   0.0322  0.0116     0.0124  0.0502
     32   0.0269  0.0094     0.0093  0.0406
     33   0.0274  0.0093     0.0098  0.0409
     34   0.0279  0.0093     0.0104  0.0412
     35   0.0284  0.0093     0.0109  0.0415
     36   0.0288  0.0092     0.0116  0.0420
     37   0.0292  0.0092     0.0123  0.0426
     38   0.0268  0.0084     0.0103  0.0390
     39   0.0261  0.0084     0.0097  0.0384
     40   0.0264  0.0088     0.0097  0.0395
     41   0.0272  0.0091     0.0101  0.0407

