Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6246  2.0102    -8.9336 -2.6470
      1  -4.0098  1.1133    -5.7921 -2.4842
      2  -4.9524  0.6466    -5.8822 -4.2644
      3  -4.5300  0.4798    -5.1791 -4.1416
      4  -4.3609  0.4079    -4.8298 -4.0389
      5  -4.2113  0.3951    -4.6787 -3.8918
      6  -3.9313  0.7234    -4.6314 -2.9158
      7  -4.0543  0.5502    -4.5976 -3.5664
      8  -4.2118  0.5589    -4.7494 -3.8412
      9  -4.2656  0.4686    -4.7469 -4.0125
     10  -4.2768  0.3722    -4.7277 -4.1248
     11  -4.2455  0.2843    -4.5697 -4.1264
     12  -4.2402  0.2178    -4.5436 -4.1474
     13  -4.2309  0.1673    -4.5092 -4.1522
     14  -4.2259  0.1333    -4.5059 -4.1566
     15  -4.2376  0.1013    -4.5064 -4.2432
     16  -4.2377  0.0847    -4.5061 -4.2440
     17  -4.2412  0.0688    -4.5062 -4.2477
     18  -4.2368  0.0523    -4.5021 -4.2476
     19  -4.2387  0.0420    -4.5022 -4.2495
     20  -4.2381  0.0364    -4.5016 -4.2495
     21  -4.2520  0.0769    -4.5505 -4.2502
     22  -4.2441  0.0575    -4.5074 -4.2499
     23  -4.2435  0.0528    -4.5068 -4.2499
     24  -4.2423  0.0478    -4.5056 -4.2499
     25  -4.2386  0.0346    -4.5020 -4.2497
     26  -4.2388  0.0327    -4.5020 -4.2500
     27  -4.2383  0.0297    -4.5014 -4.2500
     28  -4.2386  0.0281    -4.5015 -4.2502
     29  -4.2387  0.0273    -4.5014 -4.2503
     30  -4.2385  0.0262    -4.5012 -4.2503
     31  -4.2386  0.0257    -4.5012 -4.2504
     32  -4.2383  0.0244    -4.5010 -4.2504
     33  -4.2382  0.0233    -4.5009 -4.2504
     34  -4.2382  0.0229    -4.5009 -4.2504
     35  -4.2383  0.0226    -4.5009 -4.2505
     36  -4.2381  0.0214    -4.5007 -4.2505
     37  -4.2381  0.0210    -4.5007 -4.2505
     38  -4.2381  0.0208    -4.5007 -4.2506
     39  -4.2382  0.0207    -4.5007 -4.2506
     40  -4.2597  0.0769    -4.6243 -4.2516
     41  -4.2495  0.0589    -4.5121 -4.2511

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0585     0.0074  0.1900
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1012  0.0590     0.0061  0.1898
      3   0.1012  0.0588     0.0064  0.1897
      4   0.1037  0.0582     0.0079  0.1901
      5   0.1012  0.0586     0.0069  0.1897
      6   0.0402  0.0357     0.0004  0.1102
      7   0.0491  0.0373     0.0017  0.1204
      8   0.0449  0.0331     0.0011  0.1061
      9   0.0509  0.0350     0.0027  0.1150
     10   0.0561  0.0355     0.0058  0.1205
     11   0.0609  0.0352     0.0096  0.1244
     12   0.0618  0.0348     0.0116  0.1248
     13   0.0637  0.0344     0.0145  0.1261
     14   0.0651  0.0340     0.0164  0.1271
     15   0.0692  0.0342     0.0196  0.1310
     16   0.0696  0.0340     0.0208  0.1312
     17   0.0721  0.0338     0.0228  0.1336
     18   0.0750  0.0337     0.0257  0.1361
     19   0.0776  0.0336     0.0283  0.1385
     20   0.0780  0.0335     0.0290  0.1387
     21   0.0546  0.0228     0.0194  0.0931
     22   0.0567  0.0227     0.0216  0.0948
     23   0.0569  0.0226     0.0220  0.0949
     24   0.0573  0.0224     0.0226  0.0952
     25   0.0593  0.0225     0.0242  0.0969
     26   0.0596  0.0224     0.0248  0.0971
     27   0.0600  0.0223     0.0255  0.0974
     28   0.0605  0.0221     0.0265  0.0979
     29   0.0608  0.0221     0.0270  0.0981
     30   0.0609  0.0220     0.0274  0.0982
     31   0.0611  0.0220     0.0278  0.0983
     32   0.0613  0.0219     0.0281  0.0984
     33   0.0615  0.0218     0.0283  0.0985
     34   0.0617  0.0218     0.0285  0.0987
     35   0.0619  0.0217     0.0287  0.0988
     36   0.0621  0.0217     0.0290  0.0989
     37   0.0625  0.0216     0.0294  0.0993
     38   0.0626  0.0216     0.0296  0.0994
     39   0.0629  0.0215     0.0299  0.0995
     40   0.0396  0.0117     0.0191  0.0578
     41   0.0405  0.0118     0.0204  0.0590

