Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.8557  1.8629    -5.7897 -0.2980
      1  -4.3231  1.2481    -6.8602 -2.9785
      2  -3.4693  0.7395    -4.2880 -2.9065
      3  -3.8850  0.6873    -4.5182 -3.5108
      4  -4.0496  0.6981    -4.7925 -3.7571
      5  -4.4606  1.1789    -7.3904 -3.7647
      6  -4.1985  0.7485    -4.9912 -3.8474
      7  -4.0552  0.8168    -4.8589 -3.6507
      8  -4.2373  1.0859    -6.3631 -3.2423
      9  -4.1752  0.8220    -4.9799 -3.7216
     10  -4.0789  0.9098    -5.0600 -3.4630
     11  -4.0519  0.6874    -4.6674 -3.6850
     12  -3.9884  0.6081    -4.4680 -3.6589
     13  -4.0046  0.4704    -4.4571 -3.7952
     14  -4.1162  0.6669    -4.6963 -3.7869
     15  -4.0931  0.5081    -4.5556 -3.8454
     16  -4.0221  0.5235    -4.4691 -3.7552
     17  -4.0301  0.4052    -4.4631 -3.8543
     18  -3.9935  0.3461    -4.4347 -3.8369
     19  -4.0027  0.2744    -4.4331 -3.9535
     20  -3.9970  0.2172    -4.4240 -3.9546
     21  -3.9933  0.1792    -4.4172 -3.9553
     22  -3.9984  0.1534    -4.4180 -3.9597
     23  -3.9735  0.1280    -4.3644 -3.9579
     24  -3.9727  0.1150    -4.3601 -3.9582
     25  -3.9755  0.1045    -4.3612 -3.9607
     26  -3.9748  0.0993    -4.3572 -3.9609
     27  -3.9742  0.0962    -4.3541 -3.9610
     28  -3.9762  0.0923    -4.3555 -3.9627
     29  -3.9776  0.0898    -4.3567 -3.9639
     30  -3.9765  0.0878    -4.3513 -3.9639
     31  -3.9524  0.0962    -4.2607 -3.9026
     32  -3.9588  0.0881    -4.2737 -3.9555
     33  -3.9530  0.0799    -4.2141 -3.9549
     34  -3.9538  0.0780    -4.2141 -3.9557
     35  -3.9217  0.1130    -4.2104 -3.7743
     36  -3.9323  0.1023    -4.2114 -3.8044
     37  -3.9417  0.0921    -4.2124 -3.8518
     38  -3.9369  0.0885    -4.2088 -3.8405
     39  -3.9381  0.0864    -4.2088 -3.8490
     40  -3.9390  0.0848    -4.2088 -3.8561
     41  -3.9400  0.0832    -4.2088 -3.8644

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0598     0.0041  0.1894
      1   0.0967  0.0603     0.0035  0.1891
      2   0.1003  0.0596     0.0038  0.1897
      3   0.0986  0.0600     0.0025  0.1894
      4   0.0974  0.0597     0.0026  0.1889
      5   0.0459  0.0419     0.0001  0.1291
      6   0.0559  0.0424     0.0001  0.1378
      7   0.0501  0.0393     0.0001  0.1244
      8   0.0303  0.0257     0.0000  0.0757
      9   0.0339  0.0253     0.0001  0.0786
     10   0.0299  0.0226     0.0000  0.0690
     11   0.0315  0.0221     0.0001  0.0699
     12   0.0344  0.0233     0.0007  0.0750
     13   0.0376  0.0232     0.0030  0.0776
     14   0.0264  0.0168     0.0001  0.0540
     15   0.0281  0.0164     0.0018  0.0549
     16   0.0271  0.0158     0.0015  0.0530
     17   0.0287  0.0155     0.0033  0.0540
     18   0.0307  0.0159     0.0047  0.0567
     19   0.0324  0.0158     0.0072  0.0583
     20   0.0332  0.0156     0.0081  0.0588
     21   0.0338  0.0154     0.0088  0.0592
     22   0.0349  0.0153     0.0098  0.0599
     23   0.0367  0.0158     0.0108  0.0620
     24   0.0369  0.0157     0.0113  0.0621
     25   0.0377  0.0155     0.0126  0.0628
     26   0.0379  0.0155     0.0132  0.0629
     27   0.0380  0.0154     0.0137  0.0630
     28   0.0387  0.0153     0.0143  0.0636
     29   0.0392  0.0152     0.0148  0.0641
     30   0.0394  0.0152     0.0151  0.0642
     31   0.0300  0.0110     0.0103  0.0470
     32   0.0309  0.0111     0.0112  0.0477
     33   0.0318  0.0111     0.0123  0.0484
     34   0.0320  0.0111     0.0128  0.0486
     35   0.0249  0.0083     0.0087  0.0369
     36   0.0256  0.0084     0.0091  0.0378
     37   0.0263  0.0084     0.0096  0.0387
     38   0.0270  0.0085     0.0102  0.0394
     39   0.0272  0.0084     0.0105  0.0395
     40   0.0273  0.0084     0.0107  0.0396
     41   0.0275  0.0084     0.0110  0.0396

