trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  509 290.00  0.00 800.00  4.30  1
  1  664 370.00  0.00 800.00 260.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  655 370.00  0.00 800.00  8.60  0
  4  707 400.00  0.00 800.00  4.30  1
  5  654 370.00  0.00 800.00  6.44  1
  6  655 370.00  0.00 800.00  8.60  1
  7  692 390.00  0.00 800.00 10.80  0
  8  744 420.00  0.00 800.00  6.44  1
  9  692 410.00  0.00 800.00 12.90  0
 10  637 360.00  0.00 800.00  8.60  1
 11  692 370.00  0.00 800.00 12.90  0
 12  637 340.00  0.00 800.00 10.80  0
 13  726 410.00  0.00 800.00  6.44  0
 14  744 420.00  0.00 800.00  6.44  0
 15  762 430.00  0.00 800.00  6.44  0
 16  707 400.00  0.00 800.00  4.30  1
 17  780 440.00  0.00 800.00  6.44  0
 18  725 410.00  0.00 800.00  4.30  1
 19  691 390.00  0.00 800.00  8.60  1
 20  780 440.00  0.00 800.00  6.44  1
 21  726 410.00  0.00 800.00  6.44  0
 22  781 440.00  0.00 800.00  8.60  0
 23  780 440.00  0.00 800.00  6.44  1
 24  744 420.00  0.00 800.00  6.44  0
 25  780 430.00  0.00 800.00  8.60  0
 26  780 420.00  0.00 800.00  4.30  0
 27  527 300.00  0.00 800.00  4.30  1
 28  581 330.00  0.00 800.00  4.30  1
 29  456 260.00  0.00 800.00  6.44  0
 30 1419 790.00  0.00 800.00 156.00  1
 31 1419 790.00  0.00 800.00 260.00  0
 32 1419 770.00  0.00 800.00 260.00  0
 33 1420 790.00  0.00 800.00 260.00  0
 34 1420 790.00  0.00 800.00 156.00  0
 35 1420 790.00  0.00 800.00 520.00  0
 36 1420 790.00  0.00 800.00 520.00  0
 37 1421 790.00  0.00 800.00 520.00  0
 38 1421 780.00  0.00 800.00 260.00  0
 39 1421 770.00  0.00 800.00 260.00  0
 40 1421 790.00  0.00 800.00 260.00  0
 41 1421 780.00  0.00 800.00 260.00  0
