Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0722    -9.1275 -2.6620
      1  -4.0146  1.1207    -5.7963 -2.4845
      2  -4.9597  0.6605    -5.8858 -4.2658
      3  -4.5322  0.4822    -5.1800 -4.1489
      4  -4.3626  0.4074    -4.8291 -4.0446
      5  -4.2133  0.3938    -4.6785 -3.9092
      6  -3.9388  0.7239    -4.6335 -2.9365
      7  -3.6128  0.9923    -5.0362 -2.5433
      8  -3.7490  0.8306    -4.6733 -2.8649
      9  -3.8214  0.6777    -4.5089 -3.2020
     10  -3.8583  0.5485    -4.4838 -3.4373
     11  -3.7439  0.5560    -4.3368 -3.3252
     12  -3.7748  0.4569    -4.3153 -3.4583
     13  -3.7083  0.4024    -4.2038 -3.4386
     14  -3.6665  0.3390    -4.1473 -3.4316
     15  -3.6917  0.2750    -4.1530 -3.4863
     16  -3.6841  0.2248    -4.1403 -3.4892
     17  -3.7041  0.1878    -4.1495 -3.5696
     18  -3.6807  0.1584    -4.0602 -3.5489
     19  -3.6741  0.1366    -4.0002 -3.5485
     20  -3.6802  0.1180    -4.0027 -3.5930
     21  -3.6750  0.1059    -3.9582 -3.5902
     22  -3.6714  0.0975    -3.9547 -3.5882
     23  -3.6752  0.0891    -3.9548 -3.6255
     24  -3.6849  0.0746    -3.9560 -3.6894
     25  -3.6867  0.0700    -3.9561 -3.6912
     26  -3.6819  0.0609    -3.9515 -3.6907
     27  -3.6817  0.0600    -3.9514 -3.6907
     28  -3.6860  0.0511    -3.9519 -3.6946
     29  -3.6859  0.0506    -3.9518 -3.6946
     30  -3.6827  0.0426    -3.9489 -3.6942
     31  -3.6846  0.0366    -3.9491 -3.6960
     32  -3.6849  0.0352    -3.9491 -3.6963
     33  -3.6836  0.0302    -3.9479 -3.6962
     34  -3.6828  0.0270    -3.9471 -3.6961
     35  -3.6839  0.0211    -3.9472 -3.6971
     36  -3.6840  0.0199    -3.9472 -3.6973
     37  -3.6843  0.0180    -3.9472 -3.6975
     38  -3.6839  0.0152    -3.9469 -3.6975
     39  -3.6840  0.0138    -3.9469 -3.6976
     40  -3.6840  0.0131    -3.9468 -3.6976
     41  -3.6838  0.0119    -3.9467 -3.6976

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1899
      1   0.1018  0.0587     0.0071  0.1898
      2   0.1012  0.0590     0.0061  0.1898
      3   0.1014  0.0587     0.0067  0.1897
      4   0.1039  0.0581     0.0083  0.1901
      5   0.1014  0.0585     0.0073  0.1897
      6   0.0406  0.0358     0.0004  0.1105
      7   0.0167  0.0136     0.0001  0.0401
      8   0.0199  0.0149     0.0001  0.0454
      9   0.0228  0.0156     0.0004  0.0492
     10   0.0254  0.0160     0.0014  0.0525
     11   0.0245  0.0154     0.0012  0.0501
     12   0.0268  0.0158     0.0023  0.0532
     13   0.0287  0.0165     0.0032  0.0562
     14   0.0308  0.0170     0.0045  0.0594
     15   0.0332  0.0173     0.0070  0.0618
     16   0.0337  0.0171     0.0077  0.0621
     17   0.0358  0.0174     0.0088  0.0650
     18   0.0380  0.0179     0.0099  0.0678
     19   0.0391  0.0178     0.0111  0.0686
     20   0.0401  0.0177     0.0127  0.0695
     21   0.0412  0.0177     0.0141  0.0706
     22   0.0422  0.0176     0.0148  0.0716
     23   0.0428  0.0175     0.0155  0.0721
     24   0.0446  0.0178     0.0167  0.0742
     25   0.0452  0.0177     0.0174  0.0746
     26   0.0466  0.0178     0.0187  0.0759
     27   0.0467  0.0177     0.0189  0.0759
     28   0.0482  0.0179     0.0206  0.0780
     29   0.0482  0.0179     0.0208  0.0781
     30   0.0497  0.0181     0.0216  0.0799
     31   0.0508  0.0181     0.0224  0.0810
     32   0.0511  0.0181     0.0227  0.0812
     33   0.0521  0.0181     0.0235  0.0821
     34   0.0534  0.0183     0.0245  0.0835
     35   0.0546  0.0184     0.0257  0.0851
     36   0.0548  0.0183     0.0262  0.0853
     37   0.0554  0.0183     0.0271  0.0859
     38   0.0565  0.0184     0.0281  0.0871
     39   0.0569  0.0183     0.0284  0.0874
     40   0.0572  0.0183     0.0286  0.0876
     41   0.0582  0.0184     0.0293  0.0887

