trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  146  90.00  0.00 800.00  1.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  0
  4  658 370.00  0.00 800.00 17.20  0
  5  728 410.00  0.00 800.00 10.80  1
  6  676 380.00  0.00 800.00 17.20  0
  7  728 400.00  0.00 800.00  8.60  0
  8  856 480.00  0.00 800.00 17.20  1
  9 1420 790.00  0.00 800.00 260.00  0
 10 1421 790.00  0.00 800.00 520.00  0
 11 1421 790.00  0.00 800.00 260.00  0
 12 1421 770.00  0.00 800.00 260.00  0
 13 1421 790.00  0.00 800.00 260.00  0
 14  928 520.00  0.00 800.00 17.20  0
 15  910 510.00  0.00 800.00 17.20  0
 16  874 490.00  0.00 800.00 17.20  0
 17  874 490.00  0.00 800.00 12.90  0
 18  945 530.00  0.00 800.00 12.90  0
 19  945 510.00  0.00 800.00 10.80  0
 20  476 270.00  0.00 800.00 10.80  0
 21  981 550.00  0.00 800.00 12.90  1
 22 1421 790.00  0.00 800.00 520.00  0
 23 1053 590.00  0.00 800.00 12.90  0
 24 1035 580.00  0.00 800.00 12.90  1
 25 1421 790.00  0.00 800.00 520.00  0
 26 1421 770.00  0.00 800.00 260.00  0
 27  945 530.00  0.00 800.00 12.90  0
 28  405 230.00  0.00 800.00 12.90  0
 29  963 540.00  0.00 800.00 12.90  0
 30  963 530.00  0.00 800.00 10.80  0
 31  963 530.00  0.00 800.00 10.80  0
 32 1017 570.00  0.00 800.00 12.90  0
 33  981 550.00  0.00 800.00 12.90  0
 34  297 170.00  0.00 800.00 12.90  1
 35  981 570.00  0.00 800.00 17.20  0
 36  981 570.00  0.00 800.00 17.20  0
 37  999 560.00  0.00 800.00 12.90  0
 38  999 550.00  0.00 800.00 10.80  0
 39 1017 570.00  0.00 800.00 12.90  0
 40  332 190.00  0.00 800.00 10.80  1
 41  261 150.00  0.00 800.00 12.90  0
