Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0158  1.1227    -5.7981 -2.4845
      2  -3.0775  0.6974    -3.9695 -2.3880
      3  -2.6665  0.5807    -3.2732 -2.3454
      4  -2.5026  0.4964    -2.9135 -2.3302
      5  -2.6223  0.4761    -3.0315 -2.4282
      6  -2.5803  0.3559    -2.8490 -2.4219
      7  -2.7698  1.2610    -6.1797 -2.3241
      8  -4.1748  2.1495    -8.7532 -2.3701
      9  -3.6652  1.9171    -8.3905 -2.3559
     10  -3.2548  1.5954    -7.6808 -2.3481
     11  -2.9739  1.2592    -6.3151 -2.3439
     12  -2.8047  0.9670    -4.1796 -2.3417
     13  -2.7105  0.7418    -3.6193 -2.3406
     14  -2.6298  0.6017    -3.3701 -2.3371
     15  -2.5732  0.4880    -3.2351 -2.3345
     16  -2.5316  0.3998    -3.1148 -2.3323
     17  -2.4938  0.3376    -3.0630 -2.3297
     18  -2.4709  0.2823    -3.0194 -2.3284
     19  -2.4463  0.2429    -2.9478 -2.3265
     20  -2.4086  0.3414    -2.8500 -2.3215
     21  -2.5081  0.5859    -3.0731 -2.3255
     22  -2.4744  0.4427    -3.0395 -2.3253
     23  -2.4493  0.3588    -2.9942 -2.3245
     24  -2.5418  0.5719    -3.1168 -2.3289
     25  -2.5107  0.4387    -3.0956 -2.3287
     26  -2.4945  0.3495    -3.0845 -2.3285
     27  -2.4704  0.3036    -3.0492 -2.3270
     28  -2.4381  0.3598    -2.9662 -2.3234
     29  -2.4190  0.3029    -2.9073 -2.3226
     30  -2.4025  0.2629    -2.8505 -2.3218
     31  -2.3888  0.2291    -2.8368 -2.3211
     32  -2.3798  0.1965    -2.8275 -2.3206
     33  -2.3720  0.1723    -2.8180 -2.3202
     34  -2.3755  0.1628    -2.8229 -2.3206
     35  -2.3711  0.1490    -2.8173 -2.3203
     36  -2.3673  0.1391    -2.8119 -2.3201
     37  -2.3624  0.1307    -2.8042 -2.3198
     38  -2.3566  0.1226    -2.7945 -2.3195
     39  -2.3531  0.1170    -2.7877 -2.3193
     40  -2.3562  0.1191    -2.7930 -2.3195
     41  -2.3396  0.1046    -2.7551 -2.3184

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1016  0.0587     0.0069  0.1898
      3   0.1025  0.0584     0.0079  0.1899
      4   0.1065  0.0570     0.0115  0.1905
      5   0.1051  0.0575     0.0104  0.1903
      6   0.1131  0.0550     0.0176  0.1914
      7   0.0282  0.0228     0.0000  0.0683
      8   0.0054  0.0068     0.0000  0.0158
      9   0.0072  0.0070     0.0000  0.0177
     10   0.0087  0.0069     0.0000  0.0187
     11   0.0097  0.0066     0.0000  0.0192
     12   0.0103  0.0063     0.0001  0.0195
     13   0.0107  0.0061     0.0003  0.0196
     14   0.0114  0.0063     0.0005  0.0203
     15   0.0122  0.0065     0.0006  0.0210
     16   0.0129  0.0067     0.0008  0.0225
     17   0.0137  0.0069     0.0009  0.0239
     18   0.0144  0.0071     0.0011  0.0249
     19   0.0152  0.0072     0.0013  0.0257
     20   0.0110  0.0049     0.0007  0.0178
     21   0.0083  0.0033     0.0003  0.0126
     22   0.0084  0.0032     0.0004  0.0126
     23   0.0087  0.0033     0.0005  0.0128
     24   0.0074  0.0022     0.0003  0.0096
     25   0.0075  0.0021     0.0004  0.0097
     26   0.0075  0.0020     0.0004  0.0097
     27   0.0076  0.0021     0.0005  0.0103
     28   0.0072  0.0015     0.0004  0.0069
     29   0.0073  0.0016     0.0004  0.0070
     30   0.0074  0.0017     0.0004  0.0080
     31   0.0075  0.0018     0.0005  0.0089
     32   0.0075  0.0019     0.0005  0.0096
     33   0.0076  0.0020     0.0005  0.0102
     34   0.0077  0.0022     0.0005  0.0107
     35   0.0078  0.0023     0.0005  0.0111
     36   0.0079  0.0024     0.0005  0.0114
     37   0.0081  0.0025     0.0005  0.0117
     38   0.0082  0.0027     0.0005  0.0120
     39   0.0084  0.0028     0.0005  0.0122
     40   0.0086  0.0030     0.0005  0.0124
     41   0.0075  0.0018     0.0005  0.0093

