Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3183  2.8371    -8.9630 -0.2654
      1  -4.1193  2.8917    -8.9344 -0.2031
      2  -3.8248  2.9456    -8.8857 -0.1522
      3  -3.4547  2.9705    -8.8102 -0.1169
      4  -3.0815  2.9479    -8.7112 -0.0958
      5  -5.1187  2.6447    -9.0770 -0.5799
      6  -5.2818  2.5947    -9.0965 -0.6292
      7  -5.4209  2.5426    -9.1117 -0.6841
      8  -4.0114  2.2920    -8.2789 -0.3591
      9  -4.6323  1.9054    -8.3037 -1.3039
     10  -4.6300  1.7979    -8.1067 -1.5751
     11  -4.0042  1.5378    -6.5535 -1.2004
     12  -3.3298  1.5583    -5.8288 -0.6102
     13  -3.7389  1.2409    -5.7308 -1.9291
     14  -3.7026  1.1237    -5.4649 -2.0639
     15  -4.0145  0.9627    -5.6143 -2.8136
     16  -3.7239  0.8835    -5.0992 -2.6320
     17  -3.5081  0.8307    -4.7160 -2.4443
     18  -3.6919  0.7284    -4.8257 -2.8318
     19  -3.5300  0.6875    -4.5581 -2.7059

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0011  0.0033     0.0000  0.0050
      1   0.0019  0.0043     0.0000  0.0066
      2   0.0030  0.0051     0.0000  0.0095
      3   0.0044  0.0057     0.0000  0.0120
      4   0.0058  0.0060     0.0000  0.0133
      5   0.0035  0.0036     0.0000  0.0064
      6   0.0046  0.0035     0.0000  0.0066
      7   0.0056  0.0032     0.0000  0.0067
      8   0.0053  0.0033     0.0000  0.0067
      9   0.0058  0.0030     0.0000  0.0068
     10   0.0064  0.0025     0.0000  0.0068
     11   0.0066  0.0025     0.0001  0.0069
     12   0.0064  0.0025     0.0000  0.0068
     13   0.0067  0.0024     0.0001  0.0069
     14   0.0069  0.0020     0.0001  0.0069
     15   0.0070  0.0020     0.0002  0.0069
     16   0.0071  0.0021     0.0002  0.0070
     17   0.0072  0.0021     0.0003  0.0079
     18   0.0073  0.0022     0.0003  0.0089
     19   0.0074  0.0023     0.0003  0.0096

