trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1357 760.00  0.00 800.00  8.60  1
  1 1025 570.00  0.00 800.00 520.00  0
  2  647 360.00  0.00 800.00 520.00  1
  3  845 470.00  0.00 800.00 520.00  1
  4  935 520.00  0.00 800.00 520.00  1
  5 1025 570.00  0.00 800.00 520.00  1
  6 1133 630.00  0.00 800.00 520.00  1
  7 1223 680.00  0.00 800.00 520.00  1
  8   15  10.00  0.00 800.00 156.00  1
  9   15  10.00  0.00 800.00 260.00  1
 10 1295 720.00  0.00 800.00 520.00  0
 11 1313 730.00  0.00 800.00 520.00  0
 12 1331 740.00  0.00 800.00 520.00  0
 13 1241 690.00  0.00 800.00 520.00  1
 14 1403 780.00  0.00 800.00 520.00  0
 15 1385 770.00  0.00 800.00 520.00  0
 16 1097 610.00  0.00 800.00 520.00  1
 17 1349 750.00  0.00 800.00 520.00  0
 18 1115 620.00  0.00 800.00 520.00  1
 19 1349 740.00  0.00 800.00 260.00  0
 20 1133 630.00  0.00 800.00 520.00  1
 21 1349 760.00  0.00 800.00 260.00  0
 22 1295 720.00  0.00 800.00 520.00  0
 23 1115 620.00  0.00 800.00 520.00  1
 24 1313 730.00  0.00 800.00 520.00  0
 25 1223 680.00  0.00 800.00 520.00  1
 26 1187 660.00  0.00 800.00 520.00  1
 27 1331 740.00  0.00 800.00 520.00  0
 28 1187 680.00  0.00 800.00 260.00  1
 29 1205 670.00  0.00 800.00 520.00  1
 30 1187 680.00  0.00 800.00 260.00  1
 31 1187 640.00  0.00 800.00 260.00  1
 32 1187 640.00  0.00 800.00 260.00  1
 33 1205 670.00  0.00 800.00 520.00  1
 34 1313 730.00  0.00 800.00 520.00  0
 35 1187 660.00  0.00 800.00 520.00  1
 36 1313 750.00  0.00 800.00 260.00  0
 37 1187 670.00  0.00 800.00 260.00  1
 38 1187 660.00  0.00 800.00 260.00  1
 39 1187 680.00  0.00 800.00 260.00  1
 40 1313 730.00  0.00 800.00 520.00  0
 41 1187 650.00  0.00 800.00 260.00  1
