Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1142  1.3692    -7.2096 -5.0957
      1  -6.0292  0.8656    -7.2582 -4.7905
      2  -6.5954  0.5938    -7.4273 -6.1750
      3  -6.8921  0.5261    -7.5873 -6.6449
      4  -7.0600  0.5241    -7.8970 -6.8513
      5  -7.3354  0.8133    -8.8702 -6.8701
      6  -7.7046  1.1399    -7.3937 -5.5393
      7  -7.9599  1.2680    -4.2805 -5.0226
      8  -8.1160  1.0277    -4.0951 -6.9007
      9  -8.2047  0.8500    -3.9965 -7.3395
     10  -8.0605  0.8018    -6.1744 -7.3062
     11  -7.9467  0.7218    -9.1927 -7.2979
     12  -7.8621  0.6311    -9.0416 -7.2970
     13  -8.0660  0.6879    -9.1891 -7.4170
     14  -8.0237  0.6027    -9.1223 -7.4342
     15  -7.9788  0.5312    -8.9867 -7.4363
     16  -8.0467  0.4803    -9.0203 -7.5812
     17  -7.9934  0.4276    -8.8674 -7.5742
     18  -8.0478  0.3941    -8.8911 -7.6377
     19  -7.9841  0.3784    -8.7903 -7.6058
     20  -8.0341  0.3543    -8.8253 -7.6748
     21  -7.9900  0.3276    -8.6898 -7.6544
     22  -7.9408  0.2901    -8.5807 -7.6371
     23  -7.9716  0.2726    -8.5941 -7.7002
     24  -7.9402  0.2445    -8.5069 -7.6859
     25  -8.0166  0.2495    -8.5952 -7.8314
     26  -8.0615  0.2409    -8.6211 -7.8526
     27  -8.0380  0.2191    -8.5736 -7.8498
     28  -8.0472  0.2103    -8.5732 -7.8570
     29  -8.0903  0.2026    -8.6029 -7.8810
     30  -8.0961  0.1954    -8.6011 -7.8885
     31  -8.0973  0.1912    -8.5986 -7.8915
     32  -8.0984  0.1878    -8.5964 -7.8942
     33  -8.1295  0.1802    -8.6146 -7.9363
     34  -8.1088  0.1633    -8.5785 -7.9243
     35  -8.1268  0.1554    -8.5899 -7.9721
     36  -8.1085  0.1474    -8.5561 -7.9450
     37  -8.1103  0.1439    -8.5544 -7.9538
     38  -8.1114  0.1413    -8.5528 -7.9604
     39  -8.1137  0.1378    -8.5518 -7.9729
     40  -8.1016  0.1273    -8.5058 -7.9598
     41  -8.1023  0.1258    -8.5045 -7.9642

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0587     0.0050  0.1904
      1   0.1021  0.0597     0.0037  0.1901
      2   0.1058  0.0586     0.0049  0.1906
      3   0.1051  0.0587     0.0050  0.1904
      4   0.1028  0.0591     0.0048  0.1900
      5   0.0561  0.0471     0.0001  0.1494
      6   0.0211  0.0188     0.0000  0.0548
      7   0.0147  0.0115     0.0000  0.0331
      8   0.0158  0.0111     0.0001  0.0336
      9   0.0165  0.0109     0.0003  0.0339
     10   0.0179  0.0119     0.0005  0.0377
     11   0.0199  0.0127     0.0008  0.0408
     12   0.0219  0.0133     0.0013  0.0439
     13   0.0192  0.0118     0.0009  0.0385
     14   0.0208  0.0121     0.0014  0.0403
     15   0.0223  0.0123     0.0021  0.0418
     16   0.0239  0.0127     0.0028  0.0445
     17   0.0255  0.0129     0.0038  0.0463
     18   0.0271  0.0132     0.0051  0.0480
     19   0.0274  0.0133     0.0053  0.0483
     20   0.0289  0.0136     0.0068  0.0508
     21   0.0304  0.0140     0.0075  0.0529
     22   0.0320  0.0142     0.0083  0.0545
     23   0.0335  0.0144     0.0092  0.0564
     24   0.0350  0.0145     0.0104  0.0582
     25   0.0347  0.0146     0.0100  0.0580
     26   0.0360  0.0150     0.0107  0.0601
     27   0.0375  0.0151     0.0123  0.0614
     28   0.0388  0.0151     0.0140  0.0627
     29   0.0400  0.0156     0.0144  0.0652
     30   0.0412  0.0156     0.0152  0.0664
     31   0.0418  0.0155     0.0158  0.0667
     32   0.0423  0.0154     0.0164  0.0671
     33   0.0435  0.0159     0.0170  0.0688
     34   0.0451  0.0160     0.0185  0.0709
     35   0.0465  0.0163     0.0197  0.0729
     36   0.0475  0.0165     0.0206  0.0742
     37   0.0482  0.0165     0.0213  0.0748
     38   0.0487  0.0164     0.0218  0.0751
     39   0.0496  0.0164     0.0224  0.0757
     40   0.0509  0.0164     0.0235  0.0774
     41   0.0513  0.0164     0.0240  0.0777

