Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5588  2.7503    -8.9937 -0.4384
      1  -4.5268  2.7624    -8.9897 -0.4121
      2  -4.4675  2.7833    -8.9820 -0.3704
      3  -4.3694  2.8145    -8.9688 -0.3149
      4  -4.2367  2.8502    -8.9496 -0.2612
      5  -4.0788  2.8835    -8.9246 -0.2217
      6  -3.9279  2.9062    -8.8982 -0.1950
      7  -5.5891  2.5032    -9.1359 -0.8546
      8  -5.7935  2.4041    -9.1550 -1.0399
      9  -6.6655  2.0366    -7.8767 -2.2987
     10  -6.8797  1.8188    -7.4714 -3.5024
     11  -5.8042  1.7890    -8.7490 -2.3285
     12  -5.2658  1.5929    -7.7663 -2.0970
     13  -5.3069  1.4758    -7.5751 -2.5828
     14  -5.7566  1.2036    -7.7869 -4.1040
     15  -5.4393  1.0586    -7.0069 -3.9582
     16  -5.0755  1.0647    -6.5392 -3.4755
     17  -5.3565  0.8937    -6.6629 -4.2454
     18  -5.3717  0.8003    -6.6023 -4.3338
     19  -5.1312  0.7865    -6.2883 -4.0988

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0004  0.0014     0.0000  0.0001
      1   0.0006  0.0019     0.0000  0.0023
      2   0.0010  0.0024     0.0000  0.0045
      3   0.0017  0.0030     0.0000  0.0056
      4   0.0026  0.0035     0.0000  0.0062
      5   0.0037  0.0037     0.0000  0.0065
      6   0.0048  0.0035     0.0000  0.0067
      7   0.0045  0.0035     0.0000  0.0065
      8   0.0054  0.0031     0.0000  0.0066
      9   0.0058  0.0029     0.0000  0.0067
     10   0.0064  0.0024     0.0000  0.0067
     11   0.0060  0.0026     0.0000  0.0067
     12   0.0062  0.0026     0.0000  0.0067
     13   0.0066  0.0021     0.0001  0.0067
     14   0.0067  0.0020     0.0001  0.0068
     15   0.0068  0.0019     0.0001  0.0068
     16   0.0068  0.0019     0.0001  0.0068
     17   0.0069  0.0019     0.0001  0.0068
     18   0.0070  0.0016     0.0003  0.0068
     19   0.0070  0.0016     0.0003  0.0068

