Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9835  1.9463    -9.1507 -3.0838
      1  -4.5014  1.1328    -6.3306 -2.9279
      2  -3.5549  0.6855    -4.5007 -2.7855
      3  -3.1382  0.5435    -3.7904 -2.6742
      4  -2.8623  0.5443    -3.3568 -2.6015
      5  -2.9246  0.4557    -3.3712 -2.8206
      6  -2.8725  0.3405    -3.1285 -2.8059
      7  -2.8517  0.7719    -3.3587 -2.5508
      8  -2.9338  0.7355    -3.3872 -2.6200
      9  -2.9279  0.5995    -3.3171 -2.7151
     10  -3.0215  1.0579    -5.3555 -2.5856
     11  -2.8974  0.7902    -3.5037 -2.5853
     12  -2.8387  0.8665    -3.5721 -2.4986
     13  -2.7527  0.7668    -3.2078 -2.4727
     14  -2.6817  0.6278    -3.0929 -2.4680
     15  -2.6364  0.4702    -3.0490 -2.4778
     16  -2.6250  0.3613    -3.0377 -2.5713
     17  -2.7286  0.5588    -3.1156 -2.5619
     18  -2.6716  0.5128    -3.0901 -2.5149
     19  -2.6316  0.4188    -3.0467 -2.5102
     20  -2.6227  0.3223    -3.0394 -2.5804
     21  -2.6065  0.2471    -3.0046 -2.5812
     22  -2.6387  0.2811    -3.0680 -2.5859
     23  -2.6099  0.2325    -3.0109 -2.5848
     24  -2.6330  0.2435    -3.0601 -2.5890
     25  -2.6176  0.1927    -3.0353 -2.5890
     26  -2.6043  0.1532    -2.9925 -2.5889
     27  -2.6123  0.1406    -3.0202 -2.5916
     28  -2.6299  0.1460    -3.0573 -2.5939
     29  -2.6975  0.1875    -3.1000 -2.6004
     30  -2.6352  0.1701    -3.0638 -2.5937
     31  -2.6094  0.1379    -3.0066 -2.5922
     32  -2.5948  0.1084    -2.8995 -2.5916
     33  -2.5874  0.0841    -2.8506 -2.5914
     34  -2.5837  0.0655    -2.8471 -2.5914
     35  -2.5828  0.0540    -2.8463 -2.5916
     36  -2.5807  0.0424    -2.8441 -2.5916
     37  -2.5835  0.0494    -2.8466 -2.5921
     38  -2.5875  0.0577    -2.8503 -2.5926
     39  -2.5835  0.0440    -2.8462 -2.5924
     40  -2.5825  0.0378    -2.8452 -2.5925
     41  -2.5962  0.0768    -2.9191 -2.5928

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1898
      1   0.1021  0.0584     0.0076  0.1898
      2   0.1022  0.0582     0.0081  0.1897
      3   0.1023  0.0578     0.0091  0.1896
      4   0.0999  0.0581     0.0079  0.1891
      5   0.1064  0.0573     0.0107  0.1905
      6   0.1163  0.0542     0.0187  0.1919
      7   0.0536  0.0386     0.0008  0.1257
      8   0.0559  0.0389     0.0012  0.1274
      9   0.0628  0.0397     0.0043  0.1347
     10   0.0320  0.0235     0.0001  0.0725
     11   0.0335  0.0230     0.0003  0.0733
     12   0.0307  0.0220     0.0001  0.0689
     13   0.0339  0.0234     0.0006  0.0748
     14   0.0376  0.0242     0.0021  0.0797
     15   0.0399  0.0240     0.0045  0.0813
     16   0.0424  0.0237     0.0074  0.0830
     17   0.0300  0.0167     0.0026  0.0574
     18   0.0307  0.0168     0.0032  0.0581
     19   0.0327  0.0170     0.0048  0.0604
     20   0.0343  0.0167     0.0073  0.0613
     21   0.0358  0.0166     0.0084  0.0624
     22   0.0338  0.0155     0.0079  0.0587
     23   0.0353  0.0157     0.0088  0.0603
     24   0.0348  0.0153     0.0088  0.0592
     25   0.0362  0.0152     0.0101  0.0604
     26   0.0375  0.0152     0.0115  0.0614
     27   0.0390  0.0154     0.0133  0.0633
     28   0.0395  0.0154     0.0140  0.0641
     29   0.0363  0.0144     0.0115  0.0592
     30   0.0351  0.0135     0.0112  0.0557
     31   0.0362  0.0136     0.0125  0.0572
     32   0.0375  0.0137     0.0140  0.0588
     33   0.0387  0.0137     0.0148  0.0599
     34   0.0397  0.0136     0.0157  0.0607
     35   0.0402  0.0135     0.0163  0.0609
     36   0.0411  0.0135     0.0173  0.0617
     37   0.0406  0.0132     0.0170  0.0609
     38   0.0406  0.0132     0.0170  0.0609
     39   0.0415  0.0132     0.0181  0.0616
     40   0.0420  0.0131     0.0190  0.0619
     41   0.0352  0.0111     0.0149  0.0519

