trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  729 410.00  0.00 800.00 12.90  1
  1  737 410.00  0.00 800.00 520.00  0
  2  626 350.00  0.00 800.00 104.00  0
  3  822 460.00  0.00 800.00 26.00  0
  4  766 430.00  0.00 800.00 17.20  0
  5  765 430.00  0.00 800.00 12.90  1
  6  695 390.00  0.00 800.00 21.50  0
  7  658 370.00  0.00 800.00 17.20  0
  8  765 430.00  0.00 800.00 12.90  1
  9  747 420.00  0.00 800.00 12.90  1
 10  640 360.00  0.00 800.00 17.20  0
 11 1418 790.00  0.00 800.00 104.00  0
 12  658 370.00  0.00 800.00 17.20  0
 13  694 390.00  0.00 800.00 17.20  0
 14  712 400.00  0.00 800.00 17.20  0
 15  712 410.00  0.00 800.00 21.50  0
 16  638 360.00  0.00 800.00 10.80  1
 17  801 450.00  0.00 800.00 12.90  1
 18  676 380.00  0.00 800.00 17.20  0
 19  712 400.00  0.00 800.00 17.20  0
 20  549 310.00  0.00 800.00 12.90  1
 21  712 390.00  0.00 800.00 21.50  0
 22  712 420.00  0.00 800.00 12.90  1
 23  694 390.00  0.00 800.00 17.20  0
 24  712 410.00  0.00 800.00 12.90  1
 25  694 380.00  0.00 800.00 21.50  0
 26  694 370.00  0.00 800.00 21.50  0
 27  694 380.00  0.00 800.00 12.90  1
 28  694 400.00  0.00 800.00 12.90  1
 29  783 440.00  0.00 800.00 12.90  1
 30  658 370.00  0.00 800.00 17.20  0
 31  694 390.00  0.00 800.00 17.20  0
 32  801 450.00  0.00 800.00 12.90  0
 33  712 400.00  0.00 800.00 17.20  0
 34  730 410.00  0.00 800.00 17.20  0
 35  730 410.00  0.00 800.00 21.50  0
 36  819 460.00  0.00 800.00 12.90  0
 37  730 410.00  0.00 800.00 12.90  1
 38  819 440.00  0.00 800.00 10.80  1
 39  712 400.00  0.00 800.00 17.20  0
 40  712 390.00  0.00 800.00 21.50  0
 41  819 460.00  0.00 800.00 12.90  1
