Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7932  2.0556    -9.1316 -2.7109
      1  -3.9055  1.0423    -5.5310 -2.4983
      2  -4.6918  0.6531    -5.6028 -4.0018
      3  -4.2683  0.4881    -4.8753 -3.9482
      4  -4.5468  0.4771    -5.0765 -4.2735
      5  -4.5389  0.3831    -5.0414 -4.2999
      6  -4.5356  0.3206    -5.0250 -4.3214
      7  -4.5328  0.2823    -5.0148 -4.3319
      8  -4.4845  0.1791    -4.7826 -4.3187
      9  -4.4764  0.1444    -4.7777 -4.3186
     10  -4.4775  0.1288    -4.7776 -4.3248
     11  -4.4778  0.1203    -4.7775 -4.3275
     12  -4.4756  0.1119    -4.7757 -4.3274
     13  -4.4745  0.1078    -4.7748 -4.3275
     14  -4.4758  0.1042    -4.7748 -4.3319
     15  -4.4768  0.1017    -4.7748 -4.3355
     16  -4.4774  0.1001    -4.7748 -4.3378
     17  -4.4759  0.0991    -4.7739 -4.3359
     18  -4.4765  0.0980    -4.7739 -4.3378
     19  -4.4763  0.0977    -4.7738 -4.3378
     20  -4.4766  0.0970    -4.7738 -4.3390
     21  -4.4770  0.0965    -4.7738 -4.3401
     22  -4.4775  0.0955    -4.7738 -4.3419
     23  -4.4768  0.0958    -4.7736 -4.3403
     24  -4.4763  0.0963    -4.7735 -4.3389
     25  -4.4764  0.0961    -4.7735 -4.3393
     26  -4.4768  0.0953    -4.7736 -4.3408
     27  -4.4770  0.0950    -4.7736 -4.3415
     28  -4.4770  0.0950    -4.7735 -4.3413
     29  -4.4757  0.0964    -4.7735 -4.3377
     30  -4.4745  0.0977    -4.7734 -4.3344
     31  -4.4746  0.0977    -4.7734 -4.3344
     32  -4.4734  0.0989    -4.7733 -4.3315
     33  -4.4736  0.0987    -4.7733 -4.3319
     34  -4.4737  0.0984    -4.7733 -4.3324
     35  -4.4727  0.0996    -4.7732 -4.3297
     36  -4.4727  0.0995    -4.7732 -4.3298
     37  -4.4724  0.0998    -4.7732 -4.3291
     38  -4.5063  0.0428    -4.7752 -4.5203
     39  -4.4878  0.0800    -4.7742 -4.3877
     40  -4.5014  0.0556    -4.7750 -4.5153
     41  -4.5013  0.0560    -4.7749 -4.5152

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0073  0.1899
      1   0.1032  0.0584     0.0074  0.1901
      2   0.1020  0.0589     0.0063  0.1899
      3   0.1027  0.0587     0.0072  0.1901
      4   0.0973  0.0595     0.0045  0.1890
      5   0.1000  0.0582     0.0083  0.1893
      6   0.1022  0.0572     0.0114  0.1895
      7   0.1034  0.0566     0.0136  0.1897
      8   0.1135  0.0540     0.0213  0.1913
      9   0.1164  0.0524     0.0259  0.1916
     10   0.1171  0.0520     0.0275  0.1917
     11   0.1174  0.0518     0.0283  0.1917
     12   0.1188  0.0509     0.0307  0.1918
     13   0.1199  0.0503     0.0327  0.1919
     14   0.1203  0.0500     0.0338  0.1920
     15   0.1207  0.0498     0.0346  0.1920
     16   0.1209  0.0496     0.0352  0.1920
     17   0.1231  0.0488     0.0377  0.1923
     18   0.1233  0.0486     0.0381  0.1923
     19   0.1239  0.0483     0.0393  0.1924
     20   0.1240  0.0482     0.0396  0.1924
     21   0.1241  0.0481     0.0399  0.1924
     22   0.1243  0.0480     0.0404  0.1924
     23   0.1260  0.0473     0.0424  0.1926
     24   0.1275  0.0467     0.0440  0.1928
     25   0.1275  0.0467     0.0442  0.1928
     26   0.1277  0.0466     0.0446  0.1928
     27   0.1277  0.0465     0.0447  0.1928
     28   0.1283  0.0463     0.0456  0.1929
     29   0.1302  0.0457     0.0475  0.1932
     30   0.1320  0.0452     0.0490  0.1935
     31   0.1324  0.0450     0.0496  0.1935
     32   0.1339  0.0446     0.0509  0.1937
     33   0.1340  0.0445     0.0510  0.1937
     34   0.1340  0.0445     0.0512  0.1937
     35   0.1354  0.0441     0.0524  0.1939
     36   0.1356  0.0440     0.0527  0.1940
     37   0.1363  0.0437     0.0536  0.1940
     38   0.1439  0.0396     0.0683  0.1948
     39   0.0659  0.0256     0.0265  0.1093
     40   0.0687  0.0252     0.0293  0.1114
     41   0.0698  0.0252     0.0301  0.1125

