Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7605  2.0709    -9.1280 -2.6652
      1  -4.1483  1.1796    -6.0544 -2.5000
      2  -3.1975  0.7219    -4.2116 -2.4015
      3  -3.7337  0.5367    -4.4016 -3.3548
      4  -4.0424  0.5517    -4.7737 -3.7371
      5  -3.9778  0.3825    -4.4545 -3.7409
      6  -3.9730  0.3034    -4.4395 -3.7640
      7  -3.9322  0.2285    -4.2302 -3.7536
      8  -3.9322  0.1853    -4.2297 -3.7657
      9  -4.1984  0.7143    -5.2594 -3.6833
     10  -4.1021  0.5719    -4.7675 -3.6797
     11  -4.2321  0.5734    -4.9443 -3.8228
     12  -4.1332  0.6723    -4.8988 -3.6928
     13  -4.1203  0.5370    -4.7557 -3.7560
     14  -4.0405  0.4948    -4.5668 -3.7214
     15  -4.0486  0.4023    -4.5162 -3.7862
     16  -4.0004  0.3393    -4.4745 -3.7689
     17  -3.9855  0.2706    -4.4572 -3.7727
     18  -4.0004  0.2255    -4.4599 -3.8476
     19  -4.0087  0.1922    -4.4608 -3.9400
     20  -4.0920  0.2441    -4.5035 -3.9706
     21  -4.1628  0.2531    -4.5678 -3.9887
     22  -4.2037  0.2317    -4.6213 -4.0148
     23  -4.1420  0.3111    -4.5919 -3.9787
     24  -4.1188  0.2573    -4.5076 -3.9775
     25  -4.1696  0.2526    -4.5517 -3.9938
     26  -4.1954  0.2248    -4.5794 -4.0125
     27  -4.2126  0.1961    -4.5895 -4.0354
     28  -4.2010  0.1663    -4.5111 -4.0320
     29  -4.1895  0.1492    -4.5050 -4.0255
     30  -4.1340  0.1863    -4.5000 -3.9905
     31  -4.1758  0.1744    -4.5053 -4.0102
     32  -4.2416  0.2809    -4.7043 -4.0419
     33  -4.2269  0.2271    -4.6598 -4.0410
     34  -4.2161  0.1897    -4.6079 -4.0394
     35  -4.2218  0.1649    -4.6052 -4.0572
     36  -4.2140  0.1456    -4.5391 -4.0539
     37  -4.2336  0.1348    -4.5964 -4.1157
     38  -4.2281  0.1205    -4.5399 -4.1124
     39  -4.2231  0.1105    -4.5105 -4.1077
     40  -4.2285  0.1008    -4.5107 -4.1469
     41  -4.2440  0.1016    -4.5888 -4.2385

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0078  0.1899
      1   0.1026  0.0582     0.0083  0.1899
      2   0.1030  0.0581     0.0089  0.1900
      3   0.1012  0.0588     0.0069  0.1897
      4   0.0953  0.0601     0.0038  0.1887
      5   0.1009  0.0579     0.0091  0.1894
      6   0.1028  0.0569     0.0123  0.1896
      7   0.1117  0.0550     0.0179  0.1911
      8   0.1128  0.0543     0.0204  0.1912
      9   0.0230  0.0165     0.0001  0.0516
     10   0.0256  0.0168     0.0010  0.0543
     11   0.0254  0.0169     0.0008  0.0544
     12   0.0212  0.0138     0.0001  0.0441
     13   0.0228  0.0138     0.0011  0.0456
     14   0.0241  0.0143     0.0015  0.0476
     15   0.0260  0.0144     0.0027  0.0497
     16   0.0279  0.0149     0.0041  0.0527
     17   0.0287  0.0147     0.0058  0.0532
     18   0.0304  0.0149     0.0074  0.0547
     19   0.0318  0.0149     0.0082  0.0562
     20   0.0263  0.0119     0.0065  0.0452
     21   0.0253  0.0119     0.0053  0.0441
     22   0.0263  0.0125     0.0058  0.0464
     23   0.0214  0.0097     0.0032  0.0355
     24   0.0224  0.0096     0.0046  0.0367
     25   0.0223  0.0097     0.0044  0.0367
     26   0.0232  0.0099     0.0052  0.0383
     27   0.0242  0.0101     0.0065  0.0395
     28   0.0251  0.0100     0.0075  0.0401
     29   0.0261  0.0100     0.0080  0.0409
     30   0.0230  0.0087     0.0072  0.0350
     31   0.0231  0.0087     0.0072  0.0353
     32   0.0173  0.0071     0.0022  0.0267
     33   0.0179  0.0069     0.0030  0.0270
     34   0.0185  0.0068     0.0039  0.0272
     35   0.0190  0.0068     0.0049  0.0275
     36   0.0196  0.0068     0.0065  0.0279
     37   0.0199  0.0069     0.0068  0.0289
     38   0.0204  0.0068     0.0072  0.0295
     39   0.0209  0.0068     0.0075  0.0301
     40   0.0214  0.0068     0.0077  0.0308
     41   0.0208  0.0067     0.0075  0.0296

