trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   68  40.00  0.00 800.00 104.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  1
  3  681 380.00  0.00 800.00 156.00  0
  4  626 350.00  0.00 800.00 104.00  1
  5  716 400.00  0.00 800.00 104.00  0
  6  608 340.00  0.00 800.00 104.00  1
  7  734 410.00  0.00 800.00 104.00  0
  8  734 400.00  0.00 800.00 52.00  0
  9 1421 790.00  0.00 800.00 520.00  0
 10  517 290.00  0.00 800.00 52.00  1
 11  878 490.00  0.00 800.00 104.00  0
 12  643 360.00  0.00 800.00 52.00  1
 13  715 400.00  0.00 800.00 52.00  0
 14  499 280.00  0.00 800.00 52.00  1
 15  553 310.00  0.00 800.00 52.00  1
 16  734 410.00  0.00 800.00 104.00  0
 17  715 400.00  0.00 800.00 52.00  0
 18  913 510.00  0.00 800.00 52.00  0
 19  553 310.00  0.00 800.00 52.00  1
 20  823 460.00  0.00 800.00 52.00  0
 21  841 470.00  0.00 800.00 52.00  0
 22  571 320.00  0.00 800.00 52.00  1
 23  823 460.00  0.00 800.00 52.00  0
 24  859 480.00  0.00 800.00 52.00  0
 25  571 320.00  0.00 800.00 52.00  1
 26  841 470.00  0.00 800.00 52.00  0
 27  589 330.00  0.00 800.00 52.00  1
 28  823 460.00  0.00 800.00 52.00  0
 29  589 310.00  0.00 800.00 26.00  1
 30  589 330.00  0.00 800.00 104.00  0
 31  589 350.00  0.00 800.00 104.00  0
 32  589 310.00  0.00 800.00 26.00  1
 33  589 320.00  0.00 800.00 26.00  1
 34  589 340.00  0.00 800.00 26.00  1
 35  607 340.00  0.00 800.00 52.00  1
 36  841 470.00  0.00 800.00 52.00  0
 37  823 460.00  0.00 800.00 52.00  0
 38  589 330.00  0.00 800.00 52.00  1
 39  589 330.00  0.00 800.00 26.00  1
 40  607 340.00  0.00 800.00 52.00  1
 41  607 350.00  0.00 800.00 104.00  0
