Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.2187  1.2407    -6.1704 -2.5045
      1  -5.1490  0.7583    -6.3359 -4.2783
      2  -4.6735  0.5624    -5.3838 -4.2217
      3  -4.3871  0.5013    -4.9423 -4.0255
      4  -4.5559  0.4586    -5.0390 -4.3327
      5  -4.5089  0.3505    -4.7876 -4.3379
      6  -4.5267  0.2561    -4.7866 -4.5191
      7  -4.5185  0.1889    -4.7842 -4.5197
      8  -4.6134  0.4316    -5.0540 -4.5171
      9  -4.6052  0.3308    -5.0440 -4.5235
     10  -4.8308  1.2332    -8.1038 -3.4860
     11  -4.6929  0.9812    -7.1116 -3.7842
     12  -4.6113  0.7774    -5.7723 -3.9609
     13  -4.5634  0.6224    -5.3814 -4.0061
     14  -4.5751  0.5077    -5.3079 -4.1752
     15  -4.8155  0.7416    -5.9621 -4.1900
     16  -4.7791  0.6083    -5.7335 -4.2482
     17  -4.7140  0.5096    -5.5186 -4.2487
     18  -4.6651  0.4345    -5.3376 -4.2463
     19  -4.6911  0.3789    -5.3375 -4.3052
     20  -4.6509  0.3328    -5.2746 -4.2964
     21  -4.6882  0.3021    -5.2894 -4.3753
     22  -4.6543  0.2718    -5.2223 -4.3594
     23  -4.6756  0.2481    -5.2302 -4.4430
     24  -4.6478  0.2276    -5.1431 -4.4226
     25  -4.7181  0.2244    -5.2381 -4.5248
     26  -4.6967  0.2080    -5.1732 -4.5218
     27  -4.7235  0.1923    -5.1952 -4.5396
     28  -4.7512  0.1785    -5.2186 -4.5599
     29  -4.7926  0.1708    -5.2643 -4.6019
     30  -4.7785  0.1571    -5.2279 -4.5959
     31  -4.7666  0.1468    -5.1804 -4.5901
     32  -4.7795  0.1362    -5.1920 -4.6185
     33  -4.7911  0.1269    -5.2035 -4.6600
     34  -4.7821  0.1186    -5.1525 -4.6508
     35  -4.7925  0.1099    -5.1690 -4.7128
     36  -4.7847  0.1023    -5.0995 -4.6990
     37  -4.8027  0.0984    -5.1808 -4.7933
     38  -4.7964  0.0904    -5.1279 -4.7927
     39  -4.7947  0.0874    -5.1056 -4.7927
     40  -4.7938  0.0856    -5.0910 -4.7927
     41  -4.8035  0.0839    -5.1502 -4.7982

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0594     0.0043  0.1897
      1   0.1002  0.0594     0.0042  0.1896
      2   0.1010  0.0592     0.0049  0.1898
      3   0.1008  0.0595     0.0046  0.1898
      4   0.1025  0.0593     0.0050  0.1902
      5   0.1121  0.0565     0.0118  0.1915
      6   0.1206  0.0529     0.0225  0.1925
      7   0.1222  0.0517     0.0274  0.1926
      8   0.0641  0.0415     0.0049  0.1423
      9   0.0670  0.0408     0.0095  0.1440
     10   0.0131  0.0122     0.0000  0.0331
     11   0.0150  0.0120     0.0000  0.0341
     12   0.0162  0.0117     0.0001  0.0348
     13   0.0170  0.0114     0.0001  0.0353
     14   0.0185  0.0115     0.0007  0.0372
     15   0.0113  0.0070     0.0001  0.0207
     16   0.0117  0.0068     0.0002  0.0209
     17   0.0126  0.0069     0.0005  0.0224
     18   0.0135  0.0070     0.0007  0.0237
     19   0.0143  0.0071     0.0010  0.0246
     20   0.0151  0.0072     0.0012  0.0255
     21   0.0159  0.0073     0.0015  0.0264
     22   0.0168  0.0074     0.0018  0.0270
     23   0.0175  0.0075     0.0023  0.0275
     24   0.0183  0.0076     0.0028  0.0286
     25   0.0178  0.0073     0.0026  0.0274
     26   0.0185  0.0074     0.0032  0.0282
     27   0.0193  0.0075     0.0040  0.0296
     28   0.0200  0.0076     0.0049  0.0308
     29   0.0200  0.0076     0.0048  0.0309
     30   0.0207  0.0076     0.0063  0.0317
     31   0.0214  0.0076     0.0072  0.0323
     32   0.0221  0.0077     0.0075  0.0329
     33   0.0227  0.0078     0.0078  0.0335
     34   0.0234  0.0077     0.0081  0.0339
     35   0.0240  0.0078     0.0084  0.0344
     36   0.0247  0.0078     0.0088  0.0351
     37   0.0246  0.0078     0.0088  0.0350
     38   0.0252  0.0078     0.0092  0.0359
     39   0.0255  0.0078     0.0095  0.0362
     40   0.0256  0.0077     0.0097  0.0363
     41   0.0261  0.0078     0.0101  0.0372

