trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  683 380.00  0.00 800.00 520.00  0
  1  769 430.00  0.00 800.00 52.00  1
  2  771 430.00  0.00 800.00 156.00  0
  3  716 400.00  0.00 800.00 104.00  0
  4  626 350.00  0.00 800.00 104.00  1
  5  734 410.00  0.00 800.00 104.00  0
  6  608 340.00  0.00 800.00 104.00  1
  7  734 420.00  0.00 800.00 156.00  0
  8  716 400.00  0.00 800.00 104.00  1
  9  734 430.00  0.00 800.00 52.00  1
 10  734 400.00  0.00 800.00 52.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12    0  10.00  0.00 800.00  0.43  1
 13    0  20.00  0.00 800.00  0.71  1
 14  643 360.00  0.00 800.00 52.00  1
 15  878 490.00  0.00 800.00 104.00  1
 16    0  10.00  0.00 800.00  0.43  1
 17  915 510.00  0.00 800.00 156.00  0
 18  879 490.00  0.00 800.00 156.00  0
 19  446 250.00  0.00 800.00 104.00  1
 20  807 450.00  0.00 800.00 156.00  0
 21  446 240.00  0.00 800.00 156.00  1
 22  914 510.00  0.00 800.00 104.00  0
 23  500 280.00  0.00 800.00 104.00  1
 24  896 500.00  0.00 800.00 104.00  0
 25  752 420.00  0.00 800.00 104.00  1
 26  914 510.00  0.00 800.00 104.00  0
 27  608 340.00  0.00 800.00 104.00  1
 28  644 360.00  0.00 800.00 104.00  1
 29  644 340.00  0.00 800.00 156.00  1
 30  807 450.00  0.00 800.00 156.00  0
 31  789 440.00  0.00 800.00 156.00  0
 32  608 340.00  0.00 800.00 104.00  1
 33  626 350.00  0.00 800.00 104.00  1
 34  789 440.00  0.00 800.00 156.00  0
 35  644 360.00  0.00 800.00 104.00  1
 36  771 430.00  0.00 800.00 156.00  0
 37  771 430.00  0.00 800.00 104.00  1
 38  789 440.00  0.00 800.00 156.00  0
 39  771 410.00  0.00 800.00 260.00  0
 40  771 440.00  0.00 800.00 260.00  0
 41  771 410.00  0.00 800.00 104.00  1
