Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2025  1.8803    -9.1801 -3.2266
      1  -4.6698  1.1293    -6.3613 -2.9057
      2  -3.7731  0.8098    -4.7766 -2.6548
      3  -4.2853  0.5584    -4.9392 -3.8786
      4  -4.1053  0.4778    -4.5332 -3.7761
      5  -4.2678  0.4342    -4.6833 -4.0771
      6  -4.2749  0.3289    -4.6536 -4.2432
      7  -4.2460  0.2374    -4.5055 -4.2433
      8  -4.2389  0.1733    -4.5038 -4.2437
      9  -4.2423  0.1265    -4.5035 -4.2489
     10  -4.2378  0.0905    -4.5005 -4.2490
     11  -4.2362  0.0672    -4.4996 -4.2491
     12  -4.2182  0.2277    -4.5003 -4.0951
     13  -4.1149  0.4602    -4.4980 -3.8798
     14  -4.1153  0.3495    -4.4944 -3.9695
     15  -4.0281  0.3574    -4.4681 -3.9178
     16  -3.9838  0.3042    -4.4049 -3.8872
     17  -3.9627  0.2457    -4.2912 -3.8949
     18  -3.9717  0.1849    -4.2954 -3.9659
     19  -3.9689  0.1468    -4.2835 -3.9664
     20  -3.9733  0.1156    -4.2885 -3.9703
     21  -3.9311  0.3430    -4.2479 -3.7082
     22  -3.8442  0.6581    -4.3539 -3.3052
     23  -3.8457  0.5214    -4.2431 -3.4490
     24  -3.8517  0.4135    -4.2335 -3.5367
     25  -3.8673  0.3365    -4.2327 -3.6673
     26  -3.8847  0.2780    -4.2329 -3.7020
     27  -3.9012  0.2322    -4.2335 -3.7203
     28  -3.9166  0.1962    -4.2342 -3.7399
     29  -3.9309  0.1673    -4.2351 -3.7649
     30  -3.9312  0.1472    -4.2347 -3.7697
     31  -3.9329  0.1338    -4.2344 -3.7761
     32  -3.9670  0.1604    -4.3914 -3.8306
     33  -4.0270  0.2379    -4.4830 -3.9036
     34  -4.1272  0.3802    -4.6596 -3.9615
     35  -4.3141  0.6960    -5.0368 -3.9619
     36  -4.2660  0.5400    -4.8990 -3.9673
     37  -4.2396  0.4290    -4.8230 -3.9702
     38  -4.2084  0.3606    -4.7685 -3.9686
     39  -4.3481  0.5632    -5.0078 -3.9822
     40  -4.3204  0.4504    -4.9640 -3.9869
     41  -4.3055  0.3752    -4.9407 -3.9894

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1062  0.0592     0.0057  0.1910
      1   0.1033  0.0595     0.0052  0.1905
      2   0.0979  0.0595     0.0045  0.1891
      3   0.1052  0.0598     0.0046  0.1910
      4   0.1080  0.0587     0.0070  0.1914
      5   0.1114  0.0582     0.0079  0.1920
      6   0.1195  0.0550     0.0172  0.1928
      7   0.1273  0.0510     0.0299  0.1936
      8   0.1285  0.0499     0.0342  0.1936
      9   0.1334  0.0472     0.0434  0.1941
     10   0.1368  0.0449     0.0512  0.1944
     11   0.1399  0.0431     0.0574  0.1947
     12   0.0871  0.0437     0.0189  0.1648
     13   0.0451  0.0266     0.0036  0.0905
     14   0.0475  0.0259     0.0079  0.0919
     15   0.0429  0.0230     0.0069  0.0816
     16   0.0449  0.0235     0.0079  0.0844
     17   0.0474  0.0237     0.0095  0.0872
     18   0.0499  0.0232     0.0137  0.0888
     19   0.0502  0.0230     0.0145  0.0889
     20   0.0519  0.0227     0.0166  0.0901
     21   0.0272  0.0135     0.0037  0.0480
     22   0.0157  0.0089     0.0001  0.0283
     23   0.0171  0.0087     0.0008  0.0297
     24   0.0182  0.0086     0.0016  0.0307
     25   0.0193  0.0085     0.0025  0.0318
     26   0.0204  0.0085     0.0037  0.0328
     27   0.0214  0.0085     0.0052  0.0335
     28   0.0224  0.0086     0.0070  0.0342
     29   0.0233  0.0086     0.0074  0.0352
     30   0.0235  0.0085     0.0077  0.0354
     31   0.0238  0.0084     0.0079  0.0356
     32   0.0207  0.0074     0.0068  0.0312
     33   0.0167  0.0062     0.0026  0.0252
     34   0.0130  0.0053     0.0009  0.0195
     35   0.0091  0.0044     0.0001  0.0134
     36   0.0094  0.0041     0.0003  0.0134
     37   0.0095  0.0040     0.0004  0.0134
     38   0.0100  0.0040     0.0006  0.0136
     39   0.0077  0.0029     0.0002  0.0114
     40   0.0078  0.0027     0.0003  0.0115
     41   0.0079  0.0026     0.0004  0.0115

