trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1222 680.00  0.00 800.00 260.00  0
  1  661 370.00  0.00 800.00 52.00  0
  2  744 420.00  0.00 800.00  6.44  1
  3  695 390.00  0.00 800.00 21.50  0
  4  693 390.00  0.00 800.00 12.90  1
  5  783 440.00  0.00 800.00 12.90  0
  6  746 420.00  0.00 800.00 10.80  0
  7  693 390.00  0.00 800.00 12.90  0
  8  691 390.00  0.00 800.00  8.60  1
  9  711 400.00  0.00 800.00 12.90  0
 10  709 400.00  0.00 800.00  8.60  1
 11  782 440.00  0.00 800.00 10.80  1
 12  711 400.00  0.00 800.00 12.90  0
 13  729 410.00  0.00 800.00 12.90  0
 14  655 370.00  0.00 800.00  8.60  1
 15  729 410.00  0.00 800.00 17.20  0
 16  729 430.00  0.00 800.00 10.80  0
 17  602 340.00  0.00 800.00 10.80  1
 18  729 430.00  0.00 800.00 17.20  0
 19  729 390.00  0.00 800.00 17.20  0
 20  729 430.00  0.00 800.00 10.80  0
 21  620 350.00  0.00 800.00 10.80  1
 22  729 400.00  0.00 800.00 10.80  0
 23  709 400.00  0.00 800.00  8.60  0
 24  691 390.00  0.00 800.00  8.60  1
 25  602 340.00  0.00 800.00 10.80  1
 26  691 370.00  0.00 800.00 10.80  1
 27  691 370.00  0.00 800.00 10.80  1
 28  691 370.00  0.00 800.00 10.80  1
 29  800 450.00  0.00 800.00 10.80  1
 30  818 460.00  0.00 800.00 10.80  0
 31  818 460.00  0.00 800.00  8.60  0
 32  765 430.00  0.00 800.00 12.90  0
 33  602 340.00  0.00 800.00 10.80  1
 34  818 460.00  0.00 800.00 10.80  0
 35  747 420.00  0.00 800.00 12.90  0
 36  602 340.00  0.00 800.00 10.80  1
 37  747 430.00  0.00 800.00 17.20  0
 38  230 130.00  0.00 800.00 104.00  1
 39  673 380.00  0.00 800.00  8.60  1
 40  673 390.00  0.00 800.00  6.44  1
 41  673 370.00  0.00 800.00  6.44  1
