Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.6443  2.1987    -7.1704 -0.3845
      1  -1.9161  1.2739    -3.8368 -0.2092
      2  -2.9337  0.7842    -3.9308 -2.1404
      3  -2.5239  0.6190    -3.1618 -2.0482
      4  -2.8078  0.5357    -3.3345 -2.5158
      5  -2.6563  0.5172    -3.0795 -2.4146
      6  -2.5280  0.9253    -3.2669 -1.8271
      7  -2.4012  0.8700    -2.9104 -1.6560
      8  -2.4437  0.6726    -2.8788 -2.1418
      9  -2.3869  0.5434    -2.7601 -2.1420
     10  -2.4014  0.4123    -2.7438 -2.3058
     11  -2.5609  0.8010    -3.0764 -2.2426
     12  -2.4844  0.7090    -2.8864 -2.2161
     13  -2.4292  0.5744    -2.8264 -2.2216
     14  -2.4200  0.4347    -2.8080 -2.3669
     15  -2.4008  0.3221    -2.7701 -2.3766
     16  -2.3804  0.2613    -2.6359 -2.3759
     17  -2.3836  0.1974    -2.6357 -2.3821
     18  -2.3798  0.1477    -2.6342 -2.3825
     19  -2.3766  0.1135    -2.6319 -2.3828
     20  -2.3718  0.0919    -2.6278 -2.3825
     21  -2.3753  0.0692    -2.6280 -2.3858
     22  -2.3717  0.0692    -2.6262 -2.3840
     23  -2.3472  0.1547    -2.6252 -2.2197
     24  -2.3601  0.1178    -2.6258 -2.3118
     25  -2.3670  0.0897    -2.6261 -2.3789
     26  -2.3725  0.0695    -2.6264 -2.3844
     27  -2.3750  0.0546    -2.6265 -2.3869
     28  -2.3762  0.0437    -2.6266 -2.3880
     29  -2.3821  0.0973    -2.6318 -2.3879
     30  -2.3791  0.0740    -2.6293 -2.3879
     31  -2.3767  0.0635    -2.6273 -2.3876
     32  -2.3758  0.0488    -2.6266 -2.3876
     33  -2.3763  0.0383    -2.6266 -2.3882
     34  -2.3758  0.0300    -2.6262 -2.3882
     35  -2.3755  0.0242    -2.6259 -2.3883
     36  -2.3758  0.0193    -2.6259 -2.3886
     37  -2.3757  0.0165    -2.6258 -2.3886
     38  -2.3760  0.0317    -2.6266 -2.3881
     39  -2.3764  0.0264    -2.6266 -2.3885
     40  -2.3765  0.0231    -2.6266 -2.3886
     41  -2.3765  0.0210    -2.6265 -2.3887

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0058  0.1897
      1   0.1016  0.0589     0.0063  0.1898
      2   0.1011  0.0591     0.0055  0.1898
      3   0.1020  0.0586     0.0068  0.1899
      4   0.1029  0.0585     0.0073  0.1901
      5   0.1034  0.0584     0.0074  0.1901
      6   0.0484  0.0397     0.0001  0.1251
      7   0.0500  0.0410     0.0001  0.1301
      8   0.0586  0.0416     0.0022  0.1380
      9   0.0651  0.0426     0.0049  0.1451
     10   0.0718  0.0421     0.0103  0.1502
     11   0.0372  0.0241     0.0001  0.0782
     12   0.0399  0.0246     0.0012  0.0814
     13   0.0434  0.0249     0.0038  0.0852
     14   0.0463  0.0243     0.0080  0.0871
     15   0.0479  0.0238     0.0105  0.0880
     16   0.0509  0.0243     0.0128  0.0917
     17   0.0531  0.0239     0.0157  0.0934
     18   0.0537  0.0237     0.0169  0.0938
     19   0.0547  0.0234     0.0184  0.0945
     20   0.0571  0.0238     0.0205  0.0971
     21   0.0590  0.0236     0.0225  0.0989
     22   0.0591  0.0237     0.0223  0.0993
     23   0.0420  0.0173     0.0135  0.0696
     24   0.0441  0.0171     0.0155  0.0715
     25   0.0457  0.0169     0.0172  0.0728
     26   0.0476  0.0170     0.0193  0.0748
     27   0.0493  0.0171     0.0211  0.0765
     28   0.0509  0.0172     0.0222  0.0787
     29   0.0400  0.0138     0.0156  0.0610
     30   0.0410  0.0136     0.0167  0.0617
     31   0.0421  0.0138     0.0176  0.0631
     32   0.0429  0.0137     0.0188  0.0639
     33   0.0437  0.0136     0.0202  0.0648
     34   0.0445  0.0135     0.0211  0.0655
     35   0.0453  0.0135     0.0217  0.0662
     36   0.0460  0.0134     0.0224  0.0668
     37   0.0462  0.0134     0.0226  0.0669
     38   0.0387  0.0112     0.0178  0.0549
     39   0.0393  0.0111     0.0187  0.0553
     40   0.0396  0.0111     0.0193  0.0556
     41   0.0397  0.0110     0.0198  0.0557

