Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9636  1.9579    -9.1487 -3.0448
      1  -7.6244  1.0581    -5.6299 -6.2414
      2  -8.3225  0.7150    -3.2519 -7.5693
      3  -7.8283  0.5781    -8.7826 -7.3643
      4  -7.5324  0.5514    -8.2486 -7.1037
      5  -7.5903  0.4250    -8.2115 -7.3601
      6  -7.6146  0.3412    -8.1685 -7.4782
      7  -7.6216  0.2856    -8.1320 -7.5266
      8  -7.6242  0.2506    -8.1044 -7.5531
      9  -7.5527  0.5110    -8.5019 -7.2916
     10  -7.3830  0.4930    -8.0929 -7.2050
     11  -7.3070  0.4016    -7.8121 -7.1795
     12  -7.1773  0.7518    -8.0733 -6.5228
     13  -7.2489  0.6017    -8.0286 -6.9397
     14  -7.3192  1.0976    -8.8644 -4.8904
     15  -7.4339  0.8852    -8.8337 -6.5769
     16  -7.4991  0.7297    -8.8142 -6.9375
     17  -7.6908  1.1322    -8.8461 -5.5113
     18  -7.8028  0.9386    -8.7455 -6.8451
     19  -7.8651  0.8045    -8.6975 -7.0514
     20  -7.8023  0.7246    -9.1463 -7.0600
     21  -7.7414  0.6714    -9.0606 -7.0515
     22  -7.6745  0.6240    -8.9342 -7.0355
     23  -7.6199  0.5579    -8.7778 -7.0318
     24  -7.5705  0.5006    -8.5961 -7.0261
     25  -7.6135  0.4672    -8.6141 -7.1031
     26  -7.5686  0.4219    -8.4442 -7.0938
     27  -7.6072  0.3994    -8.4709 -7.1913
     28  -7.5611  0.3594    -8.3233 -7.1728
     29  -7.5149  0.3381    -8.2286 -7.1366
     30  -7.5440  0.3213    -8.2448 -7.2367
     31  -7.5757  0.3089    -8.2671 -7.2931
     32  -7.5391  0.2784    -8.1286 -7.2884
     33  -7.4893  0.2714    -8.0790 -7.2514
     34  -7.3817  0.2901    -8.0166 -7.0648
     35  -7.4008  0.2771    -8.0233 -7.1019
     36  -7.3764  0.2542    -7.9570 -7.0945
     37  -7.3991  0.2444    -7.9738 -7.1455
     38  -7.4044  0.2375    -7.9717 -7.1703
     39  -7.3802  0.2193    -7.8888 -7.1545
     40  -7.3844  0.2145    -7.8872 -7.1747
     41  -7.3595  0.1995    -7.8202 -7.1536

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0073  0.1899
      1   0.1016  0.0587     0.0069  0.1898
      2   0.1034  0.0580     0.0089  0.1900
      3   0.1000  0.0592     0.0066  0.1896
      4   0.0963  0.0600     0.0041  0.1889
      5   0.1061  0.0574     0.0095  0.1904
      6   0.1127  0.0550     0.0159  0.1912
      7   0.1151  0.0536     0.0208  0.1915
      8   0.1168  0.0525     0.0245  0.1916
      9   0.0576  0.0393     0.0047  0.1318
     10   0.0606  0.0416     0.0039  0.1400
     11   0.0693  0.0436     0.0067  0.1509
     12   0.0322  0.0245     0.0001  0.0756
     13   0.0357  0.0245     0.0007  0.0788
     14   0.0157  0.0124     0.0000  0.0359
     15   0.0169  0.0120     0.0001  0.0367
     16   0.0176  0.0118     0.0003  0.0371
     17   0.0093  0.0061     0.0000  0.0181
     18   0.0099  0.0058     0.0001  0.0184
     19   0.0102  0.0056     0.0003  0.0186
     20   0.0110  0.0059     0.0004  0.0196
     21   0.0118  0.0063     0.0005  0.0204
     22   0.0125  0.0067     0.0007  0.0220
     23   0.0133  0.0068     0.0008  0.0234
     24   0.0141  0.0070     0.0010  0.0244
     25   0.0149  0.0071     0.0012  0.0252
     26   0.0157  0.0072     0.0015  0.0260
     27   0.0165  0.0073     0.0018  0.0266
     28   0.0173  0.0073     0.0022  0.0272
     29   0.0178  0.0075     0.0024  0.0276
     30   0.0186  0.0075     0.0030  0.0287
     31   0.0193  0.0076     0.0038  0.0299
     32   0.0201  0.0076     0.0048  0.0310
     33   0.0198  0.0075     0.0045  0.0304
     34   0.0166  0.0065     0.0023  0.0255
     35   0.0171  0.0064     0.0028  0.0259
     36   0.0177  0.0065     0.0035  0.0264
     37   0.0184  0.0065     0.0044  0.0268
     38   0.0188  0.0064     0.0054  0.0270
     39   0.0193  0.0065     0.0069  0.0273
     40   0.0197  0.0064     0.0072  0.0274
     41   0.0202  0.0065     0.0074  0.0280

