Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.8092  1.2944    -4.7958 -6.5275
      1  -7.0480  1.1383    -8.1588 -5.5996
      2  -6.7495  1.0825    -7.5806 -5.1747
      3  -6.5721  1.0776    -7.3117 -4.8017
      4  -5.9321  1.5924    -7.3010 -1.9749
      5  -4.8505  2.0529    -7.8824 -0.8252
      6  -5.3672  1.6185    -7.4916 -1.7668
      7  -5.4755  1.3879    -7.0863 -2.6027
      8  -4.7253  1.6439    -7.2821 -1.4151
      9  -4.7581  1.4606    -6.7499 -1.8449
     10  -5.1586  1.1820    -6.7630 -3.2398
     11  -5.1931  1.0299    -6.6308 -3.6999
     12  -5.4594  0.8838    -6.7377 -4.3532
     13  -5.1769  0.8798    -6.3961 -4.0663
     14  -4.8512  0.9978    -6.1687 -3.4867
     15  -4.8657  0.8594    -6.0493 -3.7319
     16  -5.0282  0.7344    -6.1175 -4.1630
     17  -4.7840  0.7989    -5.8833 -3.8315
     18  -4.7906  0.6966    -5.8218 -3.9348
     19  -4.9156  0.6141    -5.8995 -4.2083

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0983  0.0608     0.0001  0.1895
      1   0.0942  0.0624     0.0001  0.1891
      2   0.0945  0.0627     0.0001  0.1892
      3   0.0921  0.0629     0.0001  0.1888
      4   0.0371  0.0408     0.0000  0.1215
      5   0.0080  0.0083     0.0000  0.0208
      6   0.0099  0.0091     0.0000  0.0246
      7   0.0112  0.0089     0.0000  0.0255
      8   0.0065  0.0045     0.0000  0.0120
      9   0.0073  0.0041     0.0000  0.0124
     10   0.0080  0.0044     0.0000  0.0132
     11   0.0084  0.0042     0.0001  0.0133
     12   0.0089  0.0044     0.0001  0.0137
     13   0.0085  0.0041     0.0001  0.0133
     14   0.0075  0.0035     0.0001  0.0118
     15   0.0078  0.0032     0.0002  0.0119
     16   0.0081  0.0034     0.0003  0.0124
     17   0.0076  0.0030     0.0001  0.0114
     18   0.0077  0.0028     0.0003  0.0114
     19   0.0080  0.0030     0.0004  0.0120

