Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4035  2.1762    -9.0771 -2.4743
      1  -5.2450  2.2032    -9.0497 -2.4415
      2  -5.0873  2.2185    -9.0186 -2.4193
      3  -6.3594  1.9151    -9.2101 -2.9432
      4  -6.4875  1.8544    -8.7922 -3.0770
      5  -5.4623  1.6974    -8.6914 -2.7424
      6  -5.4163  1.6249    -8.5215 -2.7601
      7  -4.5661  1.5852    -8.0069 -2.5176
      8  -4.4304  1.4586    -7.3601 -2.5085
      9  -3.7980  1.4190    -7.0300 -2.4105
     10  -3.6595  1.2501    -6.0918 -2.4055
     11  -3.2878  1.0768    -5.2242 -2.3762
     12  -3.0224  0.9534    -4.5725 -2.3561
     13  -2.8467  0.8295    -4.0645 -2.3451
     14  -2.7223  0.7181    -3.6905 -2.3380
     15  -2.6361  0.6056    -3.4747 -2.3338
     16  -2.5693  0.5146    -3.3191 -2.3305
     17  -2.5248  0.4284    -3.2025 -2.3285
     18  -2.4909  0.3599    -3.1108 -2.3269
     19  -2.4646  0.3061    -3.0697 -2.3256
     20  -2.4482  0.2633    -3.0388 -2.3248
     21  -2.4308  0.2311    -2.9962 -2.3238
     22  -2.4185  0.2066    -2.9573 -2.3232
     23  -2.4077  0.1877    -2.9126 -2.3226
     24  -2.4132  0.1850    -2.9310 -2.3230
     25  -2.4191  0.1848    -2.9480 -2.3235
     26  -2.4095  0.1737    -2.9051 -2.3229
     27  -2.4051  0.1678    -2.8808 -2.3226
     28  -2.3969  0.1593    -2.8502 -2.3221
     29  -2.3927  0.1545    -2.8448 -2.3219
     30  -2.3903  0.1517    -2.8416 -2.3217
     31  -2.3836  0.1450    -2.8329 -2.3213
     32  -2.3883  0.1482    -2.8371 -2.3216
     33  -2.3771  0.1376    -2.8229 -2.3209
     34  -2.3809  0.1403    -2.8265 -2.3212
     35  -2.3720  0.1317    -2.8149 -2.3206
     36  -2.3612  0.1210    -2.7993 -2.3199
     37  -2.3532  0.1125    -2.7856 -2.3193
     38  -2.3495  0.1083    -2.7783 -2.3191
     39  -2.3436  0.1015    -2.7648 -2.3187
     40  -2.3372  0.0935    -2.7459 -2.3183
     41  -2.3324  0.0871    -2.7273 -2.3180

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0040  0.0072     0.0000  0.0136
      1   0.0058  0.0081     0.0000  0.0176
      2   0.0075  0.0086     0.0000  0.0199
      3   0.0054  0.0050     0.0000  0.0118
      4   0.0066  0.0048     0.0000  0.0125
      5   0.0060  0.0047     0.0000  0.0118
      6   0.0070  0.0044     0.0000  0.0123
      7   0.0062  0.0040     0.0000  0.0107
      8   0.0069  0.0036     0.0000  0.0112
      9   0.0066  0.0034     0.0000  0.0098
     10   0.0071  0.0030     0.0001  0.0101
     11   0.0073  0.0029     0.0001  0.0106
     12   0.0075  0.0029     0.0001  0.0111
     13   0.0077  0.0030     0.0002  0.0116
     14   0.0080  0.0031     0.0003  0.0121
     15   0.0082  0.0033     0.0004  0.0125
     16   0.0085  0.0034     0.0004  0.0128
     17   0.0088  0.0036     0.0005  0.0131
     18   0.0091  0.0037     0.0005  0.0133
     19   0.0095  0.0039     0.0006  0.0135
     20   0.0097  0.0040     0.0006  0.0136
     21   0.0101  0.0041     0.0007  0.0138
     22   0.0104  0.0042     0.0007  0.0143
     23   0.0108  0.0043     0.0008  0.0152
     24   0.0111  0.0044     0.0008  0.0160
     25   0.0115  0.0044     0.0009  0.0166
     26   0.0119  0.0044     0.0010  0.0171
     27   0.0121  0.0044     0.0011  0.0174
     28   0.0125  0.0044     0.0012  0.0179
     29   0.0128  0.0044     0.0013  0.0181
     30   0.0130  0.0044     0.0014  0.0183
     31   0.0133  0.0043     0.0016  0.0186
     32   0.0136  0.0043     0.0019  0.0188
     33   0.0139  0.0042     0.0022  0.0191
     34   0.0142  0.0042     0.0025  0.0193
     35   0.0145  0.0042     0.0029  0.0195
     36   0.0148  0.0042     0.0035  0.0197
     37   0.0150  0.0042     0.0041  0.0199
     38   0.0153  0.0041     0.0049  0.0200
     39   0.0155  0.0042     0.0060  0.0202
     40   0.0158  0.0042     0.0070  0.0203
     41   0.0160  0.0042     0.0071  0.0204

