Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7644  2.0691    -9.1284 -2.6700
      1  -7.5071  1.1104    -6.0416 -6.0029
      2  -6.5934  0.6794    -7.6291 -5.9124
      3  -6.1519  0.5006    -6.8312 -5.7405
      4  -5.9806  0.4363    -6.4674 -5.6510
      5  -6.1600  0.3436    -6.6176 -5.9882
      6  -6.1381  0.2727    -6.4414 -5.9970
      7  -5.9021  0.5793    -6.4382 -5.1552
      8  -6.0592  0.5325    -6.5399 -5.6235
      9  -6.1289  0.4165    -6.5243 -5.9283
     10  -6.1432  0.3112    -6.4753 -5.9691
     11  -6.1503  0.2397    -6.4470 -5.9938
     12  -6.1543  0.1920    -6.4460 -6.0108
     13  -6.1746  0.1547    -6.4464 -6.1731
     14  -6.1754  0.1313    -6.4458 -6.1741
     15  -6.1662  0.0973    -6.4388 -6.1739
     16  -6.1668  0.0859    -6.4385 -6.1746
     17  -6.1671  0.0792    -6.4384 -6.1750
     18  -6.1734  0.0634    -6.4385 -6.1814
     19  -6.1696  0.0473    -6.4354 -6.1812
     20  -6.1697  0.0447    -6.4353 -6.1814
     21  -6.1698  0.0431    -6.4353 -6.1815
     22  -6.1698  0.0420    -6.4353 -6.1816
     23  -6.1699  0.0410    -6.4352 -6.1817
     24  -6.1685  0.0349    -6.4341 -6.1816
     25  -6.1686  0.0343    -6.4341 -6.1817
     26  -6.1687  0.0334    -6.4340 -6.1819
     27  -6.1688  0.0328    -6.4340 -6.1819
     28  -6.1063  0.1656    -6.4830 -5.9380
     29  -6.1099  0.1613    -6.4760 -5.9412
     30  -6.1125  0.1578    -6.4684 -5.9436
     31  -6.1143  0.1551    -6.4608 -5.9455
     32  -6.1159  0.1526    -6.4535 -5.9473
     33  -6.1186  0.1497    -6.4473 -5.9499
     34  -6.1200  0.1475    -6.4468 -5.9516
     35  -6.1217  0.1452    -6.4465 -5.9536
     36  -6.1224  0.1438    -6.4461 -5.9546
     37  -6.1230  0.1423    -6.4458 -5.9556
     38  -6.1241  0.1406    -6.4455 -5.9571
     39  -6.1261  0.1384    -6.4453 -5.9596
     40  -6.1280  0.1362    -6.4450 -5.9621
     41  -6.1287  0.1350    -6.4448 -5.9633

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0073  0.1899
      1   0.1020  0.0586     0.0072  0.1899
      2   0.1005  0.0592     0.0058  0.1897
      3   0.1007  0.0590     0.0057  0.1897
      4   0.1031  0.0585     0.0068  0.1901
      5   0.1064  0.0577     0.0090  0.1906
      6   0.1141  0.0553     0.0156  0.1917
      7   0.0507  0.0382     0.0009  0.1222
      8   0.0517  0.0379     0.0004  0.1218
      9   0.0594  0.0388     0.0029  0.1301
     10   0.0614  0.0381     0.0069  0.1310
     11   0.0627  0.0376     0.0093  0.1318
     12   0.0637  0.0372     0.0111  0.1324
     13   0.0692  0.0378     0.0140  0.1379
     14   0.0697  0.0376     0.0150  0.1382
     15   0.0733  0.0371     0.0187  0.1410
     16   0.0736  0.0369     0.0196  0.1412
     17   0.0739  0.0368     0.0202  0.1413
     18   0.0778  0.0368     0.0229  0.1447
     19   0.0810  0.0365     0.0265  0.1474
     20   0.0812  0.0364     0.0269  0.1475
     21   0.0813  0.0364     0.0272  0.1475
     22   0.0813  0.0363     0.0274  0.1475
     23   0.0814  0.0363     0.0277  0.1476
     24   0.0840  0.0361     0.0300  0.1497
     25   0.0841  0.0360     0.0302  0.1497
     26   0.0842  0.0360     0.0305  0.1498
     27   0.0843  0.0359     0.0306  0.1498
     28   0.0245  0.0095     0.0077  0.0390
     29   0.0250  0.0095     0.0080  0.0394
     30   0.0254  0.0095     0.0082  0.0397
     31   0.0257  0.0095     0.0084  0.0399
     32   0.0260  0.0094     0.0086  0.0402
     33   0.0264  0.0094     0.0089  0.0404
     34   0.0266  0.0094     0.0091  0.0406
     35   0.0269  0.0094     0.0093  0.0408
     36   0.0271  0.0094     0.0095  0.0409
     37   0.0273  0.0094     0.0097  0.0410
     38   0.0275  0.0093     0.0100  0.0411
     39   0.0278  0.0093     0.0103  0.0413
     40   0.0280  0.0093     0.0106  0.0414
     41   0.0282  0.0093     0.0108  0.0416

