Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7577  2.0719    -9.1276 -2.6628
      1  -7.5061  1.1121    -6.0431 -6.0020
      2  -6.5921  0.6830    -7.6295 -5.9116
      3  -6.1498  0.5071    -6.8313 -5.7346
      4  -5.9778  0.4457    -6.4673 -5.6455
      5  -5.8174  0.4618    -6.3271 -5.3807
      6  -5.9047  0.2554    -6.3357 -5.8956
      7  -5.9140  0.1880    -6.3309 -5.8995
      8  -5.9182  0.1509    -6.3276 -5.9024
      9  -5.9196  0.1304    -6.3252 -5.9036
     10  -5.9204  0.1182    -6.3235 -5.9046
     11  -5.9213  0.1103    -6.3220 -5.9057
     12  -5.9218  0.1054    -6.3207 -5.9066
     13  -5.9219  0.1027    -6.3196 -5.9069
     14  -5.9220  0.1006    -6.3186 -5.9072
     15  -5.9220  0.0993    -6.3177 -5.9074
     16  -5.9220  0.0982    -6.3170 -5.9076
     17  -5.9219  0.0975    -6.3164 -5.9077
     18  -5.9219  0.0967    -6.3157 -5.9078
     19  -5.9218  0.0961    -6.3151 -5.9079
     20  -5.9218  0.0954    -6.3145 -5.9080
     21  -5.9218  0.0947    -6.3139 -5.9082
     22  -5.9218  0.0942    -6.3134 -5.9082
     23  -5.9217  0.0937    -6.3129 -5.9083
     24  -5.9218  0.0930    -6.3123 -5.9085
     25  -5.9218  0.0924    -6.3118 -5.9086
     26  -5.9218  0.0919    -6.3114 -5.9087
     27  -5.9218  0.0914    -6.3109 -5.9088
     28  -5.9217  0.0912    -6.3106 -5.9088
     29  -5.9217  0.0909    -6.3102 -5.9089
     30  -5.9217  0.0905    -6.3098 -5.9089
     31  -5.9216  0.0903    -6.3094 -5.9089
     32  -5.9216  0.0900    -6.3091 -5.9090
     33  -5.9215  0.0899    -6.3089 -5.9090
     34  -5.9215  0.0896    -6.3086 -5.9090
     35  -5.9214  0.0894    -6.3082 -5.9090
     36  -5.9214  0.0892    -6.3080 -5.9090
     37  -5.9214  0.0889    -6.3076 -5.9091
     38  -5.9213  0.0888    -6.3074 -5.9091
     39  -5.9213  0.0886    -6.3071 -5.9091
     40  -5.9213  0.0885    -6.3070 -5.9091
     41  -5.9212  0.0883    -6.3067 -5.9091

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1020  0.0586     0.0071  0.1899
      2   0.1005  0.0592     0.0057  0.1897
      3   0.1006  0.0591     0.0056  0.1896
      4   0.1030  0.0586     0.0066  0.1901
      5   0.1000  0.0592     0.0055  0.1895
      6   0.1120  0.0552     0.0156  0.1912
      7   0.1140  0.0539     0.0208  0.1914
      8   0.1157  0.0528     0.0245  0.1915
      9   0.1166  0.0522     0.0266  0.1916
     10   0.1173  0.0517     0.0284  0.1916
     11   0.1182  0.0511     0.0301  0.1917
     12   0.1190  0.0507     0.0316  0.1918
     13   0.1194  0.0504     0.0325  0.1918
     14   0.1198  0.0501     0.0334  0.1919
     15   0.1201  0.0499     0.0341  0.1919
     16   0.1204  0.0498     0.0348  0.1919
     17   0.1205  0.0497     0.0351  0.1919
     18   0.1207  0.0495     0.0356  0.1920
     19   0.1209  0.0494     0.0359  0.1920
     20   0.1212  0.0492     0.0365  0.1920
     21   0.1214  0.0491     0.0369  0.1920
     22   0.1216  0.0490     0.0372  0.1920
     23   0.1218  0.0489     0.0377  0.1921
     24   0.1221  0.0487     0.0382  0.1921
     25   0.1224  0.0485     0.0388  0.1921
     26   0.1226  0.0484     0.0392  0.1921
     27   0.1228  0.0483     0.0397  0.1922
     28   0.1229  0.0482     0.0398  0.1922
     29   0.1230  0.0481     0.0402  0.1922
     30   0.1232  0.0480     0.0405  0.1922
     31   0.1233  0.0480     0.0408  0.1922
     32   0.1234  0.0479     0.0410  0.1922
     33   0.1235  0.0479     0.0412  0.1922
     34   0.1236  0.0478     0.0414  0.1922
     35   0.1237  0.0477     0.0417  0.1922
     36   0.1238  0.0476     0.0419  0.1922
     37   0.1239  0.0476     0.0421  0.1923
     38   0.1239  0.0475     0.0422  0.1923
     39   0.1241  0.0475     0.0424  0.1923
     40   0.1241  0.0474     0.0425  0.1923
     41   0.1242  0.0474     0.0426  0.1923

