Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3899  1.7208    -9.1921 -3.8560
      1  -7.7680  0.9867    -5.1393 -6.5161
      2  -8.4238  0.6922    -2.8760 -7.6924
      3  -7.9905  0.6024    -8.9299 -7.5532
      4  -8.2012  0.5705    -9.1140 -7.8619
      5  -8.2339  0.4616    -9.0942 -7.9264
      6  -8.2747  0.4005    -9.1014 -8.0870
      7  -8.2821  0.3471    -9.0840 -8.1084
      8  -8.2848  0.3148    -9.0678 -8.1114
      9  -8.2868  0.2939    -9.0505 -8.1157
     10  -8.2862  0.2815    -9.0349 -8.1176
     11  -8.2899  0.2720    -9.0232 -8.1222
     12  -8.2891  0.2658    -9.0086 -8.1238
     13  -8.2882  0.2613    -8.9948 -8.1249
     14  -8.2869  0.2588    -8.9851 -8.1251
     15  -8.2860  0.2557    -8.9729 -8.1259
     16  -8.2976  0.2548    -8.9850 -8.1300
     17  -8.2985  0.2526    -8.9768 -8.1309
     18  -8.2975  0.2507    -8.9669 -8.1311
     19  -8.2966  0.2497    -8.9606 -8.1310
     20  -8.2957  0.2480    -8.9516 -8.1312
     21  -8.3054  0.2486    -8.9645 -8.1332
     22  -8.3047  0.2478    -8.9596 -8.1332
     23  -8.3139  0.2483    -8.9716 -8.1350
     24  -8.3146  0.2471    -8.9664 -8.1353
     25  -8.3139  0.2463    -8.9610 -8.1353
     26  -8.3228  0.2466    -8.9726 -8.1371
     27  -8.3236  0.2455    -8.9683 -8.1374
     28  -8.3231  0.2450    -8.9651 -8.1374
     29  -8.3227  0.2445    -8.9620 -8.1373
     30  -8.3222  0.2436    -8.9567 -8.1373
     31  -8.4356  0.2373    -9.1105 -8.2008
     32  -8.3628  0.1655    -8.8193 -8.1797
     33  -8.3626  0.1652    -8.8182 -8.1797
     34  -8.3625  0.1643    -8.8160 -8.1800
     35  -8.3623  0.1640    -8.8150 -8.1800
     36  -8.3622  0.1638    -8.8144 -8.1800
     37  -8.3621  0.1636    -8.8137 -8.1800
     38  -8.3620  0.1628    -8.8118 -8.1804
     39  -8.3618  0.1623    -8.8104 -8.1804
     40  -8.3625  0.1609    -8.8084 -8.1821
     41  -8.3633  0.1595    -8.8066 -8.1837

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0589     0.0061  0.1897
      1   0.1015  0.0588     0.0064  0.1898
      2   0.1030  0.0581     0.0082  0.1899
      3   0.0981  0.0591     0.0057  0.1890
      4   0.0977  0.0588     0.0066  0.1889
      5   0.1040  0.0568     0.0122  0.1899
      6   0.1108  0.0558     0.0169  0.1913
      7   0.1138  0.0542     0.0217  0.1916
      8   0.1161  0.0530     0.0255  0.1918
      9   0.1193  0.0517     0.0294  0.1922
     10   0.1213  0.0507     0.0324  0.1924
     11   0.1244  0.0497     0.0358  0.1929
     12   0.1264  0.0488     0.0385  0.1931
     13   0.1281  0.0480     0.0411  0.1933
     14   0.1288  0.0476     0.0425  0.1933
     15   0.1302  0.0469     0.0445  0.1935
     16   0.1324  0.0464     0.0465  0.1939
     17   0.1341  0.0457     0.0487  0.1941
     18   0.1351  0.0452     0.0503  0.1942
     19   0.1354  0.0450     0.0511  0.1942
     20   0.1363  0.0445     0.0525  0.1943
     21   0.1378  0.0441     0.0541  0.1946
     22   0.1381  0.0439     0.0548  0.1946
     23   0.1393  0.0436     0.0561  0.1948
     24   0.1404  0.0431     0.0575  0.1949
     25   0.1407  0.0429     0.0582  0.1949
     26   0.1417  0.0426     0.0594  0.1951
     27   0.1426  0.0422     0.0608  0.1952
     28   0.1427  0.0421     0.0612  0.1952
     29   0.1429  0.0420     0.0616  0.1952
     30   0.1433  0.0417     0.0625  0.1953
     31   0.1343  0.0429     0.0564  0.1933
     32   0.1434  0.0392     0.0689  0.1945
     33   0.1435  0.0391     0.0692  0.1945
     34   0.1439  0.0389     0.0699  0.1946
     35   0.1440  0.0388     0.0702  0.1946
     36   0.1440  0.0388     0.0704  0.1946
     37   0.1441  0.0387     0.0705  0.1946
     38   0.1444  0.0385     0.0712  0.1946
     39   0.1446  0.0384     0.0716  0.1946
     40   0.1453  0.0381     0.0727  0.1947
     41   0.1459  0.0378     0.0737  0.1948

