Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1145  1.8769    -9.1644 -3.3195
      1  -4.6313  1.0753    -6.3475 -3.1534
      2  -3.8034  0.6918    -4.7673 -2.9665
      3  -4.2705  0.5002    -4.9232 -3.8956
      4  -4.4276  0.4237    -5.0035 -4.2302
      5  -4.2669  0.3587    -4.7138 -4.0878
      6  -4.2481  0.2688    -4.6710 -4.0956
      7  -4.2485  0.2100    -4.6634 -4.1293
      8  -4.2418  0.1693    -4.6405 -4.1321
      9  -4.2442  0.1429    -4.6387 -4.1616
     10  -4.2471  0.1256    -4.6382 -4.2034
     11  -4.2484  0.1159    -4.6375 -4.2311
     12  -4.2488  0.1108    -4.6368 -4.2372
     13  -4.2497  0.1069    -4.6363 -4.2384
     14  -4.2502  0.1047    -4.6359 -4.2391
     15  -4.2464  0.0975    -4.6109 -4.2389
     16  -4.2450  0.0949    -4.5999 -4.2388
     17  -4.2436  0.0925    -4.5862 -4.2388
     18  -4.2441  0.0916    -4.5864 -4.2393
     19  -4.2429  0.0899    -4.5738 -4.2393
     20  -4.2414  0.0878    -4.5546 -4.2392
     21  -4.2409  0.0870    -4.5473 -4.2392
     22  -4.2404  0.0863    -4.5404 -4.2391
     23  -4.2401  0.0860    -4.5362 -4.2391
     24  -4.3789  0.1491    -4.7638 -4.2557
     25  -4.4452  0.1226    -4.7715 -4.2898
     26  -4.4469  0.1209    -4.7716 -4.2918
     27  -4.4450  0.1217    -4.7713 -4.2903
     28  -4.4460  0.1208    -4.7714 -4.2915
     29  -4.4475  0.1196    -4.7715 -4.2931
     30  -4.4445  0.1212    -4.7712 -4.2906
     31  -4.4459  0.1201    -4.7713 -4.2920
     32  -4.4472  0.1191    -4.7714 -4.2934
     33  -4.4391  0.1237    -4.7706 -4.2870
     34  -4.4398  0.1232    -4.7707 -4.2876
     35  -4.4407  0.1226    -4.7707 -4.2884
     36  -4.4414  0.1221    -4.7708 -4.2890
     37  -4.4424  0.1214    -4.7709 -4.2900
     38  -4.4435  0.1207    -4.7710 -4.2909
     39  -4.4452  0.1195    -4.7711 -4.2924
     40  -4.4469  0.1184    -4.7713 -4.2939
     41  -4.4484  0.1174    -4.7714 -4.2954

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1020  0.0584     0.0078  0.1898
      3   0.1017  0.0586     0.0070  0.1898
      4   0.1041  0.0580     0.0086  0.1902
      5   0.1059  0.0568     0.0111  0.1902
      6   0.1085  0.0553     0.0164  0.1905
      7   0.1104  0.0542     0.0203  0.1907
      8   0.1119  0.0533     0.0232  0.1908
      9   0.1133  0.0526     0.0258  0.1910
     10   0.1148  0.0518     0.0284  0.1911
     11   0.1157  0.0513     0.0299  0.1912
     12   0.1162  0.0510     0.0308  0.1913
     13   0.1169  0.0506     0.0320  0.1914
     14   0.1173  0.0504     0.0328  0.1914
     15   0.1187  0.0497     0.0352  0.1916
     16   0.1192  0.0493     0.0363  0.1916
     17   0.1199  0.0490     0.0374  0.1917
     18   0.1202  0.0488     0.0380  0.1917
     19   0.1208  0.0485     0.0390  0.1918
     20   0.1214  0.0481     0.0402  0.1918
     21   0.1217  0.0480     0.0408  0.1919
     22   0.1220  0.0478     0.0414  0.1919
     23   0.1222  0.0477     0.0417  0.1919
     24   0.0465  0.0200     0.0173  0.0811
     25   0.0506  0.0217     0.0186  0.0880
     26   0.0509  0.0216     0.0191  0.0881
     27   0.0518  0.0217     0.0201  0.0890
     28   0.0519  0.0216     0.0205  0.0891
     29   0.0522  0.0216     0.0209  0.0892
     30   0.0532  0.0218     0.0213  0.0906
     31   0.0534  0.0217     0.0216  0.0907
     32   0.0536  0.0217     0.0218  0.0908
     33   0.0546  0.0222     0.0222  0.0931
     34   0.0547  0.0222     0.0223  0.0931
     35   0.0549  0.0221     0.0225  0.0932
     36   0.0550  0.0221     0.0226  0.0933
     37   0.0552  0.0221     0.0228  0.0934
     38   0.0553  0.0220     0.0230  0.0935
     39   0.0556  0.0220     0.0233  0.0937
     40   0.0558  0.0219     0.0235  0.0938
     41   0.0560  0.0219     0.0238  0.0940

