trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  674 380.00  0.00 800.00 10.80  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  1
  5  766 430.00  0.00 800.00 17.20  1
  6  732 410.00  0.00 800.00 26.00  0
  7  677 380.00  0.00 800.00 21.50  0
  8  766 430.00  0.00 800.00 17.20  0
  9  784 440.00  0.00 800.00 17.20  0
 10  729 410.00  0.00 800.00 12.90  1
 11  784 450.00  0.00 800.00 21.50  0
 12  784 420.00  0.00 800.00 12.90  1
 13  695 390.00  0.00 800.00 21.50  0
 14  695 390.00  0.00 800.00 26.00  0
 15  747 420.00  0.00 800.00 12.90  0
 16  622 350.00  0.00 800.00 17.20  0
 17  640 360.00  0.00 800.00 17.20  1
 18  622 370.00  0.00 800.00 21.50  0
 19  729 410.00  0.00 800.00 12.90  1
 20  729 390.00  0.00 800.00 17.20  0
 21  640 360.00  0.00 800.00 17.20  0
 22  765 430.00  0.00 800.00 12.90  1
 23  640 340.00  0.00 800.00 12.90  0
 24 1420 790.00  0.00 800.00 260.00  0
 25  476 270.00  0.00 800.00 10.80  1
 26  495 280.00  0.00 800.00 12.90  1
 27  513 290.00  0.00 800.00 12.90  0
 28 1420 790.00  0.00 800.00 260.00  0
 29  422 240.00  0.00 800.00 10.80  1
 30  423 240.00  0.00 800.00 12.90  1
 31  441 250.00  0.00 800.00 12.90  0
 32 1036 580.00  0.00 800.00 17.20  0
 33  368 210.00  0.00 800.00 10.80  0
 34 1421 790.00  0.00 800.00 520.00  0
 35 1421 790.00  0.00 800.00 260.00  0
 36 1421 790.00  0.00 800.00 260.00  0
 37 1035 580.00  0.00 800.00 12.90  0
 38 1053 590.00  0.00 800.00 12.90  0
 39  297 170.00  0.00 800.00 12.90  0
 40 1421 790.00  0.00 800.00 520.00  0
 41  999 560.00  0.00 800.00 12.90  0
