Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8184  2.0404    -9.1341 -2.7684
      1  -4.2056  1.1555    -6.0629 -2.5976
      2  -3.2525  0.7128    -4.2196 -2.4511
      3  -2.8276  0.5587    -3.4288 -2.3829
      4  -3.0428  0.4748    -3.5694 -2.8026
      5  -3.1953  0.4535    -3.6698 -3.0031
      6  -3.1384  0.3303    -3.4054 -2.9915
      7  -3.0533  0.6645    -3.5286 -2.7771
      8  -2.9543  0.6229    -3.3807 -2.6987
      9  -2.8947  0.4961    -3.2580 -2.6897
     10  -2.8896  0.3799    -3.2315 -2.8558
     11  -2.8706  0.2786    -3.1471 -2.8565
     12  -2.8724  0.2133    -3.1452 -2.8640
     13  -2.8593  0.1606    -3.1225 -2.8639
     14  -2.8553  0.1183    -3.1206 -2.8642
     15  -2.8315  0.2934    -3.1204 -2.6546
     16  -2.7608  0.5097    -3.1181 -2.5287
     17  -2.8057  0.4628    -3.1215 -2.5968
     18  -2.7724  0.4072    -3.1161 -2.5899
     19  -2.8064  0.3479    -3.1182 -2.6173
     20  -2.7644  0.3623    -3.1139 -2.5963
     21  -2.6911  0.4242    -3.1001 -2.5701
     22  -2.7519  0.4437    -3.1132 -2.5894
     23  -2.7590  0.8376    -3.2003 -2.4151
     24  -2.6833  0.6177    -3.1032 -2.4135
     25  -2.6558  0.4753    -3.0901 -2.4359
     26  -2.6465  0.3741    -3.0852 -2.4762
     27  -2.6633  0.7242    -3.1081 -2.3619
     28  -2.6081  0.5354    -3.0709 -2.3611
     29  -2.5909  0.4196    -3.0564 -2.3675
     30  -2.5863  0.3366    -3.0507 -2.3773
     31  -2.5815  0.6145    -3.0697 -2.3397
     32  -2.5412  0.4717    -3.0225 -2.3388
     33  -2.6307  0.9145    -3.3902 -2.3286
     34  -2.5418  0.6784    -3.0532 -2.3279
     35  -2.4942  0.5038    -2.9952 -2.3275
     36  -2.4695  0.3810    -2.9648 -2.3273
     37  -2.4505  0.3119    -2.9136 -2.3265
     38  -2.4370  0.2593    -2.8599 -2.3258
     39  -2.4234  0.3854    -2.8458 -2.3225
     40  -2.4095  0.2948    -2.8417 -2.3224
     41  -2.3968  0.2460    -2.8331 -2.3218

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0074  0.1899
      1   0.1029  0.0583     0.0080  0.1900
      2   0.1037  0.0581     0.0087  0.1901
      3   0.1058  0.0574     0.0107  0.1905
      4   0.1045  0.0575     0.0104  0.1901
      5   0.1037  0.0581     0.0093  0.1902
      6   0.1136  0.0550     0.0171  0.1915
      7   0.0568  0.0395     0.0024  0.1308
      8   0.0593  0.0407     0.0034  0.1363
      9   0.0655  0.0416     0.0072  0.1430
     10   0.0711  0.0410     0.0113  0.1469
     11   0.0732  0.0404     0.0147  0.1481
     12   0.0776  0.0399     0.0190  0.1513
     13   0.0823  0.0398     0.0227  0.1552
     14   0.0838  0.0393     0.0251  0.1560
     15   0.0476  0.0244     0.0101  0.0889
     16   0.0294  0.0156     0.0037  0.0545
     17   0.0320  0.0163     0.0051  0.0585
     18   0.0326  0.0163     0.0064  0.0593
     19   0.0355  0.0168     0.0079  0.0623
     20   0.0329  0.0156     0.0074  0.0581
     21   0.0279  0.0132     0.0050  0.0481
     22   0.0281  0.0132     0.0049  0.0483
     23   0.0180  0.0097     0.0001  0.0323
     24   0.0185  0.0094     0.0010  0.0324
     25   0.0194  0.0092     0.0019  0.0329
     26   0.0204  0.0091     0.0028  0.0335
     27   0.0137  0.0068     0.0004  0.0229
     28   0.0140  0.0066     0.0008  0.0230
     29   0.0146  0.0065     0.0011  0.0236
     30   0.0153  0.0065     0.0015  0.0243
     31   0.0110  0.0049     0.0005  0.0171
     32   0.0114  0.0048     0.0007  0.0175
     33   0.0082  0.0036     0.0001  0.0125
     34   0.0084  0.0034     0.0003  0.0126
     35   0.0085  0.0033     0.0004  0.0126
     36   0.0086  0.0032     0.0005  0.0126
     37   0.0089  0.0033     0.0005  0.0128
     38   0.0091  0.0034     0.0006  0.0130
     39   0.0077  0.0023     0.0004  0.0108
     40   0.0077  0.0023     0.0005  0.0108
     41   0.0079  0.0024     0.0005  0.0112

