Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0482  1.9103    -9.1573 -3.2015
      1  -4.4373  1.0335    -6.0862 -3.0147
      2  -3.6177  0.6602    -4.5044 -2.9127
      3  -4.0144  0.4977    -4.6647 -3.6893
      4  -4.3123  0.4972    -4.9435 -4.0455
      5  -4.2364  0.3631    -4.5167 -4.0375
      6  -4.2199  0.2735    -4.5090 -4.0444
      7  -4.2436  0.1980    -4.5089 -4.2413
      8  -4.2416  0.1521    -4.5083 -4.2424
      9  -4.2324  0.1117    -4.5017 -4.2424
     10  -4.2384  0.0796    -4.5017 -4.2486
     11  -4.2372  0.0606    -4.5012 -4.2487
     12  -4.2366  0.0481    -4.5008 -4.2487
     13  -4.2354  0.0370    -4.4996 -4.2488
     14  -4.2355  0.0314    -4.4996 -4.2489
     15  -4.2354  0.0282    -4.4996 -4.2490
     16  -4.2366  0.0187    -4.4996 -4.2501
     17  -4.2409  0.0483    -4.5039 -4.2500
     18  -4.2375  0.0326    -4.5007 -4.2499
     19  -4.2373  0.0284    -4.5005 -4.2499
     20  -4.2376  0.0249    -4.5005 -4.2501
     21  -4.2376  0.0232    -4.5005 -4.2502
     22  -4.2375  0.0219    -4.5004 -4.2502
     23  -4.2376  0.0208    -4.5004 -4.2503
     24  -4.2374  0.0192    -4.5002 -4.2503
     25  -4.2375  0.0183    -4.5002 -4.2504
     26  -4.2373  0.0170    -4.5000 -4.2504
     27  -4.2422  0.0404    -4.5048 -4.2506
     28  -4.2422  0.0400    -4.5047 -4.2507
     29  -4.2388  0.0258    -4.5014 -4.2505
     30  -4.2517  0.0637    -4.5379 -4.2511
     31  -4.2497  0.0596    -4.5124 -4.2510
     32  -4.2489  0.0576    -4.5115 -4.2510
     33  -4.2388  0.0577    -4.5058 -4.2462
     34  -4.2365  0.0517    -4.5035 -4.2461
     35  -4.2383  0.0471    -4.5037 -4.2477
     36  -4.2378  0.0451    -4.5031 -4.2478
     37  -4.2361  0.0400    -4.5016 -4.2476
     38  -4.2374  0.0359    -4.5017 -4.2488
     39  -4.2380  0.0339    -4.5018 -4.2493
     40  -4.2371  0.0300    -4.5009 -4.2493
     41  -4.2372  0.0295    -4.5009 -4.2493

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0584     0.0077  0.1899
      1   0.1028  0.0584     0.0078  0.1900
      2   0.1034  0.0582     0.0084  0.1901
      3   0.1031  0.0581     0.0082  0.1900
      4   0.0976  0.0597     0.0046  0.1891
      5   0.1095  0.0570     0.0113  0.1911
      6   0.1117  0.0556     0.0161  0.1913
      7   0.1202  0.0524     0.0247  0.1923
      8   0.1210  0.0517     0.0273  0.1924
      9   0.1261  0.0493     0.0350  0.1929
     10   0.1311  0.0467     0.0438  0.1935
     11   0.1315  0.0463     0.0453  0.1935
     12   0.1319  0.0459     0.0466  0.1935
     13   0.1345  0.0445     0.0517  0.1938
     14   0.1347  0.0443     0.0521  0.1938
     15   0.1348  0.0442     0.0525  0.1938
     16   0.1382  0.0426     0.0583  0.1942
     17   0.0974  0.0418     0.0323  0.1717
     18   0.1011  0.0411     0.0363  0.1736
     19   0.1013  0.0410     0.0368  0.1737
     20   0.1017  0.0408     0.0377  0.1738
     21   0.1018  0.0407     0.0380  0.1739
     22   0.1019  0.0406     0.0384  0.1739
     23   0.1021  0.0405     0.0388  0.1739
     24   0.1023  0.0404     0.0394  0.1740
     25   0.1026  0.0402     0.0401  0.1741
     26   0.1029  0.0401     0.0407  0.1742
     27   0.0750  0.0307     0.0295  0.1294
     28   0.0753  0.0306     0.0300  0.1296
     29   0.0775  0.0305     0.0319  0.1313
     30   0.0571  0.0215     0.0238  0.0935
     31   0.0576  0.0214     0.0245  0.0938
     32   0.0579  0.0213     0.0249  0.0940
     33   0.0349  0.0117     0.0147  0.0531
     34   0.0356  0.0117     0.0152  0.0538
     35   0.0363  0.0117     0.0157  0.0543
     36   0.0366  0.0116     0.0160  0.0544
     37   0.0374  0.0117     0.0165  0.0550
     38   0.0381  0.0117     0.0172  0.0558
     39   0.0384  0.0117     0.0177  0.0562
     40   0.0390  0.0117     0.0184  0.0570
     41   0.0391  0.0116     0.0186  0.0570

