Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3114  1.7615    -9.1839 -3.7090
      1  -4.8351  0.9651    -6.3692 -3.5345
      2  -5.6230  0.5971    -6.4439 -5.0643
      3  -5.1926  0.4774    -5.7841 -4.8263
      4  -5.0281  0.4544    -5.5219 -4.6423
      5  -5.0893  0.3250    -5.5195 -5.0475
      6  -5.0616  0.2450    -5.3368 -5.0636
      7  -5.0657  0.1772    -5.3360 -5.0693
      8  -5.0669  0.1350    -5.3355 -5.0713
      9  -5.0631  0.1030    -5.3330 -5.0715
     10  -5.0646  0.0824    -5.3329 -5.0731
     11  -5.0649  0.0708    -5.3328 -5.0737
     12  -5.0624  0.0579    -5.3305 -5.0737
     13  -5.0133  0.1338    -5.3272 -4.8562
     14  -4.8570  0.2936    -5.3079 -4.7584
     15  -4.8176  0.2481    -5.2601 -4.7250
     16  -4.7966  0.2018    -5.1847 -4.7183
     17  -4.8126  0.1751    -5.2166 -4.7956
     18  -4.8188  0.1475    -5.2258 -4.8004
     19  -4.8217  0.1273    -5.2302 -4.8026
     20  -4.8189  0.1100    -5.2202 -4.8027
     21  -4.8891  0.1692    -5.3079 -4.8079
     22  -4.9630  0.1781    -5.3246 -4.8221
     23  -5.0115  0.1569    -5.3295 -4.8510
     24  -5.0377  0.1292    -5.3311 -4.9014
     25  -5.0509  0.1047    -5.3316 -4.9794
     26  -5.0478  0.0926    -5.3297 -4.9716
     27  -5.0456  0.0857    -5.3286 -4.9646
     28  -5.0467  0.0802    -5.3285 -4.9750
     29  -5.0491  0.0740    -5.3286 -5.0008
     30  -5.0581  0.0553    -5.3290 -5.0707
     31  -5.0570  0.0538    -5.3284 -5.0702
     32  -5.0562  0.0535    -5.3281 -5.0697
     33  -5.0569  0.0512    -5.3281 -5.0705
     34  -5.0564  0.0513    -5.3279 -5.0701
     35  -5.0575  0.0483    -5.3280 -5.0713
     36  -5.0582  0.0462    -5.3280 -5.0720
     37  -5.0352  0.0875    -5.3267 -4.9134
     38  -5.0334  0.0893    -5.3265 -4.9070
     39  -5.0316  0.0911    -5.3263 -4.9012
     40  -5.0339  0.0884    -5.3265 -4.9093
     41  -5.0367  0.0849    -5.3266 -4.9207

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0589     0.0064  0.1898
      1   0.1017  0.0590     0.0063  0.1899
      2   0.1005  0.0592     0.0054  0.1896
      3   0.0993  0.0597     0.0042  0.1895
      4   0.0982  0.0596     0.0043  0.1892
      5   0.1104  0.0566     0.0110  0.1911
      6   0.1182  0.0537     0.0194  0.1921
      7   0.1203  0.0520     0.0260  0.1923
      8   0.1216  0.0510     0.0297  0.1924
      9   0.1232  0.0499     0.0338  0.1925
     10   0.1242  0.0491     0.0364  0.1926
     11   0.1246  0.0488     0.0375  0.1926
     12   0.1262  0.0478     0.0409  0.1927
     13   0.0798  0.0407     0.0221  0.1569
     14   0.0357  0.0187     0.0070  0.0670
     15   0.0383  0.0194     0.0080  0.0708
     16   0.0407  0.0197     0.0095  0.0736
     17   0.0430  0.0202     0.0112  0.0765
     18   0.0451  0.0203     0.0137  0.0792
     19   0.0468  0.0203     0.0150  0.0808
     20   0.0473  0.0202     0.0157  0.0811
     21   0.0364  0.0150     0.0114  0.0604
     22   0.0340  0.0139     0.0103  0.0556
     23   0.0348  0.0142     0.0107  0.0574
     24   0.0363  0.0146     0.0119  0.0597
     25   0.0378  0.0147     0.0136  0.0612
     26   0.0389  0.0147     0.0146  0.0620
     27   0.0398  0.0146     0.0154  0.0629
     28   0.0401  0.0145     0.0157  0.0631
     29   0.0406  0.0144     0.0163  0.0635
     30   0.0420  0.0146     0.0172  0.0654
     31   0.0429  0.0146     0.0183  0.0664
     32   0.0438  0.0146     0.0194  0.0672
     33   0.0440  0.0146     0.0200  0.0673
     34   0.0447  0.0145     0.0209  0.0679
     35   0.0450  0.0145     0.0212  0.0680
     36   0.0452  0.0144     0.0214  0.0681
     37   0.0388  0.0118     0.0176  0.0569
     38   0.0394  0.0118     0.0183  0.0576
     39   0.0399  0.0118     0.0191  0.0582
     40   0.0402  0.0118     0.0196  0.0584
     41   0.0405  0.0117     0.0203  0.0586

