Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6785  2.0972    -9.1168 -2.6079
      1  -5.6278  2.1118    -9.1095 -2.5784
      2  -5.5581  2.1297    -9.0991 -2.5475
      3  -5.4783  2.1473    -9.0863 -2.5196
      4  -5.4043  2.1608    -9.0738 -2.4989
      5  -4.3673  1.8347    -8.4210 -2.4227
      6  -4.1610  1.7033    -8.0130 -2.4119
      7  -3.5567  1.4345    -7.0426 -2.3762
      8  -3.3925  1.2258    -5.9386 -2.3721
      9  -3.0437  1.0335    -4.9308 -2.3521
     10  -2.8401  0.8721    -4.1445 -2.3421
     11  -2.7119  0.7270    -3.6826 -2.3365
     12  -2.6258  0.5992    -3.4512 -2.3329
     13  -2.5554  0.5039    -3.2917 -2.3294
     14  -2.7348  0.7256    -3.6235 -2.3418
     15  -2.6893  0.5766    -3.5386 -2.3412
     16  -2.7955  0.6147    -3.6629 -2.3563
     17  -2.7094  0.5472    -3.5083 -2.3472
     18  -2.6567  0.4680    -3.3844 -2.3431
     19  -2.6909  0.4356    -3.4031 -2.3508
     20  -2.7304  0.4101    -3.4512 -2.3620
     21  -2.7765  0.3904    -3.5058 -2.3798
     22  -2.8233  0.3725    -3.5501 -2.4068
     23  -2.8884  0.3625    -3.6045 -2.4610
     24  -2.9404  0.3466    -3.6361 -2.5467
     25  -2.9042  0.3174    -3.5661 -2.5253
     26  -2.9352  0.3012    -3.5835 -2.5923
     27  -2.8977  0.2800    -3.4879 -2.5824
     28  -2.9262  0.2662    -3.5089 -2.6134
     29  -2.9542  0.2535    -3.5290 -2.6502
     30  -2.9820  0.2421    -3.5489 -2.6995
     31  -2.9609  0.2271    -3.4681 -2.6901
     32  -2.9715  0.2195    -3.4718 -2.7212
     33  -2.9901  0.2113    -3.4872 -2.7839
     34  -2.9684  0.1994    -3.4039 -2.7638
     35  -3.0159  0.1940    -3.4694 -2.8626
     36  -3.0613  0.1874    -3.5387 -2.8816
     37  -3.0483  0.1785    -3.4795 -2.8794
     38  -3.0744  0.1692    -3.5123 -2.8949
     39  -3.0342  0.1687    -3.4050 -2.8797
     40  -3.0619  0.1600    -3.4239 -2.8937
     41  -3.0031  0.1714    -3.3992 -2.8716

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0013  0.0029     0.0000  0.0052
      1   0.0021  0.0036     0.0000  0.0063
      2   0.0031  0.0041     0.0000  0.0068
      3   0.0044  0.0043     0.0000  0.0082
      4   0.0055  0.0041     0.0000  0.0096
      5   0.0058  0.0043     0.0000  0.0107
      6   0.0067  0.0039     0.0000  0.0113
      7   0.0072  0.0041     0.0000  0.0122
      8   0.0077  0.0038     0.0001  0.0124
      9   0.0081  0.0041     0.0001  0.0131
     10   0.0087  0.0043     0.0002  0.0136
     11   0.0092  0.0045     0.0003  0.0145
     12   0.0097  0.0047     0.0004  0.0159
     13   0.0102  0.0050     0.0005  0.0172
     14   0.0082  0.0034     0.0003  0.0126
     15   0.0083  0.0033     0.0004  0.0126
     16   0.0082  0.0033     0.0004  0.0126
     17   0.0084  0.0034     0.0004  0.0127
     18   0.0086  0.0035     0.0005  0.0130
     19   0.0090  0.0038     0.0005  0.0134
     20   0.0094  0.0040     0.0005  0.0137
     21   0.0098  0.0043     0.0006  0.0148
     22   0.0103  0.0046     0.0006  0.0163
     23   0.0107  0.0048     0.0007  0.0175
     24   0.0113  0.0051     0.0008  0.0184
     25   0.0118  0.0052     0.0008  0.0189
     26   0.0123  0.0054     0.0009  0.0194
     27   0.0129  0.0055     0.0011  0.0199
     28   0.0135  0.0056     0.0012  0.0202
     29   0.0141  0.0056     0.0014  0.0206
     30   0.0146  0.0057     0.0016  0.0212
     31   0.0152  0.0057     0.0019  0.0221
     32   0.0156  0.0057     0.0022  0.0227
     33   0.0161  0.0057     0.0027  0.0235
     34   0.0166  0.0057     0.0033  0.0242
     35   0.0167  0.0058     0.0034  0.0246
     36   0.0169  0.0059     0.0034  0.0250
     37   0.0174  0.0059     0.0043  0.0254
     38   0.0179  0.0061     0.0050  0.0260
     39   0.0178  0.0059     0.0051  0.0257
     40   0.0182  0.0060     0.0058  0.0263
     41   0.0166  0.0054     0.0039  0.0235

