Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5680  1.4190    -6.8613 -2.5406
      1  -5.6386  0.8531    -6.9626 -4.5761
      2  -6.1982  0.5992    -7.0794 -5.6387
      3  -5.8906  0.4405    -6.4678 -5.5780
      4  -6.1572  0.4263    -6.6842 -5.9203
      5  -6.1708  0.3384    -6.6665 -5.9573
      6  -6.1772  0.2834    -6.6553 -5.9795
      7  -6.1797  0.2505    -6.6480 -5.9907
      8  -6.1814  0.2292    -6.6424 -6.0014
      9  -6.1817  0.2172    -6.6385 -6.0055
     10  -6.1817  0.2096    -6.6354 -6.0086
     11  -6.1819  0.2030    -6.6321 -6.0139
     12  -6.1817  0.1990    -6.6297 -6.0156
     13  -6.1814  0.1956    -6.6274 -6.0175
     14  -6.1811  0.1927    -6.6253 -6.0191
     15  -6.1809  0.1895    -6.6231 -6.0216
     16  -6.1806  0.1873    -6.6215 -6.0225
     17  -6.1804  0.1845    -6.6195 -6.0245
     18  -6.1802  0.1822    -6.6178 -6.0259
     19  -6.1800  0.1798    -6.6161 -6.0276
     20  -6.1798  0.1779    -6.6148 -6.0284
     21  -6.1795  0.1763    -6.6136 -6.0290
     22  -6.1793  0.1746    -6.6124 -6.0298
     23  -6.1790  0.1731    -6.6113 -6.0303
     24  -6.1789  0.1713    -6.6102 -6.0312
     25  -6.1787  0.1699    -6.6091 -6.0319
     26  -6.1786  0.1681    -6.6080 -6.0331
     27  -6.1784  0.1666    -6.6070 -6.0339
     28  -6.1783  0.1652    -6.6060 -6.0347
     29  -6.1781  0.1641    -6.6053 -6.0350
     30  -6.1780  0.1627    -6.6043 -6.0361
     31  -6.1780  0.1611    -6.6033 -6.0375
     32  -6.1779  0.1600    -6.6025 -6.0381
     33  -6.3735  0.2742    -6.9318 -6.1964
     34  -6.3733  0.2699    -6.9282 -6.1975
     35  -6.3735  0.2655    -6.9248 -6.1987
     36  -6.3731  0.2617    -6.9214 -6.1994
     37  -6.3725  0.2586    -6.9184 -6.1997
     38  -6.3721  0.2552    -6.9153 -6.2002
     39  -6.3717  0.2520    -6.9123 -6.2007
     40  -6.3711  0.2494    -6.9097 -6.2008
     41  -6.3705  0.2467    -6.9071 -6.2011

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0593     0.0050  0.1897
      1   0.1005  0.0594     0.0050  0.1897
      2   0.1010  0.0592     0.0055  0.1898
      3   0.1034  0.0584     0.0076  0.1901
      4   0.0985  0.0591     0.0049  0.1891
      5   0.1014  0.0577     0.0094  0.1895
      6   0.1033  0.0567     0.0127  0.1897
      7   0.1044  0.0561     0.0148  0.1898
      8   0.1056  0.0556     0.0164  0.1899
      9   0.1061  0.0553     0.0174  0.1900
     10   0.1065  0.0551     0.0183  0.1900
     11   0.1072  0.0547     0.0193  0.1901
     12   0.1075  0.0546     0.0199  0.1901
     13   0.1078  0.0544     0.0206  0.1902
     14   0.1081  0.0542     0.0211  0.1902
     15   0.1084  0.0541     0.0216  0.1903
     16   0.1086  0.0539     0.0220  0.1903
     17   0.1090  0.0538     0.0225  0.1903
     18   0.1092  0.0537     0.0229  0.1903
     19   0.1095  0.0535     0.0233  0.1904
     20   0.1096  0.0534     0.0236  0.1904
     21   0.1098  0.0533     0.0238  0.1904
     22   0.1099  0.0533     0.0241  0.1904
     23   0.1101  0.0532     0.0243  0.1904
     24   0.1102  0.0531     0.0246  0.1904
     25   0.1104  0.0530     0.0249  0.1905
     26   0.1106  0.0529     0.0252  0.1905
     27   0.1107  0.0528     0.0255  0.1905
     28   0.1108  0.0528     0.0257  0.1905
     29   0.1109  0.0527     0.0259  0.1905
     30   0.1111  0.0526     0.0262  0.1905
     31   0.1113  0.0525     0.0265  0.1906
     32   0.1114  0.0525     0.0268  0.1906
     33   0.0622  0.0376     0.0143  0.1353
     34   0.0628  0.0376     0.0146  0.1357
     35   0.0634  0.0376     0.0150  0.1362
     36   0.0639  0.0376     0.0153  0.1366
     37   0.0642  0.0375     0.0155  0.1368
     38   0.0646  0.0375     0.0158  0.1371
     39   0.0650  0.0375     0.0161  0.1374
     40   0.0653  0.0374     0.0163  0.1376
     41   0.0656  0.0374     0.0166  0.1378

