Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0879  1.5592    -4.9318 -0.0953
      1  -1.4885  1.5089    -5.4536 -0.7795
      2  -1.2063  1.2570    -3.3341 -0.6797
      3  -1.0588  1.2370    -2.8650 -0.5729
      4  -0.9725  0.9514    -1.3133 -0.7630
      5  -0.9183  0.7258    -1.2741 -0.8084
      6  -0.8814  0.5452    -1.2514 -0.8117
      7  -0.8589  0.4061    -1.2374 -0.8128
      8  -0.8462  0.3048    -1.2288 -0.8131
      9  -0.8396  0.2358    -1.2242 -0.8133
     10  -0.8358  0.1886    -1.2210 -0.8134
     11  -0.8338  0.1587    -1.2192 -0.8134
     12  -1.2542  0.7906    -2.0380 -0.9420
     13  -1.1264  0.5020    -1.5627 -0.9161
     14  -1.0784  0.3747    -1.4757 -0.9020
     15  -1.0506  0.2893    -1.3294 -0.8903
     16  -0.9901  0.3978    -1.3153 -0.8306
     17  -0.9228  0.4030    -1.2997 -0.8176
     18  -0.9164  0.3155    -1.2988 -0.8190
     19  -0.8957  0.2474    -1.2901 -0.8176
     20  -0.8963  0.2038    -1.2908 -0.8184
     21  -0.8886  0.1692    -1.2871 -0.8179
     22  -0.8893  0.1509    -1.2875 -0.8183
     23  -0.8902  0.1402    -1.2879 -0.8185
     24  -0.8837  0.1311    -1.2845 -0.8179
     25  -0.8851  0.1282    -1.2851 -0.8181
     26  -0.8775  0.1230    -1.2810 -0.8173
     27  -0.8796  0.1229    -1.2821 -0.8176
     28  -0.8876  0.1254    -1.2859 -0.8185
     29  -0.8825  0.1231    -1.2834 -0.8179
     30  -0.8845  0.1237    -1.2843 -0.8181
     31  -0.8811  0.1222    -1.2826 -0.8178
     32  -0.8840  0.1233    -1.2840 -0.8181
     33  -0.8869  0.1243    -1.2853 -0.8184
     34  -0.8897  0.1252    -1.2865 -0.8187
     35  -0.8865  0.1241    -1.2851 -0.8184
     36  -0.8910  0.1256    -1.2870 -0.8189
     37  -0.8820  0.1224    -1.2830 -0.8179
     38  -0.8836  0.1230    -1.2837 -0.8181
     39  -0.8753  0.1195    -1.2793 -0.8172
     40  -0.8702  0.1170    -1.2761 -0.8167
     41  -0.8741  0.1189    -1.2786 -0.8171

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0934  0.0630     0.0001  0.1890
      1   0.0923  0.0639     0.0001  0.1891
      2   0.0984  0.0616     0.0001  0.1897
      3   0.0972  0.0615     0.0001  0.1895
      4   0.1073  0.0581     0.0034  0.1908
      5   0.1153  0.0549     0.0154  0.1917
      6   0.1204  0.0523     0.0254  0.1923
      7   0.1233  0.0505     0.0317  0.1926
      8   0.1246  0.0495     0.0353  0.1927
      9   0.1263  0.0485     0.0384  0.1928
     10   0.1269  0.0480     0.0400  0.1929
     11   0.1282  0.0473     0.0422  0.1930
     12   0.0381  0.0227     0.0035  0.0766
     13   0.0426  0.0225     0.0083  0.0810
     14   0.0457  0.0224     0.0120  0.0837
     15   0.0483  0.0224     0.0150  0.0866
     16   0.0415  0.0183     0.0123  0.0717
     17   0.0426  0.0190     0.0128  0.0742
     18   0.0438  0.0190     0.0144  0.0752
     19   0.0455  0.0189     0.0158  0.0767
     20   0.0465  0.0188     0.0168  0.0779
     21   0.0473  0.0187     0.0179  0.0786
     22   0.0479  0.0186     0.0188  0.0791
     23   0.0485  0.0186     0.0196  0.0796
     24   0.0493  0.0185     0.0209  0.0802
     25   0.0498  0.0184     0.0213  0.0807
     26   0.0507  0.0184     0.0220  0.0814
     27   0.0512  0.0184     0.0224  0.0819
     28   0.0521  0.0186     0.0229  0.0829
     29   0.0527  0.0185     0.0236  0.0836
     30   0.0532  0.0186     0.0240  0.0842
     31   0.0537  0.0185     0.0246  0.0845
     32   0.0542  0.0185     0.0251  0.0853
     33   0.0548  0.0186     0.0256  0.0859
     34   0.0553  0.0187     0.0261  0.0865
     35   0.0557  0.0186     0.0269  0.0868
     36   0.0563  0.0187     0.0275  0.0876
     37   0.0572  0.0187     0.0282  0.0884
     38   0.0576  0.0187     0.0285  0.0887
     39   0.0584  0.0186     0.0291  0.0893
     40   0.0590  0.0186     0.0297  0.0897
     41   0.0596  0.0187     0.0300  0.0906

