Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0723    -9.1275 -2.6619
      1  -7.5058  1.1127    -6.0436 -6.0016
      2  -6.5918  0.6841    -7.6296 -5.9113
      3  -6.1335  0.5080    -6.7393 -5.7206
      4  -6.3160  0.3932    -6.8644 -6.1281
      5  -6.1564  0.3471    -6.6050 -5.9855
      6  -6.1365  0.2772    -6.4407 -5.9955
      7  -5.8948  0.5937    -6.4373 -5.1127
      8  -5.7816  0.6040    -6.3887 -4.8515
      9  -5.8927  0.3790    -6.3877 -5.6599
     10  -5.9177  0.2748    -6.3828 -5.7903
     11  -5.9295  0.2126    -6.3802 -5.8960
     12  -5.9343  0.1746    -6.3783 -5.8998
     13  -5.9367  0.1515    -6.3770 -5.9020
     14  -5.9391  0.1368    -6.3763 -5.9044
     15  -5.9401  0.1285    -6.3757 -5.9056
     16  -5.9406  0.1237    -6.3751 -5.9064
     17  -5.9415  0.1201    -6.3749 -5.9074
     18  -5.9422  0.1177    -6.3746 -5.9082
     19  -5.9429  0.1159    -6.3745 -5.9090
     20  -5.9429  0.1149    -6.3742 -5.9092
     21  -5.9434  0.1139    -6.3742 -5.9097
     22  -5.9436  0.1131    -6.3740 -5.9100
     23  -5.9438  0.1125    -6.3738 -5.9102
     24  -5.9437  0.1121    -6.3736 -5.9103
     25  -5.9437  0.1117    -6.3734 -5.9104
     26  -5.9439  0.1113    -6.3734 -5.9106
     27  -5.9439  0.1110    -6.3732 -5.9106
     28  -5.9438  0.1108    -6.3730 -5.9106
     29  -5.9438  0.1106    -6.3728 -5.9107
     30  -5.9438  0.1103    -6.3727 -5.9107
     31  -5.9440  0.1101    -6.3727 -5.9109
     32  -5.9439  0.1099    -6.3726 -5.9109
     33  -5.9439  0.1097    -6.3725 -5.9109
     34  -5.9438  0.1095    -6.3723 -5.9109
     35  -5.9438  0.1094    -6.3722 -5.9110
     36  -5.9438  0.1092    -6.3721 -5.9110
     37  -5.9439  0.1091    -6.3722 -5.9111
     38  -5.9439  0.1090    -6.3721 -5.9111
     39  -5.9439  0.1089    -6.3721 -5.9111
     40  -5.9439  0.1088    -6.3720 -5.9111
     41  -5.9439  0.1087    -6.3719 -5.9111

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1020  0.0586     0.0071  0.1899
      2   0.1005  0.0592     0.0057  0.1897
      3   0.1014  0.0593     0.0054  0.1899
      4   0.1054  0.0581     0.0084  0.1905
      5   0.1069  0.0576     0.0090  0.1907
      6   0.1144  0.0552     0.0157  0.1917
      7   0.0508  0.0383     0.0009  0.1223
      8   0.0500  0.0385     0.0011  0.1225
      9   0.0574  0.0381     0.0042  0.1284
     10   0.0602  0.0374     0.0083  0.1301
     11   0.0625  0.0369     0.0116  0.1316
     12   0.0638  0.0365     0.0141  0.1325
     13   0.0647  0.0363     0.0153  0.1330
     14   0.0658  0.0360     0.0166  0.1338
     15   0.0664  0.0359     0.0175  0.1343
     16   0.0669  0.0358     0.0183  0.1346
     17   0.0676  0.0356     0.0193  0.1351
     18   0.0683  0.0355     0.0204  0.1356
     19   0.0690  0.0354     0.0212  0.1361
     20   0.0693  0.0354     0.0215  0.1363
     21   0.0700  0.0353     0.0221  0.1367
     22   0.0704  0.0352     0.0226  0.1371
     23   0.0709  0.0351     0.0231  0.1373
     24   0.0710  0.0351     0.0233  0.1375
     25   0.0713  0.0350     0.0236  0.1376
     26   0.0718  0.0350     0.0242  0.1379
     27   0.0719  0.0349     0.0244  0.1381
     28   0.0721  0.0349     0.0246  0.1382
     29   0.0722  0.0349     0.0248  0.1383
     30   0.0725  0.0348     0.0252  0.1385
     31   0.0729  0.0348     0.0256  0.1388
     32   0.0730  0.0347     0.0259  0.1389
     33   0.0732  0.0347     0.0262  0.1391
     34   0.0733  0.0347     0.0264  0.1391
     35   0.0735  0.0346     0.0267  0.1393
     36   0.0737  0.0346     0.0270  0.1394
     37   0.0741  0.0346     0.0275  0.1397
     38   0.0742  0.0345     0.0277  0.1399
     39   0.0745  0.0345     0.0279  0.1401
     40   0.0747  0.0345     0.0281  0.1402
     41   0.0749  0.0345     0.0283  0.1404

