Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1743  1.8391    -9.1700 -3.4451
      1  -4.6953  1.0357    -6.3537 -3.2717
      2  -5.4937  0.6344    -6.4294 -4.8149
      3  -5.0776  0.4587    -5.7371 -4.6948
      4  -4.7896  0.4576    -5.3109 -4.4462
      5  -4.5663  0.7570    -5.4140 -3.5767
      6  -4.6317  0.5657    -5.2682 -4.1494
      7  -4.6441  0.4370    -5.1988 -4.3184
      8  -4.8980  0.7237    -6.0277 -4.3094
      9  -4.8201  0.5789    -5.5302 -4.3473
     10  -4.8579  0.4787    -5.4880 -4.5466
     11  -4.7989  0.3959    -5.3025 -4.5414
     12  -4.7536  0.3474    -5.1833 -4.5288
     13  -4.7848  0.2793    -5.1884 -4.6000
     14  -4.7839  0.2203    -5.1719 -4.6208
     15  -4.7660  0.1841    -5.0609 -4.6094
     16  -4.7537  0.1634    -5.0547 -4.5951
     17  -4.7567  0.1368    -5.0544 -4.6087
     18  -4.7584  0.1204    -5.0542 -4.6173
     19  -4.6805  0.1808    -5.0484 -4.5355
     20  -4.6833  0.1652    -5.0482 -4.5391
     21  -4.6863  0.1554    -5.0482 -4.5422
     22  -4.6725  0.1520    -5.0444 -4.5386
     23  -4.6548  0.1509    -5.0406 -4.5345
     24  -4.7207  0.1439    -5.0508 -4.5590
     25  -4.7491  0.1187    -5.0527 -4.5976
     26  -4.6728  0.1697    -5.0467 -4.5368
     27  -4.6096  0.1739    -5.0327 -4.5236
     28  -4.5657  0.1592    -5.0075 -4.5178
     29  -4.5415  0.1395    -4.9723 -4.5154
     30  -4.5266  0.1215    -4.9222 -4.5142
     31  -4.5189  0.1076    -4.8678 -4.5139
     32  -4.5245  0.0976    -4.8798 -4.5185
     33  -4.5236  0.0927    -4.8693 -4.5188
     34  -4.5170  0.0823    -4.7887 -4.5183
     35  -4.5208  0.0766    -4.7929 -4.5214
     36  -4.5237  0.0729    -4.8072 -4.5234
     37  -4.5228  0.0706    -4.7895 -4.5235
     38  -4.5262  0.0698    -4.8206 -4.5253
     39  -4.5115  0.0700    -4.7827 -4.5181
     40  -4.5143  0.0645    -4.7831 -4.5207
     41  -4.5053  0.0677    -4.7790 -4.5153

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0066  0.1898
      1   0.1019  0.0588     0.0068  0.1899
      2   0.1015  0.0589     0.0064  0.1898
      3   0.1013  0.0585     0.0071  0.1897
      4   0.0958  0.0599     0.0042  0.1888
      5   0.0435  0.0389     0.0001  0.1202
      6   0.0500  0.0394     0.0009  0.1264
      7   0.0540  0.0391     0.0035  0.1295
      8   0.0254  0.0207     0.0001  0.0626
      9   0.0286  0.0211     0.0001  0.0664
     10   0.0321  0.0221     0.0014  0.0713
     11   0.0357  0.0230     0.0029  0.0763
     12   0.0388  0.0243     0.0043  0.0818
     13   0.0430  0.0250     0.0071  0.0867
     14   0.0439  0.0247     0.0084  0.0872
     15   0.0472  0.0254     0.0100  0.0913
     16   0.0500  0.0262     0.0115  0.0954
     17   0.0508  0.0259     0.0130  0.0958
     18   0.0513  0.0258     0.0141  0.0960
     19   0.0357  0.0169     0.0093  0.0642
     20   0.0362  0.0168     0.0100  0.0646
     21   0.0367  0.0167     0.0107  0.0649
     22   0.0379  0.0169     0.0118  0.0666
     23   0.0388  0.0171     0.0129  0.0678
     24   0.0334  0.0150     0.0095  0.0585
     25   0.0358  0.0155     0.0106  0.0611
     26   0.0267  0.0109     0.0080  0.0436
     27   0.0247  0.0095     0.0076  0.0390
     28   0.0246  0.0094     0.0077  0.0386
     29   0.0253  0.0095     0.0080  0.0395
     30   0.0262  0.0096     0.0084  0.0404
     31   0.0270  0.0097     0.0088  0.0410
     32   0.0278  0.0097     0.0095  0.0414
     33   0.0280  0.0096     0.0098  0.0416
     34   0.0288  0.0097     0.0104  0.0429
     35   0.0294  0.0096     0.0114  0.0437
     36   0.0301  0.0096     0.0125  0.0444
     37   0.0303  0.0096     0.0131  0.0446
     38   0.0311  0.0096     0.0141  0.0456
     39   0.0263  0.0080     0.0099  0.0378
     40   0.0268  0.0080     0.0106  0.0383
     41   0.0257  0.0077     0.0098  0.0363

