Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7577  2.0719    -9.1276 -2.6628
      1  -4.0166  1.1227    -5.7983 -2.4850
      2  -4.9610  0.6644    -5.8874 -4.2652
      3  -5.3944  0.5256    -6.1082 -5.0618
      4  -5.2005  0.3779    -5.6552 -4.9379
      5  -5.3542  0.3410    -5.7967 -5.1752
      6  -5.3351  0.2460    -5.7036 -5.1854
      7  -5.3414  0.1900    -5.6920 -5.2349
      8  -5.3435  0.1567    -5.6839 -5.2631
      9  -5.3271  0.1153    -5.6084 -5.2533
     10  -5.3291  0.0981    -5.6083 -5.2774
     11  -5.3262  0.0842    -5.6058 -5.2765
     12  -5.3268  0.0782    -5.6058 -5.2846
     13  -5.3255  0.0731    -5.6046 -5.2837
     14  -5.3275  0.0680    -5.6047 -5.3111
     15  -5.3285  0.0651    -5.6047 -5.3283
     16  -5.3288  0.0639    -5.6047 -5.3355
     17  -5.3301  0.0611    -5.6048 -5.3430
     18  -5.3297  0.0602    -5.6045 -5.3429
     19  -5.3304  0.0587    -5.6045 -5.3436
     20  -5.3307  0.0579    -5.6045 -5.3440
     21  -5.3316  0.0559    -5.6045 -5.3449
     22  -5.3317  0.0556    -5.6045 -5.3450
     23  -5.3325  0.0538    -5.6046 -5.3458
     24  -5.3323  0.0535    -5.6044 -5.3458
     25  -5.3663  0.0859    -5.7499 -5.3550
     26  -5.3478  0.0547    -5.6126 -5.3537
     27  -5.3427  0.0416    -5.6077 -5.3533
     28  -5.3427  0.0414    -5.6077 -5.3533
     29  -5.3446  0.0361    -5.6080 -5.3550
     30  -5.3452  0.0345    -5.6081 -5.3554
     31  -5.3451  0.0342    -5.6080 -5.3554
     32  -5.3457  0.0337    -5.6083 -5.3558
     33  -5.3461  0.0341    -5.6085 -5.3559
     34  -5.3432  0.0198    -5.6058 -5.3558
     35  -5.3432  0.0196    -5.6057 -5.3558
     36  -5.3433  0.0194    -5.6058 -5.3558
     37  -5.3433  0.0193    -5.6058 -5.3559
     38  -5.3433  0.0192    -5.6057 -5.3559
     39  -5.3432  0.0189    -5.6057 -5.3559
     40  -5.3432  0.0188    -5.6057 -5.3559
     41  -5.3433  0.0190    -5.6057 -5.3559

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1010  0.0591     0.0057  0.1897
      3   0.1008  0.0594     0.0052  0.1898
      4   0.1054  0.0579     0.0088  0.1905
      5   0.1066  0.0575     0.0093  0.1906
      6   0.1105  0.0554     0.0161  0.1910
      7   0.1132  0.0538     0.0217  0.1912
      8   0.1148  0.0529     0.0250  0.1914
      9   0.1205  0.0508     0.0313  0.1922
     10   0.1217  0.0500     0.0340  0.1923
     11   0.1236  0.0489     0.0373  0.1924
     12   0.1240  0.0486     0.0383  0.1925
     13   0.1253  0.0479     0.0409  0.1926
     14   0.1262  0.0473     0.0427  0.1927
     15   0.1267  0.0470     0.0438  0.1927
     16   0.1269  0.0468     0.0443  0.1927
     17   0.1275  0.0465     0.0455  0.1928
     18   0.1279  0.0462     0.0466  0.1928
     19   0.1283  0.0459     0.0473  0.1929
     20   0.1285  0.0458     0.0479  0.1929
     21   0.1289  0.0455     0.0487  0.1929
     22   0.1290  0.0455     0.0489  0.1929
     23   0.1294  0.0453     0.0496  0.1930
     24   0.1296  0.0451     0.0500  0.1930
     25   0.0583  0.0243     0.0233  0.1012
     26   0.0602  0.0246     0.0248  0.1033
     27   0.0620  0.0247     0.0264  0.1055
     28   0.0620  0.0247     0.0265  0.1055
     29   0.0638  0.0250     0.0280  0.1078
     30   0.0648  0.0250     0.0286  0.1086
     31   0.0648  0.0250     0.0287  0.1087
     32   0.0664  0.0252     0.0296  0.1104
     33   0.0680  0.0254     0.0307  0.1125
     34   0.0699  0.0256     0.0322  0.1148
     35   0.0700  0.0256     0.0323  0.1148
     36   0.0710  0.0256     0.0334  0.1158
     37   0.0715  0.0256     0.0342  0.1162
     38   0.0715  0.0256     0.0342  0.1162
     39   0.0716  0.0255     0.0343  0.1162
     40   0.0719  0.0255     0.0348  0.1164
     41   0.0729  0.0255     0.0354  0.1173

