Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0023  1.9386    -9.1530 -3.1080
      1  -4.3871  1.0599    -6.0786 -2.9252
      2  -3.5489  0.6766    -4.4820 -2.7883
      3  -3.1425  0.5475    -3.7758 -2.6648
      4  -2.8644  0.5562    -3.3607 -2.5833
      5  -2.9273  0.4587    -3.3708 -2.8184
      6  -2.9351  0.8515    -3.6897 -2.5713
      7  -2.8705  1.0194    -4.7688 -2.4269
      8  -2.7550  0.8835    -3.4394 -2.4071
      9  -2.6659  0.6911    -3.0619 -2.4043
     10  -2.6425  0.5421    -3.0172 -2.4833
     11  -2.6567  0.5128    -3.0531 -2.5833
     12  -2.6160  0.3998    -2.8703 -2.5832
     13  -2.7888  0.8314    -3.3128 -2.5421
     14  -2.7096  0.6345    -3.1058 -2.5527
     15  -2.6618  0.4782    -3.0781 -2.5666
     16  -2.6227  0.4710    -2.9590 -2.4906
     17  -2.6098  0.3594    -2.9343 -2.5798
     18  -2.5913  0.2747    -2.8514 -2.5804
     19  -2.5893  0.2082    -2.8510 -2.5855
     20  -2.5889  0.1598    -2.8508 -2.5889
     21  -2.5826  0.1203    -2.8463 -2.5890
     22  -2.5790  0.0917    -2.8437 -2.5891
     23  -2.5802  0.0707    -2.8437 -2.5909
     24  -2.5859  0.0991    -2.8483 -2.5914
     25  -2.5820  0.0744    -2.8450 -2.5914
     26  -2.5840  0.0704    -2.8464 -2.5922
     27  -2.5823  0.0541    -2.8450 -2.5922
     28  -2.5840  0.0538    -2.8464 -2.5926
     29  -2.5826  0.0429    -2.8451 -2.5926
     30  -2.5817  0.0357    -2.8443 -2.5926
     31  -2.5831  0.0388    -2.8456 -2.5928
     32  -2.5807  0.0267    -2.8432 -2.5927
     33  -2.5826  0.0352    -2.8450 -2.5928
     34  -2.6016  0.0825    -2.9638 -2.5937
     35  -2.5848  0.0532    -2.8472 -2.5927
     36  -2.5820  0.0399    -2.8445 -2.5926
     37  -2.5805  0.0302    -2.8431 -2.5926
     38  -2.5834  0.0438    -2.8458 -2.5927
     39  -2.5829  0.0387    -2.8454 -2.5927
     40  -2.5826  0.0354    -2.8451 -2.5927
     41  -2.5808  0.0265    -2.8434 -2.5927

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1033  0.0580     0.0085  0.1900
      1   0.1035  0.0579     0.0086  0.1900
      2   0.1044  0.0577     0.0092  0.1901
      3   0.1039  0.0575     0.0097  0.1899
      4   0.0996  0.0581     0.0080  0.1890
      5   0.1084  0.0570     0.0114  0.1909
      6   0.0592  0.0451     0.0001  0.1460
      7   0.0438  0.0358     0.0001  0.1113
      8   0.0495  0.0379     0.0001  0.1211
      9   0.0550  0.0384     0.0027  0.1267
     10   0.0611  0.0384     0.0071  0.1317
     11   0.0642  0.0392     0.0080  0.1364
     12   0.0701  0.0395     0.0115  0.1421
     13   0.0360  0.0229     0.0001  0.0746
     14   0.0389  0.0226     0.0032  0.0766
     15   0.0411  0.0222     0.0070  0.0784
     16   0.0415  0.0230     0.0068  0.0804
     17   0.0439  0.0226     0.0089  0.0820
     18   0.0464  0.0226     0.0108  0.0844
     19   0.0483  0.0223     0.0137  0.0859
     20   0.0501  0.0221     0.0156  0.0873
     21   0.0520  0.0220     0.0173  0.0889
     22   0.0539  0.0221     0.0193  0.0908
     23   0.0556  0.0219     0.0215  0.0924
     24   0.0491  0.0190     0.0181  0.0803
     25   0.0506  0.0189     0.0201  0.0815
     26   0.0518  0.0193     0.0210  0.0833
     27   0.0525  0.0191     0.0218  0.0839
     28   0.0537  0.0195     0.0224  0.0861
     29   0.0544  0.0194     0.0232  0.0865
     30   0.0548  0.0193     0.0239  0.0868
     31   0.0560  0.0197     0.0246  0.0887
     32   0.0575  0.0197     0.0261  0.0899
     33   0.0561  0.0192     0.0252  0.0879
     34   0.0443  0.0147     0.0193  0.0675
     35   0.0440  0.0146     0.0190  0.0669
     36   0.0450  0.0145     0.0207  0.0678
     37   0.0460  0.0145     0.0214  0.0685
     38   0.0430  0.0135     0.0196  0.0639
     39   0.0432  0.0134     0.0202  0.0640
     40   0.0434  0.0134     0.0208  0.0641
     41   0.0443  0.0134     0.0213  0.0651

