Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3586  2.0307    -6.6124 -0.3564
      1  -1.6661  1.1761    -3.3420 -0.1827
      2  -2.5580  0.7880    -3.4210 -1.8679
      3  -2.1579  0.6764    -2.7716 -1.7154
      4  -2.3115  0.5730    -2.8330 -2.0940
      5  -2.4544  0.5517    -2.9197 -2.2534
      6  -2.3906  0.4037    -2.6457 -2.2459
      7  -2.3996  0.3079    -2.6383 -2.3833
      8  -2.3817  0.2220    -2.6294 -2.3834
      9  -2.3821  0.1628    -2.6290 -2.3872
     10  -2.3773  0.1170    -2.6266 -2.3873
     11  -2.3776  0.0860    -2.6265 -2.3885
     12  -2.3763  0.0620    -2.6259 -2.3885
     13  -2.3758  0.0442    -2.6257 -2.3886
     14  -2.3760  0.0323    -2.6257 -2.3889
     15  -2.3758  0.0242    -2.6256 -2.3889
     16  -2.3758  0.0175    -2.6256 -2.3889
     17  -2.3758  0.0135    -2.6256 -2.3889
     18  -2.3758  0.0099    -2.6256 -2.3889
     19  -2.3757  0.0247    -2.6256 -2.3888
     20  -2.3758  0.0180    -2.6256 -2.3889
     21  -2.3754  0.1760    -2.6263 -2.3832
     22  -2.3648  0.4307    -2.6281 -2.1798
     23  -2.3335  0.7490    -2.6331 -2.0719
     24  -2.3190  0.5926    -2.6281 -2.1256
     25  -2.3459  0.5213    -2.6290 -2.1448
     26  -2.3025  0.6006    -2.6262 -2.1243
     27  -2.2635  0.4977    -2.6186 -2.1235
     28  -2.2097  0.5153    -2.6013 -2.1161
     29  -2.1960  0.3907    -2.5960 -2.1211
     30  -2.1652  0.3296    -2.5683 -2.1199
     31  -2.1482  0.2592    -2.5412 -2.1202
     32  -2.1336  0.2075    -2.4891 -2.1202
     33  -2.1284  0.1606    -2.4628 -2.1208
     34  -2.1305  0.1289    -2.4690 -2.1231
     35  -2.1384  0.1217    -2.5093 -2.1252
     36  -2.1269  0.0973    -2.4166 -2.1247
     37  -2.1206  0.0774    -2.3720 -2.1245
     38  -2.1429  0.1373    -2.5295 -2.1247
     39  -2.1299  0.1119    -2.4578 -2.1241
     40  -2.1451  0.1268    -2.5351 -2.1258
     41  -2.1293  0.1024    -2.4454 -2.1249

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0055  0.1897
      1   0.1013  0.0591     0.0057  0.1898
      2   0.1006  0.0595     0.0046  0.1898
      3   0.1006  0.0592     0.0050  0.1897
      4   0.1045  0.0581     0.0078  0.1903
      5   0.1033  0.0584     0.0075  0.1901
      6   0.1135  0.0552     0.0162  0.1915
      7   0.1214  0.0524     0.0244  0.1925
      8   0.1273  0.0493     0.0352  0.1931
      9   0.1310  0.0470     0.0432  0.1935
     10   0.1347  0.0449     0.0508  0.1938
     11   0.1379  0.0431     0.0571  0.1942
     12   0.1408  0.0415     0.0625  0.1945
     13   0.1416  0.0408     0.0646  0.1946
     14   0.1442  0.0395     0.0692  0.1949
     15   0.1470  0.0383     0.0733  0.1952
     16   0.1475  0.0379     0.0746  0.1953
     17   0.1500  0.0368     0.0784  0.1956
     18   0.1517  0.0358     0.0817  0.1958
     19   0.1281  0.0393     0.0604  0.1888
     20   0.1305  0.0386     0.0635  0.1895
     21   0.0672  0.0270     0.0232  0.1118
     22   0.0434  0.0207     0.0085  0.0764
     23   0.0277  0.0151     0.0006  0.0514
     24   0.0300  0.0148     0.0033  0.0531
     25   0.0324  0.0153     0.0055  0.0558
     26   0.0283  0.0135     0.0031  0.0483
     27   0.0294  0.0133     0.0053  0.0493
     28   0.0277  0.0124     0.0043  0.0461
     29   0.0287  0.0120     0.0072  0.0466
     30   0.0297  0.0119     0.0079  0.0473
     31   0.0307  0.0118     0.0088  0.0479
     32   0.0317  0.0118     0.0098  0.0489
     33   0.0324  0.0116     0.0109  0.0496
     34   0.0332  0.0114     0.0125  0.0502
     35   0.0341  0.0115     0.0139  0.0516
     36   0.0350  0.0116     0.0144  0.0525
     37   0.0359  0.0116     0.0150  0.0534
     38   0.0307  0.0101     0.0114  0.0456
     39   0.0313  0.0100     0.0124  0.0460
     40   0.0311  0.0100     0.0123  0.0458
     41   0.0316  0.0099     0.0133  0.0460

