trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  899 500.00  0.00 800.00 520.00  0
  1  714 400.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  0
  4  655 370.00  0.00 800.00  8.60  1
  5  745 420.00  0.00 800.00  8.60  1
  6  711 400.00  0.00 800.00 12.90  0
  7  656 370.00  0.00 800.00 10.80  1
  8  764 430.00  0.00 800.00 10.80  0
  9  727 410.00  0.00 800.00  8.60  1
 10  693 390.00  0.00 800.00 12.90  0
 11  745 420.00  0.00 800.00  8.60  1
 12  586 330.00  0.00 800.00 17.20  0
 13  586 310.00  0.00 800.00 21.50  0
 14  852 480.00  0.00 800.00  6.44  1
 15  852 460.00  0.00 800.00  8.60  0
 16  852 490.00  0.00 800.00  8.60  0
 17  852 460.00  0.00 800.00  8.60  0
 18 1297 730.00  0.00 800.00  0.71  1
 19 1297 750.00  0.00 800.00  1.00  1
 20  977 550.00  0.00 800.00  4.30  1
 21  977 570.00  0.00 800.00  3.00  0
 22  709 400.00  0.00 800.00  8.60  0
 23  691 390.00  0.00 800.00  8.60  0
 24  691 400.00  0.00 800.00  6.44  1
 25  709 400.00  0.00 800.00  8.60  1
 26  691 370.00  0.00 800.00 10.80  0
 27  709 420.00  0.00 800.00 10.80  0
 28  727 410.00  0.00 800.00  8.60  0
 29  582 330.00  0.00 800.00  6.44  1
 30  781 440.00  0.00 800.00  8.60  0
 31  781 420.00  0.00 800.00 10.80  0
 32  799 450.00  0.00 800.00  8.60  0
 33  799 450.00  0.00 800.00 10.80  0
 34  636 360.00  0.00 800.00  6.44  1
 35  799 430.00  0.00 800.00  6.44  1
 36  781 440.00  0.00 800.00  8.60  0
 37  710 400.00  0.00 800.00 10.80  0
 38  799 450.00  0.00 800.00  8.60  1
 39  781 440.00  0.00 800.00  8.60  0
 40  799 460.00  0.00 800.00  6.44  1
 41  763 430.00  0.00 800.00  8.60  0
