Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7574  2.0720    -9.1276 -2.6626
      1  -7.5055  1.1131    -6.0440 -6.0010
      2  -6.5919  0.6854    -7.6328 -5.9108
      3  -6.1491  0.5106    -6.8333 -5.7298
      4  -5.8305  0.5339    -6.4046 -5.2664
      5  -5.9212  0.3352    -6.4035 -5.8768
      6  -5.9318  0.2559    -6.3947 -5.8992
      7  -5.7500  0.9956    -7.6466 -4.0278
      8  -5.7514  0.8189    -7.0378 -4.6140
      9  -5.7519  0.6916    -6.8063 -4.8933
     10  -5.8275  0.5686    -6.7580 -5.3249
     11  -5.7544  0.4646    -6.4445 -5.3421
     12  -5.7071  0.3963    -6.3285 -5.3440
     13  -5.8179  0.3725    -6.4061 -5.4913
     14  -5.6938  0.4417    -6.3377 -5.2909
     15  -5.5062  0.7331    -6.4399 -4.6019
     16  -5.4984  0.6098    -6.3362 -4.7690
     17  -5.5483  0.5037    -6.3086 -4.9820
     18  -5.5880  0.4263    -6.2994 -5.1288
     19  -5.6223  0.3715    -6.3037 -5.2404
     20  -5.7732  0.4985    -6.5808 -5.3168
     21  -5.7387  0.4313    -6.4404 -5.3244
     22  -5.7639  0.3821    -6.4411 -5.3761
     23  -5.7332  0.3417    -6.3918 -5.3718
     24  -5.7561  0.3128    -6.3971 -5.4091
     25  -5.8819  0.3785    -6.5952 -5.4798
     26  -5.8518  0.3419    -6.5021 -5.4687
     27  -5.9362  0.3554    -6.6205 -5.5933
     28  -5.9092  0.3235    -6.5511 -5.5752
     29  -5.8880  0.2992    -6.4695 -5.5610
     30  -5.9099  0.2804    -6.4875 -5.6261
     31  -5.9852  0.2923    -6.6109 -5.6632
     32  -5.9664  0.2742    -6.5613 -5.6582
     33  -6.0238  0.2725    -6.6259 -5.7067
     34  -6.0808  0.2739    -6.6736 -5.7753
     35  -5.9982  0.3153    -6.6261 -5.6704
     36  -5.9753  0.2926    -6.5812 -5.6624
     37  -5.9945  0.2752    -6.5942 -5.6843
     38  -5.9762  0.2606    -6.5486 -5.6771
     39  -5.9242  0.2596    -6.4450 -5.6471
     40  -5.9403  0.2477    -6.4549 -5.6629
     41  -5.9556  0.2383    -6.4741 -5.6802

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1003  0.0593     0.0055  0.1897
      3   0.1005  0.0591     0.0054  0.1896
      4   0.0943  0.0609     0.0028  0.1887
      5   0.1067  0.0577     0.0087  0.1906
      6   0.1095  0.0561     0.0142  0.1909
      7   0.0159  0.0148     0.0000  0.0413
      8   0.0175  0.0146     0.0000  0.0428
      9   0.0184  0.0144     0.0001  0.0435
     10   0.0206  0.0149     0.0005  0.0464
     11   0.0230  0.0154     0.0011  0.0491
     12   0.0252  0.0158     0.0017  0.0521
     13   0.0249  0.0153     0.0017  0.0507
     14   0.0203  0.0128     0.0009  0.0410
     15   0.0108  0.0070     0.0001  0.0206
     16   0.0113  0.0068     0.0001  0.0207
     17   0.0122  0.0069     0.0004  0.0222
     18   0.0131  0.0071     0.0006  0.0235
     19   0.0139  0.0072     0.0009  0.0247
     20   0.0100  0.0049     0.0003  0.0166
     21   0.0105  0.0050     0.0005  0.0175
     22   0.0110  0.0051     0.0006  0.0181
     23   0.0116  0.0052     0.0007  0.0187
     24   0.0121  0.0053     0.0009  0.0191
     25   0.0096  0.0040     0.0005  0.0136
     26   0.0100  0.0042     0.0006  0.0138
     27   0.0095  0.0039     0.0005  0.0135
     28   0.0099  0.0040     0.0006  0.0136
     29   0.0102  0.0041     0.0007  0.0138
     30   0.0106  0.0042     0.0007  0.0142
     31   0.0099  0.0039     0.0006  0.0135
     32   0.0102  0.0040     0.0007  0.0137
     33   0.0101  0.0039     0.0007  0.0136
     34   0.0099  0.0039     0.0006  0.0135
     35   0.0083  0.0029     0.0005  0.0122
     36   0.0085  0.0030     0.0005  0.0124
     37   0.0087  0.0032     0.0005  0.0127
     38   0.0090  0.0033     0.0006  0.0129
     39   0.0088  0.0032     0.0005  0.0127
     40   0.0090  0.0033     0.0006  0.0128
     41   0.0093  0.0034     0.0006  0.0130

